screen_name	date	fav	retweet	text	url	hashtags	mencionado	hashtag
NardaLepes	Fri Mar 27 22:29:41 +0000 2020	1	0	@castillonelaire Si podes! @chemartinok te da mas datos	https://twitter.com/NardaLepes/status/1243666528416997382	[]	@castillonelaire	
NardaLepes	Fri Mar 27 22:28:41 +0000 2020	2	0	@marianacahn @JaviSchur @marsturniolo @JesiNutri @PaulinaCocina @natikiako ❤️	https://twitter.com/NardaLepes/status/1243666276641357827	[]	@marianacahn	
NardaLepes	Fri Mar 27 22:28:22 +0000 2020	2	0	@aldanipavon @santirojasss Lee las respuestas de mis ultimos twits.	https://twitter.com/NardaLepes/status/1243666199910715396	[]	@aldanipavon	
NardaLepes	Fri Mar 27 19:09:19 +0000 2020	58	2	@norabar Nora es servicio.	https://twitter.com/NardaLepes/status/1243616106247487489	[]	@norabar	
NardaLepes	Fri Mar 27 11:17:30 +0000 2020	19	0	@TregarOk Gracias	https://twitter.com/NardaLepes/status/1243497367137067014	[]	@TregarOk	
NardaLepes	Fri Mar 27 00:34:35 +0000 2020	25	0	@wsosaescudero @norabar Toc toc quien es? La metodologia	https://twitter.com/NardaLepes/status/1243335573621874688	[]	@wsosaescudero	
NardaLepes	Thu Mar 26 23:58:47 +0000 2020	15	0	@sol__despeinada Explicame, la ame	https://twitter.com/NardaLepes/status/1243326563615195139	[]	@sol__despeinada	
NardaLepes	Thu Mar 26 23:57:47 +0000 2020	1	0	@sorrelita Cuidala como oro, que hoy solo habia margarina en el súper	https://twitter.com/NardaLepes/status/1243326312195948549	[]	@sorrelita	
NardaLepes	Thu Mar 26 21:52:10 +0000 2020	17	0	@ElGordoCocina Gorra, pelo atado, un guante (derecha, toque todo lo exterior) mano limpia, la billetera, bolsillos etc. barbijos (que tengo hace años) por que viajo mucho.	https://twitter.com/NardaLepes/status/1243294698577571844	[]	@ElGordoCocina	
NardaLepes	Thu Mar 26 21:40:02 +0000 2020	0	0	@marianitapmusso No consegui :(	https://twitter.com/NardaLepes/status/1243291648701988864	[]	@marianitapmusso	
NardaLepes	Thu Mar 26 21:39:50 +0000 2020	0	0	@marianitapmusso No	https://twitter.com/NardaLepes/status/1243291597338525700	[]	@marianitapmusso	
NardaLepes	Thu Mar 26 21:38:00 +0000 2020	3	0	@Crovvdchant Estofados, braseados, recetas mexicanas, peruanas, etc	https://twitter.com/NardaLepes/status/1243291133838602247	[]	@Crovvdchant	
NardaLepes	Thu Mar 26 21:35:50 +0000 2020	7	0	@marianosm477 Esa actitud, habia zombies distraidos totalmente y otros atentos, q nos saludabamos con la mirada.	https://twitter.com/NardaLepes/status/1243290590139355137	[]	@marianosm477	
NardaLepes	Thu Mar 26 21:34:32 +0000 2020	1	0	@comprasSoleV No tiro nada!	https://twitter.com/NardaLepes/status/1243290260718706688	[]	@comprasSoleV	
NardaLepes	Thu Mar 26 21:33:58 +0000 2020	110	2	@DanielFCrdoba1 Mi casa un quirófano para operar a corazon abierto. Asi me comporto. Ninja.	https://twitter.com/NardaLepes/status/1243290121648181255	[]	@DanielFCrdoba1	
NardaLepes	Thu Mar 26 21:29:26 +0000 2020	670	11	Me quede sin lavandina, ni fosforos, bolsas de residuos. Tuve que salir. Soy un ninja antivirus.	https://twitter.com/NardaLepes/status/1243288978419265536	[]		
NardaLepes	Thu Mar 26 21:26:28 +0000 2020	11	0	@Mica_Suriano Todas las que quieras!	https://twitter.com/NardaLepes/status/1243288233750007815	[]	@Mica_Suriano	
NardaLepes	Thu Mar 26 21:25:58 +0000 2020	2	0	@ATMAfans @chizotwit @chorisauri0 @ChefPacoAlmeida @MargaritaBernal @cocinerosarg Suban las de la a presion! Alguna aca !	https://twitter.com/NardaLepes/status/1243288106343817219	[]	@ATMAfans	
NardaLepes	Thu Mar 26 19:39:23 +0000 2020	6	0	@dzapatillas @AlimentosGranix Bastannnte bien	https://twitter.com/NardaLepes/status/1243261284218482689	[]	@dzapatillas	
NardaLepes	Thu Mar 26 19:38:57 +0000 2020	0	0	@Pety_pooh @dzapatillas @AlimentosGranix No señor, a menos q hayan cambiado formulas...	https://twitter.com/NardaLepes/status/1243261175741190151	[]	@Pety_pooh	
NardaLepes	Thu Mar 26 19:37:32 +0000 2020	1	0	@ramirochanes Abrilos y enfrascalos! Mezclalos! Que pierden gracia con el tiempo	https://twitter.com/NardaLepes/status/1243260817476370435	[]	@ramirochanes	
NardaLepes	Thu Mar 26 19:36:28 +0000 2020	1	0	@fer_llaver Coriandro es facil, carnes , vegetales guisos, combinalo con otras!	https://twitter.com/NardaLepes/status/1243260549468770311	[]	@fer_llaver	
NardaLepes	Thu Mar 26 19:35:17 +0000 2020	21	0	@FloBialle Ok, tenes vecinos, pediles un poquito de condimento!	https://twitter.com/NardaLepes/status/1243260251773771776	[]	@FloBialle	
NardaLepes	Thu Mar 26 19:34:21 +0000 2020	1	0	@isitalva Muy bueno!!!	https://twitter.com/NardaLepes/status/1243260018306228235	[]	@isitalva	
NardaLepes	Thu Mar 26 19:34:01 +0000 2020	0	0	@carlapasquini Todo rico, esos ajos tienen buena pinta , todo combina tambien	https://twitter.com/NardaLepes/status/1243259935087083520	[]	@carlapasquini	
NardaLepes	Thu Mar 26 19:28:39 +0000 2020	12	0	@dzapatillas @AlimentosGranix @AlimentosGranix siempre bien. No los probe ni lei la etiqueta aun...	https://twitter.com/NardaLepes/status/1243258583585865732	[]	@dzapatillas	
NardaLepes	Thu Mar 26 19:24:14 +0000 2020	25	0	@sol__despeinada @matavanti 100%	https://twitter.com/NardaLepes/status/1243257471654858752	[]	@sol__despeinada	
NardaLepes	Thu Mar 26 19:23:42 +0000 2020	6	1	@mauroszeta @rodoreich este!	https://twitter.com/NardaLepes/status/1243257338854850566	[]	@mauroszeta	
NardaLepes	Thu Mar 26 14:53:00 +0000 2020	5	0	@solef55614022 @maria__rulita @JumboArg @carrefourarg @jumboargentina Entiendo la sobre demanda, no la falta de comunicacion.	https://twitter.com/NardaLepes/status/1243189212477886465	[]	@solef55614022	
NardaLepes	Thu Mar 26 14:49:05 +0000 2020	4	0	@Ggresia Usalas! Mezcla sin miedo, elegi de 3 a 5 y hace mezcla, proba en una salsa o frotar un grillado	https://twitter.com/NardaLepes/status/1243188225939824640	[]	@Ggresia	
NardaLepes	Thu Mar 26 14:48:09 +0000 2020	1	0	@AndreaFeito Ja tengo algunas!	https://twitter.com/NardaLepes/status/1243187991142707201	[]	@AndreaFeito	
NardaLepes	Thu Mar 26 14:47:42 +0000 2020	1	0	@Maricrisis Todas ricas. Lee el feed que ya puse de todo	https://twitter.com/NardaLepes/status/1243187881730101255	[]	@Maricrisis	
NardaLepes	Thu Mar 26 14:47:06 +0000 2020	2	1	@MaitenaGollob Mortero y saca de las bolsas, si no no lo usas nunca!	https://twitter.com/NardaLepes/status/1243187730533810176	[]	@MaitenaGollob	
NardaLepes	Thu Mar 26 14:46:25 +0000 2020	1	0	@MarianBComunica Muy muy buen nivel 1 adelantado! Usa y mezcla , anota asi ves que funciona	https://twitter.com/NardaLepes/status/1243187557552324617	[]	@MarianBComunica	
NardaLepes	Thu Mar 26 14:45:34 +0000 2020	6	0	@diegoag64 Hermoso,	https://twitter.com/NardaLepes/status/1243187344246743040	[]	@diegoag64	
NardaLepes	Thu Mar 26 14:45:13 +0000 2020	2	0	@JuanBejaran Orden y progreso!	https://twitter.com/NardaLepes/status/1243187253737906176	[]	@JuanBejaran	
NardaLepes	Thu Mar 26 14:44:52 +0000 2020	4	0	@matidiezdm No hace falta, a mi me basto con un liquidpaper a los frasquitos	https://twitter.com/NardaLepes/status/1243187164969664512	[]	@matidiezdm	
NardaLepes	Thu Mar 26 14:44:12 +0000 2020	1	0	@verinki78 Buen Nivel 1! Ahora animate a mezclar mas entre ellos	https://twitter.com/NardaLepes/status/1243186998476771331	[]	@verinki78	
NardaLepes	Thu Mar 26 14:43:37 +0000 2020	0	0	@diego_capilla Un lujo	https://twitter.com/NardaLepes/status/1243186851143397376	[]	@diego_capilla	
NardaLepes	Thu Mar 26 14:43:16 +0000 2020	1	0	@MarianBComunica Pasalos a frascos!	https://twitter.com/NardaLepes/status/1243186763398553600	[]	@MarianBComunica	
NardaLepes	Thu Mar 26 14:42:55 +0000 2020	1	0	@JulietSerafini Jajajaj asi se aprende y por eso siempre decimos, proba antes todo!	https://twitter.com/NardaLepes/status/1243186675293044736	[]	@JulietSerafini	
NardaLepes	Thu Mar 26 14:42:22 +0000 2020	1	0	@romi_andrea1983 Nivel 2!	https://twitter.com/NardaLepes/status/1243186537824649216	[]	@romi_andrea1983	
NardaLepes	Thu Mar 26 14:41:56 +0000 2020	498	0	@marialorenasola Hablas enserio? En que ayudas con tu comentario choto?	https://twitter.com/NardaLepes/status/1243186427858423809	[]	@marialorenasola	
NardaLepes	Thu Mar 26 14:40:29 +0000 2020	8	0	@comprasSoleV Sal pone un poco al principio y corregis al final, pimenton siempre al final	https://twitter.com/NardaLepes/status/1243186062513618947	[]	@comprasSoleV	
NardaLepes	Thu Mar 26 14:37:53 +0000 2020	4	0	@Luciamazza Todas ya son mezclas equilibradas. Que no te teimble el pulso, usalas	https://twitter.com/NardaLepes/status/1243185408898486274	[]	@Luciamazza	
NardaLepes	Thu Mar 26 14:37:16 +0000 2020	1	0	@gabrielacatz Muy bien , use sin tapujos	https://twitter.com/NardaLepes/status/1243185255768563712	[]	@gabrielacatz	
NardaLepes	Thu Mar 26 14:36:50 +0000 2020	1	0	@EraGatorade Curcuma	https://twitter.com/NardaLepes/status/1243185143025676299	[]	@EraGatorade	
NardaLepes	Thu Mar 26 14:36:37 +0000 2020	1	0	@lorenanataliaok Esa es la idea! Re usar todo	https://twitter.com/NardaLepes/status/1243185089573462016	[]	@lorenanataliaok	
NardaLepes	Thu Mar 26 14:36:09 +0000 2020	1	0	@daazrak Nivel 2 aprobado!	https://twitter.com/NardaLepes/status/1243184972569214979	[]	@daazrak	
NardaLepes	Thu Mar 26 14:35:43 +0000 2020	2	0	@veromartorelli Un buen nivel 1, mezcla sin miedo	https://twitter.com/NardaLepes/status/1243184864368758791	[]	@veromartorelli	
NardaLepes	Thu Mar 26 14:35:05 +0000 2020	1	0	@Luksradioheader @pattysierra1 Bien	https://twitter.com/NardaLepes/status/1243184704079175687	[]	@Luksradioheader	
NardaLepes	Thu Mar 26 14:34:10 +0000 2020	1	0	@2048a013e66f4a4 Parece mijo	https://twitter.com/NardaLepes/status/1243184472348123137	[]	@2048a013e66f4a4	
NardaLepes	Thu Mar 26 14:24:51 +0000 2020	1	0	@Nahuelledesma95 @JuanCruzHorn Oleee	https://twitter.com/NardaLepes/status/1243182130814951427	[]	@Nahuelledesma95	
NardaLepes	Thu Mar 26 14:24:44 +0000 2020	7	0	@JuanCruzHorn Panes, carnes blancas, papas, vegetales en gral, cremas manteca, lacteos...	https://twitter.com/NardaLepes/status/1243182100855115777	[]	@JuanCruzHorn	
NardaLepes	Thu Mar 26 14:24:01 +0000 2020	1	0	@arielfuentes72 Las mezcla ya hechas, las usas directo en grillados y parrilla (frotando no espolvoreando), guisos y salsas	https://twitter.com/NardaLepes/status/1243181919308742657	[]	@arielfuentes72	
NardaLepes	Thu Mar 26 14:23:09 +0000 2020	1	0	@CamilleKerplunk Yo tambien!	https://twitter.com/NardaLepes/status/1243181699900608513	[]	@CamilleKerplunk	
NardaLepes	Thu Mar 26 14:22:41 +0000 2020	1	0	@mavimartinez5 Lee las respuestas hay de todo!	https://twitter.com/NardaLepes/status/1243181586167857155	[]	@mavimartinez5	
NardaLepes	Thu Mar 26 14:22:27 +0000 2020	2	1	@facundoroa6 Hermoso. A cocinar!	https://twitter.com/NardaLepes/status/1243181523580391424	[]	@facundoroa6	
NardaLepes	Thu Mar 26 14:21:54 +0000 2020	3	0	@Mentirologa Buen comienzo! Todo facil de usar! Metele a full estos dias	https://twitter.com/NardaLepes/status/1243181385621417986	[]	@Mentirologa	
NardaLepes	Thu Mar 26 14:21:07 +0000 2020	2	0	@CrisisUnd Nivel 2 casi 3! 👏🏼👏🏼👏🏼👏🏼	https://twitter.com/NardaLepes/status/1243181187759308800	[]	@CrisisUnd	
NardaLepes	Thu Mar 26 14:20:40 +0000 2020	1	0	@pasadeuva Papa , queso blanco,  pescados, pollo , panes , manteca	https://twitter.com/NardaLepes/status/1243181075641315328	[]	@pasadeuva	
NardaLepes	Thu Mar 26 14:20:08 +0000 2020	1	0	@patriciopidal Manteca pasta saltimbocca, zapallo, batata	https://twitter.com/NardaLepes/status/1243180944321843201	[]	@patriciopidal	
NardaLepes	Thu Mar 26 14:19:39 +0000 2020	5	0	@julianreggiardo Comelo con carnes , vegetale, sandwiches, picadas	https://twitter.com/NardaLepes/status/1243180820074037249	[]	@julianreggiardo	
NardaLepes	Thu Mar 26 14:19:04 +0000 2020	1	0	"@AlanH868 Romero, vegetales asados, guisos, carnes etc.
Mistaza en granos pickle y escabeches, salsas, marinadas"	https://twitter.com/NardaLepes/status/1243180671973109762	[]	@AlanH868	
NardaLepes	Thu Mar 26 14:18:03 +0000 2020	2	0	@gabrielacatz Bien usalos, son buenas! El masala es mezcla, lista para lo quieras, el chile lime, es riquisimo en grillados, arriba de frutas tambien!	https://twitter.com/NardaLepes/status/1243180416904945664	[]	@gabrielacatz	
NardaLepes	Thu Mar 26 14:16:49 +0000 2020	1	0	@_MaverickIce Nivel 2! Ahora usalas, y mezcla sin miedo!	https://twitter.com/NardaLepes/status/1243180107231043584	[]	@_MaverickIce	
NardaLepes	Thu Mar 26 14:16:01 +0000 2020	1	0	@ipujana Tomate, crema, huevos, queso blanco, pollo manteca, panceta	https://twitter.com/NardaLepes/status/1243179908442066945	[]	@ipujana	
NardaLepes	Thu Mar 26 14:15:36 +0000 2020	3	0	@Rolandotado69 No le des tanta bola a eso. Ole!	https://twitter.com/NardaLepes/status/1243179801868984321	[]	@Rolandotado69	
NardaLepes	Thu Mar 26 14:15:13 +0000 2020	0	0	@diegoakris Fijate que este rancio, cerra los ojos y ole. Es sesamo tostado o olor a humedad de mueble?	https://twitter.com/NardaLepes/status/1243179703680339969	[]	@diegoakris	
NardaLepes	Thu Mar 26 14:14:16 +0000 2020	1	0	@melrepostera Es clasica, carnes, bloody mary, unas gotas a un salteado	https://twitter.com/NardaLepes/status/1243179465926197251	[]	@melrepostera	
NardaLepes	Thu Mar 26 14:13:29 +0000 2020	0	0	@Emi200773 Tirale algo por arriba al pure, queso, o pan rallado , o manteca y canela, o azucar y salsa picante	https://twitter.com/NardaLepes/status/1243179266965192705	[]	@Emi200773	
NardaLepes	Thu Mar 26 14:12:42 +0000 2020	0	0	@sebascba Dale que pierden gracia  con el tiempo.	https://twitter.com/NardaLepes/status/1243179070587879426	[]	@sebascba	
NardaLepes	Thu Mar 26 14:12:09 +0000 2020	0	0	@sebascba Usalo ahora! Abrilos y guardalos en frascos!	https://twitter.com/NardaLepes/status/1243178933836746755	[]	@sebascba	
NardaLepes	Thu Mar 26 14:11:46 +0000 2020	1	0	@fraffobenegas Clarisimo nivel 2 , divertite cocinando!	https://twitter.com/NardaLepes/status/1243178837946642435	[]	@fraffobenegas	
NardaLepes	Thu Mar 26 14:11:09 +0000 2020	0	0	@Caruso13492631 Tostalo y arriba de ensaladas o sin tostar arriba de lo que vayas a hornear (milas, panes, gratinados, )	https://twitter.com/NardaLepes/status/1243178683474628608	[]	@Caruso13492631	
NardaLepes	Thu Mar 26 14:10:13 +0000 2020	0	0	@SapoOtravez @ximena_saenz	https://twitter.com/NardaLepes/status/1243178446743896064	[]	@SapoOtravez	
NardaLepes	Thu Mar 26 14:09:50 +0000 2020	3	0	@juampi_poli El que no mezcla no gana	https://twitter.com/NardaLepes/status/1243178350618820609	[]	@juampi_poli	
NardaLepes	Thu Mar 26 14:09:29 +0000 2020	0	0	@Fabian37243320 Es un tipo de aji!	https://twitter.com/NardaLepes/status/1243178263754743811	[]	@Fabian37243320	
NardaLepes	Thu Mar 26 14:08:31 +0000 2020	4	0	@AndresSarkany Rotula! Ayuda a tenerla en cuenta!	https://twitter.com/NardaLepes/status/1243178019860164613	[]	@AndresSarkany	
NardaLepes	Thu Mar 26 14:07:46 +0000 2020	8	0	@LorCervellini Hacete un huevo a la plancha con oliva o manteca y espolvorea por arriba, empeza x ahi!	https://twitter.com/NardaLepes/status/1243177830114041857	[]	@LorCervellini	
NardaLepes	Thu Mar 26 14:07:08 +0000 2020	0	0	@anitalorileira Aca se cocina! Bien, masala es mezcla de eapecias, lo cual ayuda por que ya esta equilibrada. Usala! En guisos, grillados, parrilla	https://twitter.com/NardaLepes/status/1243177671837786112	[]	@anitalorileira	
NardaLepes	Thu Mar 26 14:05:56 +0000 2020	0	0	@Bernabeatles Nivel uno completado! Pase al dos y mezcle con ganas!	https://twitter.com/NardaLepes/status/1243177367146766337	[]	@Bernabeatles	
NardaLepes	Thu Mar 26 14:05:22 +0000 2020	3	0	@MoniquePhi Va a picar poco, pero algo, proba frotandolo a lo que vayas a grillar. Sirve para legumbres guisadas tambien. Busca en internet, hay miles de recetas	https://twitter.com/NardaLepes/status/1243177226398584840	[]	@MoniquePhi	
NardaLepes	Thu Mar 26 14:02:01 +0000 2020	3	0	@BettercallJoan Estragon es de mis favoritas, con huevo, tomates, crema, pollo...	https://twitter.com/NardaLepes/status/1243176384094179333	[]	@BettercallJoan	
NardaLepes	Thu Mar 26 14:01:19 +0000 2020	0	0	@Pety_pooh Se pelan	https://twitter.com/NardaLepes/status/1243176206972989441	[]	@Pety_pooh	
NardaLepes	Thu Mar 26 14:01:10 +0000 2020	1	0	@melisandreflo Busca recetas de salsa de tomate, no de fileto	https://twitter.com/NardaLepes/status/1243176168070828032	[]	@melisandreflo	
NardaLepes	Thu Mar 26 13:59:51 +0000 2020	0	0	@carolin00147001 Muy bien! Si rotulas, nivel aprobadisimo! Ahora a mezclar sin miedo, mezcle!	https://twitter.com/NardaLepes/status/1243175836628500480	[]	@carolin00147001	
NardaLepes	Thu Mar 26 13:59:06 +0000 2020	4	0	@ElsoldeBarone Harissa pica, las otras no. El garam y el curry, son mezclas, que estan listas para usar, mete en salsas , guisos, grillados, ambas necesitas algo de materia grasa.	https://twitter.com/NardaLepes/status/1243175648669175808	[]	@ElsoldeBarone	
NardaLepes	Thu Mar 26 13:57:59 +0000 2020	4	0	@qkiss Salvia, manteca, zapallo, batata. Busca receta de saltimbocca.	https://twitter.com/NardaLepes/status/1243175368351199233	[]	@qkiss	
NardaLepes	Thu Mar 26 13:57:21 +0000 2020	1	0	@ruviaverde Ni idea como eso hace mas de 20 años	https://twitter.com/NardaLepes/status/1243175207885590528	[]	@ruviaverde	
NardaLepes	Thu Mar 26 13:56:49 +0000 2020	0	0	@coyarzabal Proba, hay algunos que estan bien!	https://twitter.com/NardaLepes/status/1243175074305380355	[]	@coyarzabal	
NardaLepes	Thu Mar 26 13:53:16 +0000 2020	0	0	@HernanJGauna Sin miedo. A cocciones largas, grillados, parrilla	https://twitter.com/NardaLepes/status/1243174181027680258	[]	@HernanJGauna	
NardaLepes	Thu Mar 26 13:52:44 +0000 2020	1	0	@clarasena9384 A todo	https://twitter.com/NardaLepes/status/1243174047049023488	[]	@clarasena9384	
NardaLepes	Thu Mar 26 13:52:35 +0000 2020	0	0	@CoquePonde De donde salio? Se parece a varias cosas. Sabes de donde es?	https://twitter.com/NardaLepes/status/1243174010000736257	[]	@CoquePonde	
NardaLepes	Thu Mar 26 13:51:49 +0000 2020	1	0	@marceyo1969 Espectacular! Aunque diga pollo lo podes usar en carnes blanca y veg. Y asi, sirven para todo! Usalos todos los dias!!!	https://twitter.com/NardaLepes/status/1243173814613221377	[]	@marceyo1969	
NardaLepes	Thu Mar 26 13:50:08 +0000 2020	0	0	@maru_bla Hermoso	https://twitter.com/NardaLepes/status/1243173391810650112	[]	@maru_bla	
NardaLepes	Thu Mar 26 13:49:57 +0000 2020	1	0	@NoeSoleNails Usalo con usarias arroz. Ojo no se cocina igual. Fijate la caja	https://twitter.com/NardaLepes/status/1243173344444321792	[]	@NoeSoleNails	
NardaLepes	Thu Mar 26 13:49:23 +0000 2020	1	0	@joacoperino Levantaria el fondo de coccion con agua o vino.	https://twitter.com/NardaLepes/status/1243173204228792326	[]	@joacoperino	
NardaLepes	Thu Mar 26 13:48:53 +0000 2020	151	2	@daigonzalez22 Naaa es un incomprendido. Pensa en ese amigo medio bajon, pero que siempre trae hielo... lo necesitas, lo queres, pero aun no lo sabes	https://twitter.com/NardaLepes/status/1243173079456665606	[]	@daigonzalez22	
NardaLepes	Thu Mar 26 13:47:47 +0000 2020	0	0	@Fachodetormenta Es una tecnica el pil pil, no se que sera, tenes foto?	https://twitter.com/NardaLepes/status/1243172802649362435	[]	@Fachodetormenta	
NardaLepes	Thu Mar 26 13:47:07 +0000 2020	1	0	@diegodiz Trata de pasar lo de bolsita a frasco!	https://twitter.com/NardaLepes/status/1243172633329442817	[]	@diegodiz	
NardaLepes	Thu Mar 26 13:46:35 +0000 2020	0	0	@JuanMaSesto Salsa blanca, lentejas, algun guiso	https://twitter.com/NardaLepes/status/1243172500558819328	[]	@JuanMaSesto	
NardaLepes	Thu Mar 26 13:46:12 +0000 2020	1	0	@glabriol Ok, busca frascos y pasa todo . Rotula, asi es dificil ver. Y se echan a perder!	https://twitter.com/NardaLepes/status/1243172402114318337	[]	@glabriol	
NardaLepes	Thu Mar 26 13:45:21 +0000 2020	0	0	@Monik_les1974 La proxima no dudes, ponele todo	https://twitter.com/NardaLepes/status/1243172189781794820	[]	@Monik_les1974	
NardaLepes	Thu Mar 26 13:44:55 +0000 2020	0	0	@Juan89811701 Pica, anda con amor	https://twitter.com/NardaLepes/status/1243172079823978496	[]	@Juan89811701	
NardaLepes	Thu Mar 26 13:44:33 +0000 2020	0	0	@roberto_Lod Mezcla todo y ponelo en un guiso, o salsa. Ojo el ajinomoto si no lo sabes usar.	https://twitter.com/NardaLepes/status/1243171987276603395	[]	@roberto_Lod	
NardaLepes	Thu Mar 26 13:43:46 +0000 2020	1	0	@luisorlanu @FernandoTrocca hace buenas empanadas	https://twitter.com/NardaLepes/status/1243171790991560706	[]	@luisorlanu	
NardaLepes	Thu Mar 26 13:43:23 +0000 2020	3	0	@rilrodas Pasa la receta	https://twitter.com/NardaLepes/status/1243171692505169920	[]	@rilrodas	
NardaLepes	Thu Mar 26 13:43:09 +0000 2020	2	0	@chinadifirenze Cheto el gato negro ahi! Bien	https://twitter.com/NardaLepes/status/1243171636980875267	[]	@chinadifirenze	
NardaLepes	Thu Mar 26 13:42:45 +0000 2020	1	0	@chinadifirenze Bien! No acumules cosas que no van, usa las sales (que son sal gruesa con cosas... no sales especiales) y hace mezclas. Ole, y mezcla!	https://twitter.com/NardaLepes/status/1243171534807748608	[]	@chinadifirenze	
NardaLepes	Thu Mar 26 13:41:22 +0000 2020	2	0	@dan_ibarra Mezcla! Sin miedo, hace una salsa con vegetales y alguna carne en cubos, y agregale un poco de al menos 6 de las que tenes. Animate. Podes comerlo con legumbres o arroz.	https://twitter.com/NardaLepes/status/1243171184830746624	[]	@dan_ibarra	
NardaLepes	Thu Mar 26 13:39:31 +0000 2020	2	0	@Mmpf17 Jajaja es casi la unico que no uso! Pero a  @mundochristophe creo que le gusta!	https://twitter.com/NardaLepes/status/1243170720961699840	[]	@Mmpf17	
NardaLepes	Thu Mar 26 13:38:18 +0000 2020	22	1	@degregsanti Rico! Hace alguna carne a la olla con ajo, si tenes jengibre, bastante agua, apenas azucar o miel, y deja cocinar. Hasta q este tierna la carne, los vegetales entran al rato.  zanahoria y/o cebo, ajo, puerro, etc. , para comer con arroz	https://twitter.com/NardaLepes/status/1243170414924304391	[]	@degregsanti	
NardaLepes	Thu Mar 26 13:35:32 +0000 2020	1	0	@manufarias11 Estas re bien equipado! Use mezcle, animese.	https://twitter.com/NardaLepes/status/1243169716748910593	[]	@manufarias11	
NardaLepes	Thu Mar 26 13:34:36 +0000 2020	0	0	@SelRimini Bien. Nivel 1 completo! Todo lo que tenes combina bien junto. Mezcla!	https://twitter.com/NardaLepes/status/1243169484376080389	[]	@SelRimini	
NardaLepes	Thu Mar 26 13:33:52 +0000 2020	1	0	@MKSEIRI Abri todo, olelas, y proba poniendo poco. Guarda en frascos .	https://twitter.com/NardaLepes/status/1243169300069912576	[]	@MKSEIRI	
NardaLepes	Thu Mar 26 13:33:18 +0000 2020	0	0	@tavicalcagno @cazabacterias	https://twitter.com/NardaLepes/status/1243169154477297665	[]	@tavicalcagno	
NardaLepes	Thu Mar 26 13:33:02 +0000 2020	1	0	@sepillox2 Espectacular, es una mezcla marroqui. Con vegetales, carnes y pescados. Tanto plancha, parri o braseados. Metele nomas.	https://twitter.com/NardaLepes/status/1243169090899976194	[]	@sepillox2	
NardaLepes	Thu Mar 26 13:32:08 +0000 2020	1	0	@Vic_lavida Jajaja toc a la vista. Jajaj usalos. Me bien ese orden.	https://twitter.com/NardaLepes/status/1243168863812018178	[]	@Vic_lavida	
NardaLepes	Thu Mar 26 13:31:38 +0000 2020	0	0	@nickla07 Me mezcles	https://twitter.com/NardaLepes/status/1243168738733670405	[]	@nickla07	
NardaLepes	Thu Mar 26 13:31:25 +0000 2020	1	0	@ignaciobreard Soy en pijama basicamente. Claro. Jajaj y la cantidad de gente que sabe cocinar y ayuda.	https://twitter.com/NardaLepes/status/1243168680588062720	[]	@ignaciobreard	
NardaLepes	Thu Mar 26 13:30:44 +0000 2020	0	0	@cesargentina Un clarisimo nivel 2 , aca se cocina! Muy bien. Proponete usar las que usas poco, hace mezclas.	https://twitter.com/NardaLepes/status/1243168509548531712	[]	@cesargentina	
NardaLepes	Thu Mar 26 13:27:01 +0000 2020	13	0	@maria__rulita @JumboArg @carrefourarg Cuando voy a finalizar me manda a pag en blanco hace dos dias.	https://twitter.com/NardaLepes/status/1243167575732826113	[]	@maria__rulita	
NardaLepes	Thu Mar 26 13:09:49 +0000 2020	123	11	Hay algun super que este enviando? Que le funcione la pag? @JumboArg @carrefourarg etc?	https://twitter.com/NardaLepes/status/1243163248293285889	[]	@JumboArg	
NardaLepes	Thu Mar 26 00:17:39 +0000 2020	37	0	@Adrimpa Empeza x ponerlo a la cebolla blanca , sola, y comerlo con carne o ensaladas. Es acido, me encanta	https://twitter.com/NardaLepes/status/1242968925199110144	[]	@Adrimpa	
NardaLepes	Thu Mar 26 00:15:32 +0000 2020	4	0	@chizotwit @chorisauri0 @ChefPacoAlmeida @MargaritaBernal @cocinerosarg @ATMAfans tiene (no es chivo)	https://twitter.com/NardaLepes/status/1242968392988049410	[]	@chizotwit	
NardaLepes	Thu Mar 26 00:14:11 +0000 2020	5	0	@Marianovet @wsosaescudero Re	https://twitter.com/NardaLepes/status/1242968053090050051	[]	@Marianovet	
NardaLepes	Wed Mar 25 22:02:59 +0000 2020	60	0	@GameOverblackok Cheto... arroz, pescados, guisos, lentejas, cremas. Tomates, hinojo,	https://twitter.com/NardaLepes/status/1242935036455923713	[]	@GameOverblackok	
NardaLepes	Wed Mar 25 22:01:42 +0000 2020	3	0	@Soy_Rada @CucizLuana @rickygervais @malepichot @charolopez @miguegranados	https://twitter.com/NardaLepes/status/1242934712215183360	[]	@Soy_Rada	
NardaLepes	Wed Mar 25 22:00:15 +0000 2020	8	0	@claudioavin Por que en gral son mailisimos! Enmantecalo igual	https://twitter.com/NardaLepes/status/1242934347742748677	[]	@claudioavin	
NardaLepes	Wed Mar 25 21:59:44 +0000 2020	2	0	@crdanielmolina @edmundogs @wsosaescudero No lo se...!	https://twitter.com/NardaLepes/status/1242934214913404929	[]	@crdanielmolina	
