id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
552088905902008963,Muy cómodo departamento en excelente ubicación.,2905876,Marcos,,Recoleta,-34.59306,-58.40207,Entire home/apt,9361,5,3,2023-03-27,0.26,35,359,3,
598489997314610273,☆ Heart of Recoleta ☆ Lovely 2BR w/private office,74885919,Be Local,,Recoleta,-34.59184,-58.39906,Entire home/apt,15423,1,37,2023-03-09,3.30,76,166,37,
28179212,Departamento en Recoleta,63537574,Sergio,,Recoleta,-34.58926,-58.39869,Entire home/apt,7905,3,9,2023-03-06,1.81,2,334,9,
29566838,Fantastic 2BR in Recoleta Sky - Stunning Views!,1875949,Diego,,Recoleta,-34.58872,-58.39901,Entire home/apt,23833,3,56,2023-03-03,1.08,80,344,26,
36239447,Hermoso Departamento en barrio Las Cañitas,272575971,Monica,,Palermo,-34.56685,-58.4366,Entire home/apt,6241,3,23,2023-01-15,0.51,1,343,20,
811609575448212629,Nuevo! Departamento para 4 en Palermo!,227448646,Dario,,Palermo,-34.5810233,-58.4257687,Entire home/apt,8945,2,4,2023-03-26,3.33,9,357,4,
53764368,Fully furnished apartment in best area,48793301,Enzo,,Palermo,-34.58257,-58.43696,Entire home/apt,5258,10,10,2023-03-19,0.73,4,340,8,
34342517,Palermo AT,134584982,Guillermo,,Palermo,-34.59657,-58.4159,Entire home/apt,6241,3,6,2022-12-07,0.16,1,138,5,
404935,"Sunny One Bedroom Palermo Loft, PalermoLifestyle",2017830,Barbara,,Palermo,-34.58618,-58.42449,Entire home/apt,14859,2,185,2023-03-12,1.39,38,354,11,
779890702633223581,Modern mono c/ balcón y jacuzzi,113083378,Cesar,,Palermo,-34.59042,-58.41948,Entire home/apt,7281,2,5,2023-02-21,1.42,2,298,5,
6440738,Cozy Apartment at Recoleta's Heart (monthly stays),24249602,Santiago,,Recoleta,-34.59077,-58.3947,Entire home/apt,12081,30,14,2022-12-30,0.16,1,360,1,
761591951179194369,Comfy Studio in Recoleta,412354382,Ariel,,Recoleta,-34.58706,-58.39786,Entire home/apt,4785,5,15,2023-03-09,3.52,2,356,15,
680365090267450422,32 m2 en Recoleta Caba U$S 28,116404851,Laura,,Recoleta,-34.59510887542726,-58.396879176785184,Entire home/apt,4585,3,21,2023-03-28,7.59,1,201,21,
46193687,Luminoso departamento en el centro de Recoleta,98857729,Josefina,,Recoleta,-34.5874,-58.39682,Entire home/apt,14562,7,2,2023-03-25,0.16,3,150,1,
23186136,Palermo Hollywood Apartment!!!,24168698,Pipo,,Palermo,-34.57866,-58.4355,Entire home/apt,11976,7,4,2023-02-28,1.08,1,184,4,
25311354,Palermo es tu lugar en Buenos Aires,191177781,Ricardo,,Palermo,-34.5893,-58.41744,Entire home/apt,27043,4,1,2018-07-02,0.02,1,89,0,
591411881126939376,Top 1 Br In palermo Sky - Pool Gym 300 MB wi-fi,1875949,Diego,,Recoleta,-34.595535,-58.414371,Entire home/apt,17058,3,18,2023-02-17,1.55,80,252,18,
30506218,Apartamento en el mejor sitio de Recoleta -,40433270,Marcelo,,Recoleta,-34.58817,-58.39441,Entire home/apt,12482,3,61,2023-03-08,1.17,1,265,5,
5188807,Departamento Palermo Soho,25849190,Florencia,,Palermo,-34.58925,-58.42025,Entire home/apt,9727,3,65,2023-02-20,0.75,2,356,13,
721571428030857312,Casamor (feel at home in Buenos Aires),106656470,Luciano,,Recoleta,-34.59036,-58.40436,Private room,6596,1,15,2023-02-05,2.63,6,345,15,
197288,Beautiful studio in heart Recoleta,961397,Marisa,,Recoleta,-34.5913,-58.39037,Entire home/apt,9714,7,1,2012-02-22,0.01,1,333,0,
54048245,"23 - Apartment in Recoleta, Peña St.",48064803,Federico,,Recoleta,-34.58665,-58.40414,Entire home/apt,12421,1,33,2023-03-13,2.22,56,154,30,
791486032210476987,"Departamento en Palermo con cochera, garage.",11292811,Julián & Leticia,,Palermo,-34.59341351624944,-58.4173239049631,Entire home/apt,8777,5,3,2023-03-11,2.31,1,58,3,
595533221977394885,GuateFlat 'D' - 1 Bd in Palermo Soho,1021694,Fliphaus,,Palermo,-34.5882,-58.41977,Entire home/apt,12273,1,24,2023-03-25,2.95,150,359,24,
29610561,Espacio San Benito de Palermo,145868875,Fede,,Palermo,-34.56792,-58.43384,Entire home/apt,7489,3,50,2023-03-26,0.93,1,154,14,
835336717507312700,Lindo y cómodo duplex en Cañitas,2809500,Florencia,,Palermo,-34.5722792,-58.43322579999999,Entire home/apt,8113,30,0,,,5,333,0,
739980869243458823,Cálido Departamento de calidad con pileta,92693608,Nicolas,,Palermo,-34.59315,-58.41726,Entire home/apt,8786,2,9,2023-03-07,1.88,1,343,9,
20119243,"Departamento estudio, completo. Palermo",143007669,Gerardo Hector,,Palermo,-34.57845,-58.42373,Entire home/apt,8321,3,69,2023-03-05,1.13,1,337,32,
844774240385457855,Departamento Premium en Palermo,170629816,Julián,,Palermo,-34.57926,-58.43955,Entire home/apt,14071,1,2,2023-03-26,2,42,76,2,
38087026,Palermo Soho,116687335,Victoria,,Palermo,-34.584168202273354,-58.42487541623647,Entire home/apt,6596,3,1,2023-01-03,0.34,2,24,1,
48251092,Bright studio w/ rooftop pool @♡ of Palermo Soho,388514229,Irma,,Palermo,-34.5811882019043,-58.426570892333984,Entire home/apt,12898,20,6,2023-02-15,0.31,1,313,5,
7998553,Amazing & Quiet 1BD in Recoleta - Location !,5262752,Gabriela,,Recoleta,-34.58578,-58.40126,Entire home/apt,13116,10,17,2022-03-09,0.19,4,23,0,
746340475428625965,Amplio monoambiente en Palermo,458807271,Lucia,,Palermo,-34.59683,-58.41586,Entire home/apt,6766,4,4,2023-03-22,0.83,2,26,4,
715069628662867930,Güemes Premium Home,479342712,Maria Clara,,Palermo,-34.5853675,-58.4179154,Entire home/apt,20060,2,15,2023-03-26,2.39,1,358,15,
818092751308758495,Tu Hogar en Palermo,35067450,Ignacio,,Recoleta,-34.59611,-58.41446,Entire home/apt,8945,2,0,,,30,88,0,
39384694,Exclusivo APT en torre de categoría con amenities,1028764,Cecilia,,Palermo,-34.5764,-58.43859,Entire home/apt,15007,1,38,2023-03-26,0.96,69,57,16,
3963219,Trendy & Cozy Studio in Palermo!,12034645,Gustavo,,Palermo,-34.58026,-58.42574,Entire home/apt,10193,3,146,2023-01-18,1.42,1,270,2,
36235919,Cálido y silencioso apartamento en Palermo Soho,42435707,Belen,,Palermo,-34.58823,-58.42003,Entire home/apt,7281,4,44,2023-03-10,1.00,1,115,11,
831970775604870072,"Palermo HWD
wifi
piscina
laundry",482866726,María Belén,,Palermo,-34.57758840674826,-58.43571204130849,Entire home/apt,13522,3,0,,,1,23,0,
522119,Awesome and cozy room in Palermo!!,2354201,Tomas,,Palermo,-34.58083,-58.41487,Private room,7044,200,23,2018-04-12,0.18,5,364,0,
35010507,Departamento 3 amb tipo Dúplex centro esq Florida,109144744,Maria,,San Nicolas,-34.59913,-58.37671,Entire home/apt,17830,20,3,2020-02-17,0.07,1,359,0,
711672152043911560,Fresh Apartment Recoleta,10260152,Vivian,,Recoleta,-34.59644,-58.4055,Entire home/apt,8219,3,22,2023-03-17,3.63,1,165,22,
564296095057266308,Departamento 5 ambientes,7786587,Maximiliano,,Recoleta,-34.59638,-58.39541,Entire home/apt,30311,4,1,2022-07-14,0.12,89,364,1,
19056080,Departamento de Época Palermo Soho,121255778,Alejandra,,Palermo,-34.58522,-58.42533,Entire home/apt,9153,3,126,2023-03-05,1.86,2,266,25,
3175000,Nice & well located!,13357248,Lucia,,San Nicolas,-34.60028,-58.38008,Entire home/apt,12404,2,0,,,3,10,0,
118070,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58311,-58.42767,Entire home/apt,12482,14,51,2023-02-14,0.37,30,364,5,
1878508,Quiet & Confortable apt in Cañitas,9704851,Ivan,,Palermo,-34.57131,-58.43121,Entire home/apt,8321,5,33,2022-12-02,0.31,1,105,6,
12086927,Relax in a traditional house Bs As,60965901,Víctor,,Palermo,-34.58305,-58.43327,Private room,9361,1,0,,,3,88,0,
32909500,"Estudio Av Libertador 2698 Barrio Parque, Palermo",112226882,Gabriel,,Palermo,-34.57757,-58.40708,Entire home/apt,6000,21,7,2020-01-16,0.14,1,149,0,
38485853,✦ Premium Studio Home with Pool ✦Palermo Hollywood,74885919,Be Local,,Palermo,-34.5813,-58.43763,Entire home/apt,9717,1,118,2023-03-13,2.73,76,292,59,
650196158643918191,Loft en Palermo Hollywood con pileta y parrilla,34505657,Belen,,Palermo,-34.57943,-58.43527,Entire home/apt,6865,9,6,2023-01-18,0.66,3,348,6,
49193531,Monoambiente  a estrenar-palermo soho(7°C),312007505,Norberto,,Palermo,-34.58233,-58.42609,Entire home/apt,7845,4,65,2023-03-05,2.93,3,7,52,
40003436,Departamento cómodo & luminoso en Recoleta,308489579,Luciana & Magdalena,,Recoleta,-34.59385,-58.39713,Entire home/apt,6241,7,17,2023-02-22,1.09,1,302,14,
799222238517803184,Arévalo Studios 203 - Palermo Hollywood,10832119,Ari,,Palermo,-34.58340550445201,-58.44169371088857,Entire home/apt,5735,2,7,2023-03-02,2.76,63,82,7,
37396443,Departameno en pleno Recoleta,109473323,Diana Maria,,Recoleta,-34.59351,-58.39745,Entire home/apt,14562,2,41,2023-03-01,0.92,1,328,11,
702094059467550705,"Quiet Bravo 
Aps",55787763,Gabi,,Palermo,-34.59541,-58.4153,Entire home/apt,8113,4,1,2022-10-03,0.17,4,63,1,
688454093601316489,Cómodo departamento en Recoleta,473835306,Maria,,Recoleta,-34.58686,-58.39813,Entire home/apt,8316,3,9,2022-12-04,1.38,1,355,9,
574005744498946369,Ubicación perfecta Duplex en Palermo,26854681,Facundo,,Palermo,-34.57661,-58.43154,Entire home/apt,6657,4,6,2023-02-13,0.52,1,291,6,
678771831865420542,Departamento en Recoleta,453174753,Sol,,Recoleta,-34.5895649,-58.4045089,Entire home/apt,841462,2,24,2023-01-02,3.05,1,149,24,
46558109,Modern studio in best area of Palermo Hollywood,119613,Marcos,,Palermo,-34.57768,-58.43673,Entire home/apt,6817,21,10,2023-02-06,0.35,8,59,7,
4068872,Luminous Studio in Recoleta,21102434,Rosana,,Recoleta,-34.58617,-58.40072,Entire home/apt,6241,4,24,2023-03-11,0.24,1,59,4,
715454260491647769,Palermo Soho! Location Location Location,24897831,Dario,,Palermo,-34.58755,-58.41831,Entire home/apt,17087,3,14,2023-03-05,2.55,7,317,14,
11003875,Great Apartment at BA Downtown! ✈,51136624,Cecilia Y Carlos,,San Nicolas,-34.60113,-58.37808,Entire home/apt,9361,3,61,2019-11-02,0.70,4,289,0,
636344961466558048,Recoleta Beatiful Gran Callao,15783967,Analia,,Recoleta,-34.59317,-58.3935,Entire home/apt,8267,1,9,2023-03-20,2.08,8,315,9,
22916649,Departamento de categoria en recoleta,141223928,Graciela,,Recoleta,-34.59513,-58.39912,Entire home/apt,10401,61,0,,,1,364,0,
735278102184562651,Moderno apartamento en Palermo Hollywood,41207100,Gabriela,,Palermo,-34.57768,-58.43272,Entire home/apt,6241,4,18,2023-03-16,3.31,15,274,18,
710679795037703591,Soler Art Studios VIIC - Palermo Hollywood,137667992,Valeria,,Palermo,-34.57869,-58.43491,Entire home/apt,6241,2,12,2023-02-21,2.52,74,54,12,
38823255,Warm apt with great balcony in Palermo  Hollywood,5428370,Eugenia,,Palermo,-34.58234,-58.43367,Entire home/apt,7965,1,88,2023-03-14,2.07,8,290,44,
664467900066265020,Palermo Colors - Fitz Roy,264150394,Martín,,Palermo,-34.57979,-58.43107,Entire home/apt,8945,2,14,2023-03-17,1.58,2,354,14,
12173563,"Cute Lil' Studio on famous Thames Street, Palermo!",107517,Priscila,,Palermo,-34.58438,-58.42583,Entire home/apt,8113,3,121,2023-03-13,1.59,1,332,29,
31828298,Moderno 2 ambientes en pleno Palermo,104768433,Patricio,,Palermo,-34.58391,-58.43391,Entire home/apt,13522,3,10,2023-03-15,0.23,1,73,6,
22542584,Recoleta Chic Apart Luminous with Private Terrance,1845492,Maga,,Recoleta,-34.58704,-58.39788,Entire home/apt,11441,7,12,2023-02-25,0.19,16,160,7,
48094363,Cómodo dpto recoleta  espacio propio al aire libre,240145641,Daniel,,Recoleta,-34.596233,-58.398773,Entire home/apt,7489,3,12,2023-03-18,0.83,1,172,10,
53218535,Hermoso y alegre en  Recoleta la mejor  ubicación,430856063,Maria Victoria,,Recoleta,-34.59627,-58.39726,Entire home/apt,14714,3,0,,,2,329,0,
709558680969528441,Solerte Art Studios IIC - Palermo Hollywood,137667992,Valeria,,Palermo,-34.57915,-58.43344,Entire home/apt,6241,2,17,2023-03-08,3.21,74,53,17,
807761341066807433,Spacious Apartment with Patio in Palermo,11256892,HomelyJoy,,Palermo,-34.58105925128877,-58.407983278276994,Entire home/apt,7281,2,6,2023-03-20,3.60,98,170,6,
833213169331992840,Depto con balcón terraza compartida en Palermo,21427846,Brico,,Palermo,-34.5848972,-58.4157249,Entire home/apt,6717,2,1,2023-02-28,1,33,84,1,
838992719204629587,Pretty and light apt in Palermo!,5782449,Maria Victoria,,Palermo,-34.58713111014973,-58.415645158270024,Entire home/apt,14949,3,2,2023-03-27,2,1,80,2,
13460614,Apartamento en Buenos Aires para 4 personas,55553719,For Rent Argentina,,San Nicolas,-34.60327,-58.37796,Entire home/apt,11025,5,2,2022-07-08,0.14,136,346,1,
38019683,Green patio quiet studio in the middle of Recoleta,40544204,Uriel,,Recoleta,-34.59189,-58.39347,Entire home/apt,12273,1,93,2023-03-26,2.14,12,239,38,
846205594670026636,Pretty flat full nature Recoleta,12187260,Isabel,,Recoleta,-34.58456769529671,-58.40288976841625,Entire home/apt,8321,1,0,,,2,359,0,
568822018235571590,Mi Estudio en Palermo Hollywood,251130690,Walter Hernan,,Palermo,-34.57912,-58.43473,Entire home/apt,7578,3,21,2023-03-06,1.64,15,78,18,
15177431,Cozy aparment in Recoleta Buenos Aires,96329839,Marta,,Recoleta,-34.59405,-58.39634,Entire home/apt,17682,4,1,2016-12-30,0.01,1,89,0,
52125603,Boutique Apt in Palermo,278440549,Boutique Apartments,,Palermo,-34.583412,-58.433441,Entire home/apt,7607,1,64,2023-03-12,3.48,129,112,40,
14089761,3 amb equipado y amoblado cerca de la UBA,7786587,Maximiliano,,Recoleta,-34.59539,-58.40672,Entire home/apt,9361,28,0,,,89,151,0,
600247492148936313,Palermo Soho- 1 Bedroom- 7/24 Security-2 balconies,453268983,Marta Rosa Ester,,Palermo,-34.58511,-58.4261,Entire home/apt,12155,2,24,2023-03-10,2.44,1,186,24,
747801933638438977,Luminoso y tranquilo departamento en Palermo!,2432282,Maica,,Palermo,-34.59583,-58.41619,Entire home/apt,8693,2,11,2023-03-10,2.21,1,159,11,
46279542,Unique & refurbished LOFT - Palermo Hollywood,142274113,Tina,,Colegiales,-34.579559,-58.441502,Entire home/apt,49034,3,66,2023-03-25,2.31,25,270,32,
5934324,Departamento temporario en Palermo,30814077,Mateo,,Palermo,-34.58654,-58.41331,Entire home/apt,12036,5,14,2023-02-25,0.16,1,323,5,
435818,Excelente departamento en  Palermo- Barrio Norte,2164622,Mariano,,Recoleta,-34.58518,-58.40734,Entire home/apt,7757,3,42,2022-07-18,0.47,2,64,5,
723502010566357521,"Palermo Soho, Estudio con terraza propia, rooftop",17922601,Veronica Alejandra,,Palermo,-34.58894804649252,-58.420513942837715,Entire home/apt,9569,3,11,2023-03-27,1.86,24,364,11,
33577370,Palermo Place Premium,182821925,Angeles,,Palermo,-34.57969,-58.43503,Entire home/apt,7310,2,202,2023-03-07,4.17,1,344,45,
704891682781812003,Monoambiente Alegría,192347572,Lelia,,Palermo,-34.5789113,-58.42422849999999,Entire home/apt,8321,2,1,2023-03-20,1,1,359,1,
853535045608317110,Modern Apt in Palermo Hollywood,487798759,Brenda,,Palermo,-34.5800924,-58.4320449,Entire home/apt,9985,5,0,,,2,167,0,
750856131490489594,"Bonpland Loft, único, triplex, terraza y parrilla",21407219,Javier,,Palermo,-34.58348,-58.43892,Entire home/apt,11620,3,14,2023-03-24,2.86,16,135,14,
38176684,Departamento 2 do C,215285828,Nati,,Palermo,-34.57393,-58.43983,Entire home/apt,8321,2,53,2023-02-14,1.25,3,175,6,
752230067465353574,"Habitación amplia, SanTelmo!",192353049,Juanita,,Monserrat,-34.61518,-58.37205,Private room,4577,1,5,2022-12-08,1.07,1,365,5,
775841924266180680,Departamento en Recoleta,6645757,Federico,,Recoleta,-34.58831,-58.40302,Entire home/apt,5943,1,5,2023-03-12,1.46,8,347,5,
603001214169492494,Departamento 2 de categoría 2022 Palermo Hollywood,147108636,Luisa,,Palermo,-34.58246,-58.4346,Entire home/apt,33284,2,39,2023-03-11,3.50,4,336,39,
47758380,Recoleta Home,120271454,Lucía,,Recoleta,-34.59306,-58.41209,Entire home/apt,9569,2,7,2023-03-27,0.60,1,249,7,+54 9 2216332905
786995255293627738,Departamento con balcón terraza,6645757,Federico,,Recoleta,-34.5869973483132,-58.403520409231255,Entire home/apt,7905,3,9,2023-03-16,3.25,8,353,9,
36107858,Unique Loft in the heart of Palermo.,202361561,Gustavo,,Palermo,-34.5874,-58.4385,Entire home/apt,6540,7,26,2023-03-20,0.62,1,241,4,
676042887894761082,Departamento Estudio Funcional en Recoleta.,100049448,Nancy,,Recoleta,-34.59334,-58.40078,Entire home/apt,3843,2,44,2023-03-29,5.84,1,37,44,
763028851943583787,Luminoso studio a estrenar! Universidad UP Palermo,3150517,Debo,,Palermo,-34.59465,-58.41569,Entire home/apt,6990,3,3,2023-03-19,1.67,22,80,3,
798598044475931724,Apartamento en Recoleta Terraza,260032275,Rodrigo Javier,,Recoleta,-34.5876594,-58.40316600000001,Entire home/apt,17682,2,13,2023-03-26,5.27,1,259,13,
48120334,Acogedor depto de un ambiente y piscina en Palermo,16133446,Luis & Florencia,,Palermo,-34.58589,-58.42629,Entire home/apt,11857,14,0,,,42,334,0,
25548574,"COZY EXCELLENT LOCATION/OBELISK, 5 STARS, 5 GUESTS",100743,Griselda,,San Nicolas,-34.60203,-58.37607,Entire home/apt,7726,1,3,2018-08-19,0.05,8,210,0,
730960467017871553,Espectacular duplex - balcón - pileta - gym MeMag,13558868,Juan Bautista,,Palermo,-34.579049,-58.4328053,Entire home/apt,11262,2,4,2023-02-22,0.83,42,154,4,
779616606368285588,Las Dolfinas Appart Recoleta,491038682,Analis,,Recoleta,-34.59426,-58.39975,Entire home/apt,9500,3,0,,,1,365,0,
668726638718747665,Departamento a pasos de la Universidad de Palermo,201402350,Yael Vanina,,Palermo,-34.59564,-58.4154,Entire home/apt,6062,3,6,2023-03-16,0.77,55,358,6,
2308614,Cool studio in with swimming pool in the terrace,11789615,Margarita,,Palermo,-34.56932,-58.43618,Entire home/apt,5201,30,22,2023-02-26,0.20,1,347,2,
833982780762748863,Grand Opening - Departamento en Palermo.,497953790,Juancruzmorchon,,Palermo,-34.5659819,-58.4347143,Entire home/apt,14562,2,0,,,1,328,0,
566651509354523260,Live Barrio Norte as a local!,28774953,Elena,,Recoleta,-34.59045,-58.40294,Entire home/apt,13998,3,29,2023-03-21,2.30,2,350,28,
791445322793116711,Departamento recoleta amplio.,154496179,Ramiro,,Recoleta,-34.59049489712252,-58.40073845557023,Entire home/apt,12036,3,4,2023-03-13,2.35,1,359,4,
713088445525559706,Apartamento para 4 personas Palermo zona tranquila,205416117,Marcelo Esteban,,Palermo,-34.5891041,-58.4194486,Entire home/apt,8273,1,3,2022-11-12,0.48,2,335,3,
8444391,Tacha Terrace6 Apartment,24231645,Solange,,Palermo,-34.58723,-58.43949,Entire home/apt,7905,2,21,2023-03-05,0.23,13,11,9,
618953443159283371,"2 ambientes acogedor en Palermo Soho , silencioso",49480723,Delia Concepcion,,Palermo,-34.58886,-58.4187,Entire home/apt,8173,1,2,2023-01-29,0.58,54,346,2,
701544359139600190,Luxury 1 BR Apt. With Pool & Balcony Palermo Soho,110879325,Jose,,Palermo,-34.5863927,-58.4263311,Entire home/apt,20803,2,11,2023-02-24,1.90,2,57,11,
33857788,"Shared Dormitory 100% privacy Podbed , Women only",87197898,Alberto,,Recoleta,-34.59433,-58.39574,Hotel room,2199,1,11,2023-02-19,0.24,47,331,8,
822394194865920313,Palermo Soho - Luxury Studio with Pool and Gym,74885919,Be Local,,Palermo,-34.58287,-58.42377,Entire home/apt,7668,1,6,2023-03-15,3.83,76,52,6,
38158666,Loft con piscina -  en el corazón de recoleta 9E,289858052,Omar,,Recoleta,-34.592171,-58.393383,Entire home/apt,9361,2,83,2023-03-26,1.93,7,341,37,
726898796671039042,Todo luz y sol hermoso departamento con piscina,99952072,Julio,,Palermo,-34.58235,-58.42801,Entire home/apt,11441,3,8,2023-01-09,1.38,25,353,8,
715287489293047365,Cozy Studio en Palermo Hollywood con balcón,16133446,Luis & Florencia,,Palermo,-34.580429,-58.4323841,Entire home/apt,11739,2,8,2023-03-22,1.83,42,86,8,
801622950567855304,Habitación estilo desván 3pax,1409800,Mariano,,Monserrat,-34.61496961716981,-58.37337616467087,Private room,16642,1,2,2023-02-09,1.00,71,364,2,
771073493858729439,Excelente ubicación!Muy Luminoso,491647557,Sofia,,Palermo,-34.5907526,-58.41331209999999,Entire home/apt,6224,2,4,2023-03-25,3.75,3,350,4,
644270605756998892,Luminous & spacious 1BR apartment in Palermo Chico,20308998,Ornela,,Palermo,-34.581222,-58.40848930000001,Entire home/apt,8856,5,22,2023-03-26,2.86,15,316,22,
716502974142105090,Stay at Palermo Hollywood!  1 Bd Apt &  Pool!,11483615,Mariana,,Palermo,-34.58711,-58.43952,Entire home/apt,8321,7,3,2022-12-13,0.52,58,303,3,
809411179562980940,Soler 5000 - 3 Bd Pool & BBQ Palermo Soho,1021694,Fliphaus,,Palermo,-34.58484173606384,-58.427387850653275,Entire home/apt,43180,1,2,2023-03-10,2,150,342,2,
34807349,Apartamento Palermo,10587206,Cimma,,Palermo,-34.57737,-58.43278,Entire home/apt,2500,2,0,,,2,0,0,
569567717106809606,"Hermoso depto en Belgrano, optimizado el wifi.",446683805,Edith,,Palermo,-34.565345764160156,-58.43881607055664,Entire home/apt,22883,3,6,2022-11-13,0.52,1,152,6,
31326103,HABITACIÓN CON BAÑO PRIVADO EN MONSERRAT,2286070,Mariana,,Monserrat,-34.61407,-58.37324,Private room,5201,30,0,,,2,365,0,
674522848925789244,"Palermo Hollywood, monoambiente!",63056705,Jorge,,Palermo,-34.5802106,-58.435015,Entire home/apt,7578,3,4,2023-03-02,0.48,2,326,4,
51497079,PRECIOSO & ÚNICO Loft @Recoleta.,293311435,Fernando Sebastian,,Recoleta,-34.59349,-58.3949,Entire home/apt,21876,4,35,2023-03-13,1.84,9,166,24,
40910578,2 dormitorios en Recoleta con balcón y mucha luz!,3469227,Federico,,Recoleta,-34.58616,-58.39509,Entire home/apt,24963,30,1,2020-01-17,0.03,135,300,0,
30975209,Hermoso departamento en Palermo Hollywood,100111344,Betiana,,Palermo,-34.57981,-58.43498,Entire home/apt,8890,2,123,2023-03-21,2.39,1,49,42,
42649691,Buena vista Apartment,265312053,Carolina & Macarena,,Recoleta,-34.58454,-58.40194,Entire home/apt,8589,4,26,2023-03-12,0.70,4,66,25,
33137015,Acogedor pent-house con vista a Basílica Guadalupe,123520270,Sergio,,Palermo,-34.589019775390625,-58.41713333129883,Entire home/apt,13522,30,37,2023-03-10,0.76,1,213,3,
842059005186907963,Barrio Norte para 3 con pileta,298874610,Pablo,,Recoleta,-34.5903953,-58.3951775,Entire home/apt,9569,4,0,,,34,133,0,
28144435,Día y noche en Buenos Aires,21776095,Flavia,,Palermo,-34.58865,-58.41595,Entire home/apt,10000,2,5,2018-11-18,0.09,1,56,0,
39446490,★★★★★ Brand New Remodeled Apt in Barrio Norte,278440549,Boutique Apartments,,Retiro,-34.59721,-58.37834,Entire home/apt,6805,1,181,2023-03-20,4.39,129,118,63,
660656661903219735,Bello Corazón de Recoleta,88597619,Juan Octavio,,Recoleta,-34.59355350219546,-58.3940626680851,Entire home/apt,7239,3,9,2023-03-19,1.57,12,358,9,
47465715,Palermo Soho a pasos visa EEUU!,93839688,Daiana,,Palermo,-34.58374,-58.42253,Entire home/apt,9451,3,27,2023-02-15,1.01,14,164,19,
29493762,"Hermoso y cálido apartamento , Palermo.",26585214,Gaby,,Palermo,-34.59243,-58.41681,Entire home/apt,7248,4,65,2023-02-24,1.21,2,294,25,
682521528161247171,Hermoso apartamento en calle histórica de Recoleta,472375799,Beatriz,,Recoleta,-34.586035,-58.40294579999999,Entire home/apt,6563,3,11,2023-03-19,1.55,1,321,11,
528827411805407768,Hermoso departamento 3 amb  en Recoleta,438170429,Agustina,,Recoleta,-34.59209,-58.40036,Entire home/apt,22300,2,20,2023-03-26,1.57,1,54,18,
799922725332100659,Palermo Soho-Studio-24h security,494972292,Alejandro,,Palermo,-34.5839671,-58.427046,Entire home/apt,9361,2,0,,,1,102,0,
39340323,Little England Recoleta,225588188,Julieta,,Recoleta,-34.58504,-58.39419,Entire home/apt,6865,3,1,2022-12-21,0.30,5,300,1,
4592852,APARTAMENTO EN PLENA RECOLETA (5),20914993,Raul,,Recoleta,-34.587693,-58.395621,Entire home/apt,8469,3,114,2023-03-22,2.06,8,357,28,
1466953,Apartment mts from British Embassy,4222364,Brian,,Recoleta,-34.58706,-58.39633,Entire home/apt,7489,2,99,2023-02-21,0.85,15,290,2,
705038039769193173,Lovely 2 bedroom apartment in Colegiales,2017830,Barbara,,Colegiales,-34.57846,-58.44402,Entire home/apt,28945,2,21,2023-03-13,3.20,38,352,21,
700820500720223293,Hermoso Departamento en Palermo. Gran ubicación.,259805173,Ricardo,,Palermo,-34.5834931,-58.42776,Entire home/apt,8737,3,23,2023-03-27,3.32,1,327,23,
582738639795364598,Depto 2 personas en Palermo con piscina,33329784,Gonzalo,,Palermo,-34.574223,-58.438984,Entire home/apt,9806,3,26,2023-03-23,2.09,22,31,25,
711554887737747757,"Palermo Cañitas, hermoso con patio",40998279,Ezequiel,,Palermo,-34.565586,-58.43483,Entire home/apt,9361,2,11,2023-02-21,1.76,1,142,11,
22356731,SomosHost - Amazing house in Palermo -Art Nouveau,4895796,Marcos,,Palermo,-34.5796,-58.44077,Entire home/apt,28083,3,42,2023-03-19,0.67,8,338,16,
284823,2 ambiente Palermo Soho Sol y paz cerca transporte,1482817,Lorena,,Palermo,-34.58573,-58.42833,Entire home/apt,7281,3,34,2020-03-03,0.26,2,9,0,
7657631,Modern  apartment in Palermo with pool and gym,33151659,Maximo And Norma,,Palermo,-34.57767,-58.40466,Entire home/apt,23775,3,6,2020-01-17,0.07,3,303,0,
41708253,Studio Top Rentals  Palermo chico.,104897600,Top,,Palermo,-34.580787658691406,-58.41082000732422,Entire home/apt,10197,1,50,2023-03-26,5.68,23,363,50,
36039779,"Best place to stay in Palermo, Buenos Aires",1031178,Soledad,,Palermo,-34.59032,-58.4292,Entire home/apt,24963,7,0,,,2,149,0,
746125238715136338,Hermoso y cómodo loft en Pleno Palermo,369572767,Jorge,,Palermo,-34.5886778,-58.4149555,Entire home/apt,8429,1,1,2022-12-04,0.26,2,161,1,
52636017,Palermo Hollywood 🤩,217555782,Sebastian,,Palermo,-34.577072,-58.439678,Entire home/apt,14562,3,63,2023-03-20,4.09,2,193,53,
1374585,Confortable apartment in Palermo,7448589,Fernando,,Palermo,-34.57534,-58.43088,Entire home/apt,14264,1,15,2021-11-24,0.13,1,277,0,
721051731655050214,Cozy apartment in Palermo Hollywood.,191745126,Marcos,,Palermo,-34.57953,-58.44091,Entire home/apt,13532,3,7,2023-02-25,1.17,27,357,7,
