screen_name	date	fav	retweet	text
mauriciomacri	Wed Apr 17 14:21:02 +0000 2019	1888	625	Anuncio del Presidente https://t.co/VenwlpEw76
mauriciomacri	Mon Apr 15 12:29:12 +0000 2019	2010	494	En vivo: el Presidente participa de la inauguración del nuevo edificio de Accenture. https://t.co/9EyISGXPqL
mauriciomacri	Fri Apr 12 23:27:59 +0000 2019	3943	1138	Quiero agradecer este acto de confianza y generosidad del gobierno norteamericano. Ahora los argentinos tenemos más información sobre un oscuro periodo de nuestra historia que nos va a permitir seguir fortaleciendo la justicia, buscar y alcanzar la verdad. https://t.co/mOIA2oPmAq
mauriciomacri	Fri Apr 12 23:27:59 +0000 2019	3909	1021	La desclasificación de estos documentos representa un hecho histórico: nunca antes los Estados Unidos había entregado este volumen de información a otro país. También constituyen un avance por las áreas involucradas: inteligencia, agencias de defensa y de cumplimiento de la ley.
mauriciomacri	Fri Apr 12 23:27:58 +0000 2019	8714	3014	HISTÓRICO: ESTADOS UNIDOS DESCLASIFICA LOS DOCUMENTOS SOBRE LA DICTADURA. Hoy se concretó con una carta del Presidente Trump la última entrega de documentos desclasificados sobre la última dictadura militar argentina. Son más de 7 mil archivos. https://t.co/0NwosRqkWR
mauriciomacri	Wed Apr 10 23:25:23 +0000 2019	0	418	RT @aviacionline: Arco de agua para despedir al primer vuelo doméstico de JetSMART Argentina desde El Palomar! Nos vemos en Mendoza! https:…
mauriciomacri	Wed Apr 10 11:53:04 +0000 2019	4424	1399	En vivo desde El Palomar: el Presidente asiste al primer vuelo de JetSmart. JetSmart es la segunda aerolínea que va a operar en el Aeropuerto de El Palomar y comenzará a volar en 17 rutas que conectarán a distintos puntos del país. https://t.co/DbI7jeoEco
mauriciomacri	Tue Apr 09 15:39:04 +0000 2019	12092	4379	Impresionantes las obras en Ciudad Universitaria. El nuevo edificio Cero+Infinito cuenta con aulas adaptadas con tecnología del siglo XXI, plantas sustentables para consumir menos energía, salas de investigación, nuevos laboratorios y una nueva biblioteca. https://t.co/Ulsi3yasIm
mauriciomacri	Fri Apr 05 01:49:44 +0000 2019	6062	2395	Por eso estas obras –¡¡y faltan tantas por hacer!!– no hablan solo de lo que estamos haciendo sino de lo que nunca se hizo. Décadas donde la infraestructura que permite el desarrollo y el bienestar, como una ruta, iluminación, cloacas, agua, inexplicablemente no fue construida. https://t.co/9EfSoK67te
mauriciomacri	Fri Apr 05 01:47:12 +0000 2019	4600	1498	Ciudades y pueblos de todo el país fueron postergados por décadas. En pleno siglo XXI en Puerto Ruiz cuando llovía los vecinos no podían circular ni llevar a los chicos a la escuela o recibir provisiones.
mauriciomacri	Fri Apr 05 01:47:11 +0000 2019	9832	3304	¿QUÉ ES CAMBIAR?<br><br>En algunos lugares cambiar significa llevar acceso a Internet; en otros inaugurar un puerto o tener transporte público; en otros, como en el Puerto Ruiz de Entre Ríos, es construir una ruta de asfalto.
mauriciomacri	Thu Apr 04 17:32:56 +0000 2019	12735	3476	Buen dato: casi medio millón de personas voló por el país en lo que va del año sin tener que pasar por Buenos Aires. Es más del doble si se compara con el mismo período en 2015. La revolución de los aviones es un paso fundamental para un país más federal!
mauriciomacri	Thu Apr 04 16:39:37 +0000 2019	1254	352	En vivo desde Gualeguaychú: conferencia de prensa https://t.co/waR0XWtto9
mauriciomacri	Tue Apr 02 22:10:20 +0000 2019	3911	1088	Hoy es un día para que todos mantengamos viva su memoria en nuestros corazones. Agradecimiento, orgullo y respeto para los veteranos por su valor militar y para todos los caídos de la Guerra de Malvinas que entregaron lo máximo que alguien puede dar por su país, la vida misma. https://t.co/xsontEbKT9
mauriciomacri	Tue Apr 02 22:10:20 +0000 2019	2654	599	Aunque queda por determinar la identidad de 10 soldados para alcanzar el objetivo que propusimos con el Plan Humanitario Malvinas, avanzamos mucho. Los soldados identificados recuperaron sus nombres y sus familias pudieron tener un reencuentro póstumo en el cementerio de Darwin.
mauriciomacri	Tue Apr 02 22:10:19 +0000 2019	591	205	A partir de ese momento, con el aporte del Equipo Argentino de Antropología Forense, se pudieron identificar primero 90 soldados y en una segunda etapa 22 soldados más.
mauriciomacri	Tue Apr 02 22:10:19 +0000 2019	585	212	En 2012 el gobierno argentino solicitó al Comité Internacional de la Cruz Roja que ayudara en la identificación de los soldados. Empezó entonces un arduo proceso de negociaciones con el Reino Unido que prosperó en 2016 y terminó con el acuerdo de ambos países para avanzar.
mauriciomacri	Tue Apr 02 22:10:18 +0000 2019	615	210	Con algunos de nuestros héroes el país mantenía una deuda que asumimos la responsabilidad de saldar: debíamos devolverle su identidad a todos aquellos que fueron enterrados en el cementerio de Darwin en forma anónima.
mauriciomacri	Tue Apr 02 22:10:18 +0000 2019	6405	1522	LA IDENTIDAD DE LOS CAÍDOS. Hoy es una fecha que reúne para todos los argentinos el honor militar de los veteranos, el reconocimiento al valor de todas las Fuerzas y el respeto por cada uno de los que entregaron sus vidas en esta guerra.
mauriciomacri	Tue Apr 02 11:57:08 +0000 2019	2873	757	En vivo: acto por el Día del Veterano y de los Caídos en la Guerra de Malvinas https://t.co/vPdW8tuQ9f
