screen_name	date	fav	retweet	text
CFKArgentina	Mon Nov 19 16:39:50 +0000 2018	6677	2009	En #Clacso2018 <br><br>https://t.co/3BhMYGAb5V https://t.co/VdGIKkpADd
CFKArgentina	Mon Nov 19 16:01:33 +0000 2018	9558	3997	En vivo desde el Foro #Clacso2018 https://t.co/FNnlmbjsWR
CFKArgentina	Sun Nov 18 22:04:19 +0000 2018	13189	4554	Mañana a las 12:30 vamos a participar del Foro #Clacso2018 que se realiza en Ferro. <br><br>Lo vas a poder ver en vivo en mis redes. https://t.co/D3Oqi30iuB
CFKArgentina	Fri Nov 16 23:12:07 +0000 2018	9796	3998	¿Quiénes eran estas personas? ¿Quién las mandó? ¿Hasta cuándo me van a seguir espiando? ¿Por qué Bonadío decidió no tomar la denuncia? ¿Está encubriendo a alguien? El gobierno es responsable y tiene que terminar con el espionaje, la persecución y el hostigamiento a los opositores
CFKArgentina	Fri Nov 16 23:12:06 +0000 2018	5976	2591	¿Y a que no adivinan qué hizo Bonadío? Bingo… NADA. La Secretaria del juzgado, Carolina Lores Arnaiz, ordenó desestimar la denuncia y no iniciar ningún tipo de investigación por estos hechos. Ahora bien, yo me pregunto...
CFKArgentina	Fri Nov 16 23:10:39 +0000 2018	4334	2014	En el día de hoy, el jefe de la custodia se presentó en el Centro de Recepción de Denuncias de la Policía Federal para denunciar estos hechos. El personal de ese centro tomó contacto con el juzgado de turno. ¿A que no adivinan quién estaba de turno? Bingo… Bonadío.
CFKArgentina	Fri Nov 16 23:10:38 +0000 2018	3611	1886	Luego de identificarse recibieron un llamado, se subieron a su camioneta (sin inscripción alguna de la empresa a la que decían pertenecer) y se fueron. Raro, no?
CFKArgentina	Fri Nov 16 23:09:51 +0000 2018	3740	2048	Les dijeron que eran empleados de la empresa Donaide S.A e iban a colocar estas cámaras por disposición del Ministerio de Seguridad de la Ciudad de Buenos Aires. Sin embargo, no contaban con ninguna documentación que acreditara tales circunstancias.
CFKArgentina	Fri Nov 16 23:09:50 +0000 2018	11470	5979	Ayer por la mañana dos personas sin identificación alguna intentaron colocar 3 cámaras y un domo en la esquina de mi casa, aquí en Buenos Aires. Personal de la policía federal que integra la custodia advirtió esta situación y les consultó qué tipo de tareas estaban realizando.
CFKArgentina	Thu Nov 15 12:58:21 +0000 2018	8654	3460	Intervención completa en el Senado, durante el debate del Presupuesto 2019.<br><br>https://t.co/kaFeiaNDOs
