x,y
-58.431549,-34.623427
-58.383435,-34.589472
-58.405998,-34.581323
-58.466752,-34.536856
-58.401942000000005,-34.593768
-58.403902,-34.589815
-58.393558999999996,-34.632239
-58.399235,-34.610787
-58.472288,-34.572691
-58.399012,-34.631366
-58.46802099999999,-34.546986
-58.46031800000001,-34.609635
-58.365396,-34.62744
-58.382096999999995,-34.607909
-58.4571569,-34.579728100000004
-58.517602399999994,-34.6228576
-58.43571729999999,-34.59936939999999
-58.436988,-34.629068
-58.458815,-34.615365999999995
-58.48823639999999,-34.5755753
-58.39713199999999,-34.639323
-58.44109079999999,-34.581866999999995
-58.467436,-34.564959
-58.484446,-34.576413
-58.437202,-34.573803000000005
-58.500288,-34.636635999999996
-58.478243000000006,-34.588007
-58.419231999999994,-34.614332
-58.40634620000001,-34.622630900000004
-58.424864,-34.586085
-58.477160999999995,-34.558704
-58.378505000000004,-34.593885
-58.37234085,-34.62670009
-58.438615799999994,-34.5912833
-58.446261,-34.616045
-58.47147,-34.568796999999996
-58.448640000000005,-34.603656
-58.474591000000004,-34.610983000000004
-58.46295,-34.543405
-58.410927,-34.590583
-58.418976,-34.597615000000005
-58.419427,-34.585766
-58.4455503,-34.5553505
-58.392368999999995,-34.618276
-58.370996999999996,-34.615990000000004
-58.399947999999995,-34.594038
-58.398095999999995,-34.592649
-58.411269999999995,-34.587087
-58.37721,-34.620453999999995
-58.441070999999994,-34.621435
-58.414825,-34.593656
-58.478763,-34.638740999999996
-58.38894499999999,-34.610784
-58.3840024,-34.614169399999994
-58.403876000000004,-34.588198999999996
-58.40164300000001,-34.617649
-58.4453667,-34.6147375
-58.428369999999994,-34.583821
-58.404526000000004,-34.595096999999996
-58.4492964,-34.6145414
-58.435163,-34.583076
-58.404526000000004,-34.595096999999996
-58.430643999999994,-34.585812
-58.499699,-34.600640999999996
-58.371327,-34.614767
-58.4264872,-34.5881316
-58.48061800000001,-34.610949
-58.41259,-34.607178000000005
-58.438313,-34.603469
-58.365944799999994,-34.609483399999995
-58.48113299999999,-34.611928999999996
-58.383452,-34.65184
-58.404582,-34.628301
-58.421569999999996,-34.598403000000005
-58.5039299,-34.638845399999994
-58.4797826,-34.615849299999994
-58.44228199999999,-34.619375
-58.394973,-34.588142
-58.405675,-34.592791999999996
-58.4387162,-34.581351
-58.410047,-34.61034
-58.493185,-34.551122
-58.485671200000006,-34.570320200000005
-58.465241000000006,-34.5788033
-58.484054,-34.578635
-58.443268,-34.627412
-58.421602,-34.595304
-58.451975,-34.569107
-58.388118999999996,-34.604118
-58.374324,-34.623232
-58.377389,-34.632509999999996
-58.437501,-34.6185916
-58.458890000000004,-34.606192
-58.3823087,-34.6023549
-58.367267000000005,-34.6005165
-58.443302,-34.572821999999995
-58.37169399999999,-34.617629
-58.48072,-34.637166
-58.393365,-34.591382
-58.500550100000005,-34.586427799999996
-58.40794,-34.601034000000006
-58.461907999999994,-34.623988
-58.415439,-34.591481
-58.4304333,-34.5859935
-58.413112,-34.642475
-58.478756000000004,-34.556616
-58.37713860000001,-34.6517292
-58.485029000000004,-34.578051
-58.44160359999999,-34.6266222
-58.407316,-34.590016
-58.425166000000004,-34.602756
-58.410213600000006,-34.5814596
-58.442105000000005,-34.592686
-58.415517,-34.592224
-58.4822919,-34.61418320000001
-58.459551,-34.601326
-58.434589,-34.637992
-58.397574,-34.596947
-58.3778071,-34.6421757
-58.400921999999994,-34.630311999999996
-58.466511,-34.555459
-58.387980000000006,-34.63479
-58.426701,-34.614863
-58.3879917,-34.603931700000004
-58.37179584,-34.61421643
-58.422095999999996,-34.587571999999994
-58.443652,-34.560916999999996
-58.371789,-34.614227
-58.437557999999996,-34.581651
-58.390177,-34.597159999999995
-58.4937461,-34.605225299999994
-58.417389,-34.620954
-58.478646999999995,-34.617764
-58.507392,-34.632612
-58.423018000000006,-34.586564
-58.453123,-34.6346303
-58.366085999999996,-34.6110549
-58.409121299999995,-34.5800465
-58.5004542,-34.6103484
-58.428338000000004,-34.620751
-58.377892,-34.642055
-58.5090165,-34.591764700000006
-58.486050399999996,-34.5452909
-58.375851000000004,-34.617996000000005
-58.4582895,-34.6110588
-58.4061009,-34.5934596
-58.481784999999995,-34.577777000000005
-58.409431999999995,-34.612613
-58.437559,-34.628638
-58.410358499999994,-34.586603600000004
-58.408786,-34.581767
-58.444481,-34.601251
-58.401551,-34.611721
-58.3969,-34.599641999999996
-58.440604,-34.596002
-58.39713199999999,-34.639323
-58.426156999999996,-34.640465
-58.399737300000005,-34.589605
-58.4484825,-34.5673639
-58.3978985,-34.60760870000001
-58.4059561,-34.5869056
-58.387415000000004,-34.594204
-58.498433999999996,-34.60545
-58.46044499999999,-34.634217
-58.41277710000001,-34.5957972
-58.479641,-34.569448
-58.407712,-34.594725
-58.459495999999994,-34.607234999999996
-58.46569,-34.62257
-58.3926719,-34.5889852
-58.480127,-34.58419
-58.369184999999995,-34.602197
-58.4474456,-34.597362
-58.40194399999999,-34.590573
-58.425625100000005,-34.6260158
-58.422113,-34.577588
-58.459059700000005,-34.601693100000006
-58.458890000000004,-34.606192
-58.377328000000006,-34.619226
-58.407408,-34.600025
-58.4097678,-34.6305919
-58.434284999999996,-34.583039
-58.44136949999999,-34.5791717
-58.45319870000001,-34.5517969
-58.506193,-34.604651000000004
-58.420557099999996,-34.593652
-58.410666000000006,-34.588555
-58.415393,-34.589263
-58.488488000000004,-34.629146
-58.5033353,-34.6226732
-58.4411131,-34.613496399999995
-58.4260859,-34.6190695
-58.473034999999996,-34.538613
-58.426418999999996,-34.588508000000004
-58.4682183,-34.5507153
-58.450421,-34.605182
-58.403691,-34.588307
-58.450838,-34.580135
-58.4393384,-34.5735116
-58.389287,-34.606057
-58.424023999999996,-34.593902
-58.4831061,-34.5628241
-58.386652000000005,-34.618778999999996
-58.427685,-34.640077000000005
-58.421330000000005,-34.5856059
-58.446766000000004,-34.624317
-58.41277710000001,-34.5957972
-58.444141,-34.612577
-58.423719999999996,-34.59353
-58.377784999999996,-34.602406
-58.4245922,-34.590644399999995
-58.448640000000005,-34.603656
-58.428720999999996,-34.550112
-58.4564098,-34.5649722
-58.378831999999996,-34.617246
-58.4363503,-34.6411424
-58.402028,-34.638908
-58.486227,-34.629891
-58.39616899999999,-34.598724
-58.419968000000004,-34.596847
-58.445197,-34.598532
-58.449290000000005,-34.604335999999996
-58.439896,-34.574725
-58.388103099999995,-34.628523799999996
-58.419304000000004,-34.58419
-58.439032,-34.616152
-58.442831000000005,-34.585941999999996
-58.448421999999994,-34.635798
-58.425254,-34.635702
-58.490801600000005,-34.54980870000001
-58.396161,-34.59698
-58.377241000000005,-34.612382000000004
-58.50096800000001,-34.635315000000006
-58.4776676,-34.546403000000005
-58.443038,-34.574652
-58.445083,-34.628009000000006
-58.449996,-34.561772
-58.4320608,-34.632465100000005
-58.435127,-34.610001000000004
-58.4889279,-34.6144787
-58.46555600000001,-34.577090999999996
-58.446726,-34.568152000000005
-58.410927,-34.590583
-58.477364,-34.558437
-58.443192,-34.564025
-58.44041899999999,-34.595009000000005
-58.44113,-34.597584000000005
-58.434521999999994,-34.57141
-58.407014000000004,-34.598951
-58.445395999999995,-34.575896
-58.493039,-34.606604
-58.498433999999996,-34.60545
-58.377577,-34.607061
-58.40274,-34.586019
-58.40634620000001,-34.622630900000004
-58.4984865,-34.5750721
-58.48056999999999,-34.624075
-58.399083999999995,-34.579276
-58.420784,-34.605959000000006
-58.454425199999996,-34.6275976
-58.502699,-34.635467
-58.426019,-34.6050922
-58.4687759,-34.562273600000005
-58.406631999999995,-34.598045
-58.391287,-34.588989
-58.449996,-34.561772
-58.453784,-34.574063
-58.383509,-34.594398999999996
-58.427589000000005,-34.630007
-58.428474,-34.610607
-58.416892000000004,-34.610987
-58.417965,-34.635131
-58.411930000000005,-34.6092198
-58.425254,-34.635702
-58.450731000000005,-34.557097999999996
-58.421656999999996,-34.587291
-58.400325,-34.632434
-58.419982,-34.589849
-58.40873199999999,-34.60536
-58.373796,-34.6289388
-58.441362,-34.607784
-58.466462,-34.56493
-58.394549,-34.592406
-58.421259,-34.6297891
-58.461309,-34.601029
-58.426525,-34.607329
-58.40219200000001,-34.603119
-58.390516000000005,-34.601827
-58.440555599999996,-34.5572099
-58.4004233,-34.584518700000004
-58.44109079999999,-34.557012799999995
-58.45800799999999,-34.616822
-58.491053,-34.607073
-58.429426,-34.628083000000004
-58.489664000000005,-34.5745814
-58.488792000000004,-34.584818
-58.450716,-34.629225
-58.426621,-34.612525
-58.423898,-34.612021999999996
-58.37721,-34.620453999999995
-58.4818904,-34.553638899999996
-58.443687,-34.608753
-58.448738899999995,-34.6258484
-58.4871545,-34.6271833
-58.470587,-34.558278
-58.45466999999999,-34.605391999999995
-58.374691000000006,-34.614031
-58.407858,-34.619576
-58.4680064,-34.586589200000006
-58.445714,-34.633077
-58.432756000000005,-34.603488
-58.491275,-34.568444
-58.430486,-34.567473
-58.409174,-34.636994
-58.418339,-34.614132
-58.4297422,-34.59115
-58.438326,-34.579203799999995
-58.41349399999999,-34.581914000000005
-58.46021700000001,-34.547311
-58.399570999999995,-34.601069
-58.4664453,-34.6555939
-58.502340000000004,-34.590702
-58.39982,-34.622064
-58.441653,-34.608163
-58.408306,-34.632096999999995
-58.475689,-34.563939000000005
-58.419304000000004,-34.58419
-58.412408,-34.5902
-58.437202,-34.573803000000005
-58.422095999999996,-34.624855
-58.42213100000001,-34.622853000000006
-58.43468299999999,-34.568951
-58.405710899999995,-34.61229829999999
-58.398695999999994,-34.595948
-58.444720999999994,-34.631842999999996
-58.40003000000001,-34.619409999999995
-58.505228,-34.578183
-58.381331,-34.591614
-58.403105000000004,-34.593132000000004
-58.477546,-34.590921
-58.411213000000004,-34.585093
-58.424510999999995,-34.601503
-58.444720999999994,-34.631842999999996
-58.445197,-34.598532
-58.425426,-34.586949
-58.46074300000001,-34.624006
-58.469867,-34.562991
-58.443687,-34.608753
-58.395775,-34.594195
-58.425264,-34.623312
-58.360696,-34.632943
-58.386003,-34.608737
-58.450716,-34.629225
-58.50023,-34.574976
-58.4807863,-34.6371858
-58.467315,-34.621821000000004
-58.3840024,-34.614169399999994
-58.395624,-34.587476
-58.422299,-34.604711
-58.397318999999996,-34.615032799999994
-58.423086,-34.57516
-58.380587,-34.601299
-58.424746999999996,-34.64397
-58.40374,-34.622603999999995
-58.35844504,-34.62908699
-58.41762560000001,-34.634865399999995
-58.393564000000005,-34.623981
-58.384549,-34.614265
-58.460986,-34.610989000000004
-58.418355000000005,-34.64679
-58.479434999999995,-34.575165000000005
-58.436927000000004,-34.617189
-58.377433999999994,-34.623552000000004
-58.370453399999995,-34.6205436
-58.37738,-34.617934999999996
-58.412574,-34.584062
-58.430603000000005,-34.628797999999996
-58.399797,-34.584861
-58.422238,-34.638842
-58.389277,-34.606405
-58.505801,-34.631675
-58.51350600000001,-34.620837
-58.453480000000006,-34.599565000000005
-58.446562,-34.590293
-58.399004000000005,-34.588662
-58.466977,-34.562667
-58.444781000000006,-34.586576
-58.5140922,-34.6185519
-58.45731899999999,-34.563884
-58.4575539,-34.549153600000004
-58.401186100000004,-34.6176145
-58.431354000000006,-34.62899
-58.4876118,-34.5794098
-58.4323,-34.58652
-58.457522999999995,-34.556064
-58.422724,-34.573503
-58.417711,-34.599965000000005
-58.487981999999995,-34.609973
-58.39771999999999,-34.593579
-58.400921999999994,-34.630311999999996
-58.41734399999999,-34.594164
-58.448887,-34.578299
-58.398355,-34.60224
-58.504063,-34.643679
-58.4324956,-34.5773645
-58.438994900000004,-34.6236343
-58.44449,-34.588607
-58.438475,-34.579175
-58.463701,-34.574727
-58.451728,-34.63021
-58.399789,-34.62976
-58.4188894,-34.630639200000005
-58.40274,-34.586019
-58.464307999999996,-34.563018
-58.41814,-34.59355
-58.392566,-34.594842
-58.412779,-34.612438
-58.439448,-34.610240000000005
-58.517182299999995,-34.5954271
-58.470716,-34.552562
-58.4807863,-34.637224700000004
-58.422252,-34.596348
-58.39161,-34.601890999999995
-58.40264499999999,-34.587497
-58.417072999999995,-34.628566
-58.4324956,-34.5773645
-58.430257,-34.591394
-58.402875,-34.594382
-58.436392000000005,-34.6366
-58.463896999999996,-34.619803000000005
-58.498854599999994,-34.5749924
-58.402568,-34.594361600000006
-58.475413,-34.56796
-58.45732420000001,-34.573299299999995
-58.444304,-34.615312
-58.438731999999995,-34.587241
-58.404599,-34.605352
-58.401236,-34.614502
-58.43301949999999,-34.5909812
-58.400847999999996,-34.603674
-58.4481591,-34.6159088
-58.424023999999996,-34.593902
-58.454003,-34.605651
-58.4376794,-34.5830496
-58.451338,-34.576813
-58.4141926,-34.6024241
-58.3728823,-34.6230331
-58.430901500000004,-34.588231
-58.419275,-34.623271
-58.429643999999996,-34.637767
-58.4383483,-34.587311799999995
-58.46793100000001,-34.594306
-58.42525799999999,-34.615977
-58.42124820000001,-34.597666700000005
-58.427264,-34.594876
-58.51460529999999,-34.6258275
-58.371477,-34.599043
-58.4356703,-34.585873600000006
-58.44889499999999,-34.608846
-58.423349,-34.589948
-58.4246479,-34.583523799999995
-58.387436,-34.615952
-58.483644999999996,-34.656597999999995
-58.427535,-34.6300941
-58.435393000000005,-34.584872
-58.445197,-34.598532
-58.426501,-34.584645
-58.419304000000004,-34.58419
-58.4728238,-34.6390097
-58.392368999999995,-34.618276
-58.465251,-34.562615
-58.453784,-34.574063
-58.42390110000001,-34.6329618
-58.412677,-34.610687
-58.39803199999999,-34.630093
-58.441272,-34.611583
-58.37268,-34.636654
-58.45850600000001,-34.56783
-58.406897,-34.581142
-58.419540000000005,-34.620844
-58.442292,-34.622064
-58.475678,-34.637
-58.49626800000001,-34.613675
-58.481901,-34.636739
-58.406808999999996,-34.595306
-58.49856460000001,-34.574110499999996
-58.467,-34.620715999999994
-58.430507999999996,-34.580538
-58.444781000000006,-34.586576
-58.510181,-34.579607
-58.378282999999996,-34.595161
-58.46398000000001,-34.601621
-58.387938,-34.597141
-58.436240000000005,-34.639914000000005
-58.386527,-34.596975
-58.42525799999999,-34.615977
-58.467089,-34.561840000000004
-58.381519999999995,-34.621258000000005
-58.404541,-34.615528000000005
-58.38969,-34.59186
-58.3688713,-34.647247
-58.4090545,-34.6206752
-58.415303,-34.60202
-58.43723419,-34.581967399999996
-58.407854,-34.579803999999996
-58.442401000000004,-34.606546
-58.459714,-34.564871000000004
-58.399913,-34.583742
-58.399797,-34.584861
-58.437557,-34.581651
-58.375555000000006,-34.622687
-58.41213199999999,-34.582614
-58.412096999999996,-34.614121999999995
-58.439526,-34.593278000000005
-58.44818299999999,-34.586681
-58.4197875,-34.5925967
-58.388056000000006,-34.624908000000005
-58.4485828,-34.5467322
-58.407945,-34.619841
-58.476498,-34.589228000000006
-58.44140600000001,-34.630378
-58.39759599999999,-34.60958
-58.484324,-34.576556
-58.357547,-34.631549
-58.435055000000006,-34.612196000000004
-58.466211,-34.638692999999996
-58.407030000000006,-34.580118
-58.40064,-34.588602
-58.443819999999995,-34.605758
-58.423777,-34.577971000000005
-58.490867,-34.587014
-58.4343291,-34.576663200000006
-58.477683999999996,-34.565571999999996
-58.372310999999996,-34.627959000000004
-58.4276688,-34.5913444
-58.415052,-34.586925
-58.432541,-34.597088
-58.471663,-34.549199
-58.435306999999995,-34.575965999999994
-58.370768000000005,-34.629461
-58.462547,-34.61595
-58.5232346,-34.6539225
-58.459644,-34.573878
-58.491660399999994,-34.622555
-58.437521999999994,-34.566709
-58.409538,-34.605751
-58.421255,-34.606328999999995
-58.459528000000006,-34.632028999999996
-58.435637,-34.619333000000005
-58.417508,-34.592715000000005
-58.44664399999999,-34.622863
-58.419866000000006,-34.58722279999999
-58.466178,-34.616593
-58.517148,-34.603458
-58.423552,-34.633586
-58.48653,-34.559936
-58.406411,-34.61408
-58.381054000000006,-34.596619
-58.483226,-34.562863
-58.481367000000006,-34.612852000000004
-58.42889399999999,-34.594733000000005
-58.489679,-34.583011
-58.412215,-34.622170000000004
-58.428456999999995,-34.629675
-58.42065899999999,-34.607321
-58.51763100000001,-34.646854
-58.375999,-34.628454
-58.45941,-34.626577000000005
-58.39412900000001,-34.610513
-58.416665,-34.584783
-58.462862,-34.618471
-58.449528,-34.578359000000006
-58.495934999999996,-34.609840999999996
-58.410053000000005,-34.580890999999994
-58.379125,-34.637801
-58.414908999999994,-34.599449
-58.435439,-34.619194
-58.4538,-34.601169
-58.493772,-34.598265999999995
-58.423727,-34.638883
-58.374862,-34.625991
-58.40064,-34.585796
-58.407608999999994,-34.574505
-58.39516,-34.605331
-58.463294999999995,-34.613271999999995
-58.472566,-34.582025
-58.423741299999996,-34.6350023
-58.478152,-34.566251
-58.45691,-34.62535
-58.47742950000001,-34.555673600000006
-58.418682,-34.609857
-58.444268099999995,-34.6240488
-58.464388,-34.609609000000006
-58.479287,-34.574597999999995
-58.426621,-34.612525
-58.406255,-34.597954
-58.40819499999999,-34.592233
-58.419477,-34.637339000000004
-58.486348,-34.587484
-58.422664000000005,-34.584920000000004
-58.418355000000005,-34.64679
-58.411930000000005,-34.6092198
-58.399944,-34.600008
-58.403255,-34.593437
-58.46603100000001,-34.638576
-58.372613,-34.642854
-58.436246,-34.574828000000004
-58.459449,-34.613884000000006
-58.388868,-34.619003
-58.506615000000004,-34.631813
-58.423898,-34.612021999999996
-58.38822,-34.595675
-58.491113899999995,-34.630489399999995
-58.41216800000001,-34.578540000000004
-58.45941,-34.626577000000005
-58.407858,-34.619576
-58.502340000000004,-34.590702
-58.469394799999996,-34.5933516
-58.373999,-34.629187
-58.467801,-34.562604
-58.437580000000004,-34.615942
-58.483045999999995,-34.585188
-58.4107932,-34.592637599999996
-58.363813199999996,-34.6027526
-58.409998,-34.598006
-58.466511,-34.555459
-58.4599556,-34.6069691
-58.486458999999996,-34.602439000000004
-58.387122,-34.594589
-58.461687,-34.562709000000005
-58.4127219,-34.5933419
-58.416451,-34.59081
-58.451314399999994,-34.6013836
-58.423752,-34.626641
-58.42259726,-34.57350962
-58.484038,-34.579066
-58.441102,-34.613384
-58.371477,-34.599043
-58.404541,-34.615528000000005
-58.41624100000001,-34.58997
-58.448646,-34.557761
-58.417911,-34.592203999999995
-58.466799,-34.634133
-58.493039,-34.606604
-58.489031000000004,-34.571351
-58.445949,-34.614792
-58.414913,-34.591601000000004
-58.461606999999994,-34.578342
-58.430925,-34.604043
-58.485103,-34.584727
-58.45941,-34.626577000000005
-58.4431198,-34.6000538
-58.391422999999996,-34.591452000000004
-58.382051000000004,-34.607894
-58.411851,-34.628128000000004
-58.409009899999994,-34.6244576
-58.487524,-34.571388
-58.517832999999996,-34.611181
-58.419146999999995,-34.591898
-58.362736,-34.610521000000006
-58.417801000000004,-34.590408000000004
-58.384793,-34.610608
-58.406631999999995,-34.598045
-58.436136,-34.567803000000005
-58.47255820000001,-34.6012241
-58.415262600000005,-34.601368799999996
-58.393558999999996,-34.632239
-58.419275,-34.623271
-58.4292181,-34.5876519
-58.386501,-34.611145
-58.459408999999994,-34.607548
-58.4417262,-34.617439700000006
-58.436574,-34.613609999999994
-58.41725400000001,-34.598025
-58.445423999999996,-34.598715000000006
-58.387011,-34.627976000000004
-58.473603000000004,-34.558175
-58.477641399999996,-34.54642929999999
-58.46843199999999,-34.626402
-58.464859999999994,-34.574146
-58.430367000000004,-34.614202
-58.445907,-34.571913
-58.447401,-34.5991797
-58.417537,-34.625723
-58.406903,-34.612770000000005
-58.497547,-34.619144
-58.438351000000004,-34.564003
-58.4860615,-34.6257989
-58.467377,-34.553627
-58.476342,-34.602046
-58.432122,-34.571109
-58.440144999999994,-34.626467
-58.4889279,-34.6144592
-58.414066000000005,-34.586403999999995
-58.453012,-34.555551
-58.484543,-34.603649
-58.438029,-34.596466
-58.473525,-34.612904
-58.417896,-34.594173
-58.425254,-34.635702
-58.431757,-34.572635999999996
-58.375653,-34.648737
-58.481806999999996,-34.586631
-58.483468,-34.57946
-58.412867000000006,-34.578221
-58.440979299999995,-34.5570003
-58.440994999999994,-34.594114000000005
-58.5104356,-34.6240573
-58.384981999999994,-34.592859000000004
-58.498785999999996,-34.565267999999996
-58.419661,-34.60197
-58.42525799999999,-34.615977
-58.47139,-34.557367
-58.38307,-34.594294
-58.373037,-34.618942
-58.419304000000004,-34.58419
-58.441117000000006,-34.563520000000004
-58.453520999999995,-34.568799
-58.484402,-34.627284
-58.449290000000005,-34.604335999999996
-58.487524,-34.571388
-58.483237,-34.579732
-58.476395,-34.579823
-58.44647,-34.582233
-58.467703,-34.617253000000005
-58.373836,-34.631405
-58.45936700000001,-34.55193
-58.427122499999996,-34.5875255
-58.384793,-34.610608
-58.48233199999999,-34.556765000000006
-58.360225899999996,-34.6131615
-58.47225600000001,-34.639975
-58.36994,-34.628910999999995
-58.378351,-34.624522
-58.390425,-34.613948
-58.368890500000006,-34.6471909
-58.46741,-34.594718
-58.4152,-34.607139000000004
-58.458107,-34.639153
-58.410826,-34.631549
-58.444336,-34.63172
-58.475413,-34.56796
-58.413229,-34.637042
-58.394031000000005,-34.594725
-58.449676000000004,-34.626365
-58.364692000000005,-34.637586
-58.416097,-34.580373
-58.5027556,-34.6645302
-58.483538,-34.578779
-58.41508100000001,-34.595811
-58.4355167,-34.5690681
-58.451974,-34.603644
-58.460356999999995,-34.6475789
-58.45936700000001,-34.55193
-58.44112,-34.581915
-58.371671400000004,-34.6368778
-58.40900500000001,-34.641342
-58.361746999999994,-34.617482
-58.38527270000001,-34.588394799999996
-58.378969999999995,-34.613596
-58.408411,-34.586084
-58.455881000000005,-34.605988
-58.419231999999994,-34.614332
-58.36994,-34.628910999999995
-58.449238,-34.571312
-58.44591,-34.600364
-58.383435,-34.589472
-58.491615,-34.585465
-58.440706000000006,-34.592265999999995
-58.43699,-34.629622
-58.375913,-34.616853000000006
-58.434549,-34.594246999999996
-58.414131000000005,-34.601529
-58.407968000000004,-34.619665000000005
-58.432171999999994,-34.58276
-58.405675,-34.592791999999996
-58.393285999999996,-34.59223
-58.391315000000006,-34.634152
-58.444636100000004,-34.6151894
-58.426093,-34.6295
-58.4410239,-34.58186729999999
-58.450573,-34.573392
-58.410022,-34.581883000000005
-58.458016,-34.564294
-58.44519350000001,-34.5556768
-58.506248,-34.623286
-58.39516,-34.605331
-58.399719999999995,-34.587498
-58.476716,-34.557453
-58.427843,-34.629591
-58.432005000000004,-34.567278
-58.426280000000006,-34.608988000000004
-58.401093,-34.575475
-58.424727000000004,-34.626613
-58.4217994,-34.59420120000001
-58.424896,-34.615918
-58.46773100000001,-34.635495
-58.47059911,-34.57480759
-58.394811600000004,-34.6121609
-58.4213936,-34.606630700000004
-58.436763,-34.580965
-58.412851,-34.596459
-58.460767000000004,-34.616516
-58.36654300000001,-34.625374
-58.400847999999996,-34.603674
-58.4663561,-34.5647654
-58.396125,-34.611916
-58.481724,-34.543191
-58.41401429999999,-34.581618
-58.39696899999999,-34.606006
-58.42903100000001,-34.625403000000006
-58.419906000000005,-34.589804
-58.42598100000001,-34.626965999999996
-58.4275461,-34.6100184
-58.4257292,-34.6314631
-58.414827,-34.624206
-58.4367652,-34.619626200000006
-58.423176500000004,-34.5779213
-58.398041000000006,-34.594389
-58.419275,-34.623271
-58.385476000000004,-34.59854
-58.4690769,-34.563188000000004
-58.367574,-34.616384000000004
-58.47225600000001,-34.639975
-58.44528270000001,-34.59853270000001
-58.436574,-34.613609999999994
-58.439069999999994,-34.618041
-58.451801,-34.618895
-58.480858,-34.611074
-58.49249399999999,-34.624268
-58.484458,-34.562841999999996
-58.4767782,-34.6410417
-58.385801,-34.619551
-58.430367000000004,-34.614202
-58.417537,-34.625723
-58.406903,-34.612770000000005
-58.44756700000001,-34.576327
-58.406397,-34.590646
-58.447361,-34.599197
-58.476437,-34.552437100000006
-58.452116000000004,-34.559461999999996
-58.412820999999994,-34.591635
-58.466620999999996,-34.644827
-58.476551,-34.610690000000005
-58.429221999999996,-34.579178999999996
-58.507392,-34.632612
-58.3733949,-34.6097149
-58.449290000000005,-34.604335999999996
-58.406903,-34.612770000000005
-58.40274,-34.586019
-58.40634620000001,-34.622630900000004
-58.473273999999996,-34.540259000000006
-58.422402000000005,-34.607267
-58.483468,-34.57946
-58.427178299999994,-34.598260499999995
-58.4734873,-34.612918
-58.39816,-34.614323999999996
-58.37130179999999,-34.6274437
-58.5037402,-34.6388787
-58.431757,-34.572635999999996
-58.388286,-34.597986999999996
-58.463283,-34.579233
-58.443476000000004,-34.557025
-58.487827,-34.571011
-58.482985,-34.570312
-58.44112,-34.581915
-58.46398000000001,-34.601621
-58.442964,-34.620763000000004
-58.450929,-34.605384
-58.492478000000006,-34.55149
-58.490063,-34.605495
-58.467503,-34.608537
-58.453306999999995,-34.608173
-58.427267500000006,-34.5999216
-58.472970999999994,-34.538328
-58.417569799999995,-34.613896999999994
-58.399587,-34.637145000000004
-58.458456999999996,-34.637522
-58.4328858,-34.6069674
-58.41324399999999,-34.57728
-58.390516000000005,-34.601827
-58.3688713,-34.647247
-58.458643,-34.602832
-58.459771999999994,-34.638739
-58.51885600000001,-34.607903
-58.392035,-34.658421999999995
-58.404284999999994,-34.634175
-58.444336,-34.63172
-58.448814,-34.586527000000004
-58.411198,-34.588406
-58.409639,-34.6246
-58.5104778,-34.6240222
-58.451975,-34.569107
-58.394548,-34.61996
-58.387441,-34.593396000000006
-58.43894,-34.640721
-58.383766,-34.609814
-58.442446,-34.637423
-58.483538,-34.578779
-58.441272,-34.611583
-58.4033593,-34.587045
-58.398918,-34.603358
-58.463921,-34.549977
-58.408685,-34.619994
-58.4979846,-34.6051735
-58.414549300000004,-34.592519700000004
-58.4383483,-34.5791907
-58.451572,-34.570367
-58.38729300000001,-34.586169
-58.46439350000001,-34.625435499999995
-58.39982,-34.622064
-58.409938000000004,-34.585553000000004
-58.401942000000005,-34.593768
-58.457173,-34.561289
-58.417451,-34.643046999999996
-58.439774,-34.580313000000004
-58.458633999999996,-34.574638
-58.5065735,-34.6344328
-58.401666000000006,-34.597803000000006
-58.43322,-34.575724
-58.383435,-34.589472
-58.4374564,-34.5683198
-58.3772277,-34.620450899999994
-58.430034,-34.590208000000004
-58.430896999999995,-34.642439
-58.4016988,-34.6363664
-58.432267,-34.575179999999996
-58.390949,-34.6011
-58.388586,-34.605371000000005
-58.428988000000004,-34.618294
-58.413799,-34.595312
-58.435163,-34.583076
-58.4273789,-34.591775899999995
-58.375155299999996,-34.627832
-58.520614,-34.600107
-58.43128299999999,-34.620279
-58.412735999999995,-34.601925
-58.390710999999996,-34.595063
-58.48495989999999,-34.5700113
-58.465419999999995,-34.552152
-58.425288,-34.631335
-58.440753,-34.62896
-58.448251,-34.60986
-58.442299,-34.596268
-58.400682999999994,-34.58716
-58.436721999999996,-34.60098
-58.388338,-34.597302
-58.3978,-34.610671999999994
-58.423548,-34.582685
-58.413379000000006,-34.626142
-58.414604000000004,-34.584218
-58.4421387,-34.629248100000005
-58.4669816,-34.569936799999994
-58.42903100000001,-34.625403000000006
-58.482022,-34.572540999999994
-58.451572,-34.570367
-58.449227,-34.576802
-58.4481591,-34.6159088
-58.377664,-34.597662
-58.400071600000004,-34.596233000000005
-58.3757458,-34.5995611
-58.388183,-34.590196999999996
-58.392385,-34.604532
-58.450716,-34.629225
-58.451801,-34.618895
-58.445907,-34.571913
-58.406903,-34.612770000000005
-58.434812,-34.596798
-58.453384,-34.557863
-58.441033999999995,-34.603178
-58.459408999999994,-34.607548
-58.434429,-34.637288
-58.467377,-34.553627
-58.45541,-34.553742
-58.37424,-34.640056
-58.392368999999995,-34.618276
-58.500288,-34.636635999999996
-58.5067297,-34.647718499999996
-58.473525,-34.612904
-58.4687759,-34.562273600000005
-58.444649,-34.559756
-58.411851,-34.628128000000004
-58.406903,-34.612770000000005
-58.410164,-34.6124
