id_viaje	id_taxista	distancia	duracion	cantidad_pasajeros
14239	1095	7376	1362	1
14240	788	5114	1316	1
14241	670	1397	576	1
14242	257	907	441	1
14243	1114	1160	311	1
14244	1157	2603	614	1
14245	304	4074	854	2
14246	883	787	282	2
14247	397	2872	768	2
14248	708	4159	1028	1
14249	787	2419	685	2
14250	955	2136	599	1
14251	848	4549	1168	1
14252	1108	4140	773	1
14253	581	3394	948	3
14254	668	5312	1152	3
14255	467	1811	750	1
14256	446	1080	324	1
14257	1031	1589	361	1
14258	857	1601	583	1
14259	580	5745	1559	1
14260	416	1993	788	2
14261	1120	5853	1527	2
14262	105	928	448	1
14263	644	4154	1218	1
14264	781	4602	1437	4
14265	339	1398	576	1
14266	380	4742	1103	1
14267	816	6512	1578	1
14268	1171	4081	962	1
14269	857	2777	668	2
14270	1032	3683	882	1
14271	304	6921	1736	2
14272	576	527	328	1
14273	615	1356	341	2
14274	90	661	169	2
14275	144	5562	1531	1
14276	787	1389	558	1
14277	516	6530	1619	2
14278	154	1293	467	1
14279	746	917	311	1
14280	853	2552	848	1
14281	380	2781	859	2
14282	447	5494	1151	1
14283	256	1256	408	1
14284	39	2726	824	2
14285	340	1780	618	1
14286	588	8925	1017	1
14287	891	1669	612	1
14288	9	5253	1440	3
14289	793	1267	609	1
14290	357	3685	855	4
14291	1023	1145	581	1
14292	397	1984	622	3
14293	615	3812	998	2
14294	891	9092	1585	1
14295	787	3544	918	1
14296	37	3727	791	3
14297	1034	3233	878	4
14298	1068	8447	1462	1
14299	588	4989	1440	1
14300	316	5814	1395	1
14301	743	4708	857	1
14302	434	1861	407	1
14303	698	2868	705	1
14304	592	1066	315	1
14305	848	3099	808	1
14306	788	1168	516	2
14307	434	2827	852	4
14308	1004	6547	1320	1
14309	698	3163	824	1
14310	984	1926	620	1
14311	891	1202	448	1
14312	230	7088	1253	2
14313	815	4604	1241	2
14314	1029	2670	455	2
14315	706	1068	447	1
14316	891	3119	942	1
14317	380	3306	800	1
14318	580	4382	1102	2
14319	21	5363	1014	2
14320	420	4374	1005	2
14321	1114	6123	1305	3
14322	278	781	369	1
14323	615	3632	787	1
14324	615	2731	643	1
14325	670	5605	1301	1
14326	1140	2836	734	1
14327	1072	6463	1019	1
14328	815	3346	786	2
14329	480	6119	1342	1
14330	594	1522	501	1
14331	505	3803	867	1
14332	1068	12960	1980	1
14333	132	2135	653	1
14334	478	3972	1251	1
14335	132	4127	1081	1
14336	915	4429	1178	1
14337	325	2844	642	1
14338	798	3765	737	1
14339	19	3793	722	1
14340	226	1459	549	1
14341	1041	3968	908	1
14342	798	1735	630	2
14343	1118	4357	842	1
14344	325	2568	722	3
14345	89	4415	1237	1
14346	459	4596	1300	2
14347	1088	4022	796	2
14348	840	2134	660	1
14349	1108	3351	839	1
14350	359	3227	687	2
14351	209	5136	1259	2
14352	132	2800	615	2
14353	240	3780	1060	1
14354	89	599	243	1
14355	253	2270	593	1
14356	478	1760	497	2
14357	518	6535	1553	3
14358	223	6761	1281	1
14359	1088	1213	471	1
14360	669	4784	1256	3
14361	945	3692	949	1
14362	242	1355	413	2
14363	221	1181	545	1
14364	952	2880	685	1
14365	40	2913	1043	1
14366	217	3438	1090	1
14367	945	1593	476	1
14368	673	9	1090	3
14369	4	8702	1636	1
14370	1161	3765	1113	1
14371	1155	4314	1057	1
14372	1161	2586	520	1
14373	240	5774	1333	1
14374	680	3067	1053	1
14375	779	1033	748	2
14376	823	5650	1071	1
14377	788	2305	743	2
14378	883	5645	1396	2
14379	198	945	471	2
14380	460	2587	512	2
14381	1161	3601	852	1
14382	146	6448	1224	1
14383	717	11385	1266	1
14384	267	6806	1606	1
14385	198	1696	502	2
14386	575	2126	706	1
14387	460	6041	1332	1
14388	883	3839	1085	1
14389	781	3307	928	1
14390	257	3792	1243	1
14391	498	3064	930	1
14392	891	1190	398	3
14393	460	6041	1618	1
14394	609	5929	1356	1
14395	267	2751	737	1
14396	198	930	474	4
14397	305	2851	820	2
14398	680	1934	457	2
14399	42	2660	702	1
14400	976	4167	671	1
14401	910	1324	460	2
14402	267	239	1748	3
14403	113	2239	543	1
14404	999	1103	288	1
14405	198	4887	932	2
14406	42	4103	1001	1
14407	498	6064	1268	1
14408	1011	8590	1535	1
14409	114	1253	476	1
14410	1014	4099	1298	1
14411	1146	3637	877	1
14412	781	1012	249	3
14413	42	1901	640	2
14414	999	2232	559	1
14415	697	1161	406	2
14416	553	2527	758	1
14417	500	3804	842	1
14418	746	2110	281	2
14419	189	2843	920	3
14420	961	1868	535	1
14421	440	4055	1310	1
14422	113	1466	412	2
14423	236	5522	1623	1
14424	553	5438	1203	4
14425	362	18	376	3
14426	1106	2126	419	1
14427	373	771	211	1
14428	300	3341	936	3
14429	113	3229	711	3
14430	905	2701	814	1
14431	433	3150	709	1
14432	1044	1090	321	1
14433	212	3795	1003	1
14434	1146	1009	389	2
14435	113	1969	561	1
14436	575	2001	653	1
14437	554	822	258	2
14438	815	5379	1299	1
14439	890	5171	1071	2
14440	646	11420	1862	2
14441	575	2329	777	2
14442	900	108	399	2
14443	440	2484	708	1
14444	6	4032	1151	2
14445	891	3853	978	1
14446	637	1230	388	1
14447	883	2591	649	2
14448	878	2608	859	3
14449	447	5312	1477	1
14450	905	4737	1016	1
14451	1074	2313	821	1
14452	113	3327	971	1
14453	575	1161	452	1
14454	446	3731	1127	1
14455	653	5993	1238	3
14456	433	4187	734	1
14457	743	4014	1272	4
14458	37	1982	617	1
14459	661	3257	671	1
14460	816	5544	1121	3
14461	91	7329	1088	2
14462	113	3514	815	2
14463	913	3153	567	1
14464	681	1041	389	4
14465	507	3546	1713	1
14466	200	5514	1267	1
14467	1165	1294	554	1
14468	883	7314	1382	4
14469	684	2659	832	1
14470	575	1035	396	4
14471	552	2008	643	4
14472	1044	1599	563	2
14473	878	1957	605	2
14474	447	2951	683	1
14475	1026	4133	941	1
14476	717	5000	1227	2
14477	1068	1099	288	1
14478	507	3011	720	1
14479	637	3103	903	1
14480	380	4234	1015	2
14481	1095	3016	645	2
14482	531	1120	467	1
14483	1068	1179	250	1
14484	648	8279	1456	2
14485	706	5109	1508	2
14486	295	2253	630	1
14487	630	2159	551	1
14488	653	4183	1159	1
14489	1068	5506	1581	1
14490	1095	2333	688	2
14491	37	1258	430	2
14492	420	2692	841	1
14493	1044	1822	513	1
14494	213	3519	1010	4
14495	447	3381	1020	1
14496	380	5188	1332	1
14497	524	85	443	3
14498	706	5374	868	1
14499	467	1015	443	2
14500	6	4728	991	2
14501	891	2554	634	2
14502	816	5233	1283	3
14503	213	3670	670	4
14504	1123	1364	376	2
14505	653	3203	676	4
14506	978	3165	973	1
14507	37	6139	1456	2
14508	1032	7443	1437	2
14509	1044	1976	429	1
14510	1146	3051	686	4
14511	1144	2366	344	1
14512	105	4448	1351	2
14513	1044	3340	804	2
14514	653	1727	400	1
14515	681	3269	627	2
14516	1114	3271	958	1
14517	698	996	335	1
14518	1068	5963	1448	4
14519	1100	395	1395	1
14520	815	5867	1303	1
14521	706	7404	1276	1
14522	467	2661	960	1
14523	735	3185	629	3
14524	1160	9674	2049	1
14525	295	2871	581	2
14526	1026	8225	1809	1
14527	531	1308	442	1
14528	166	5146	1395	1
14529	698	4155	933	1
14530	1044	3276	1575	1
14531	653	3385	1069	1
14532	831	3155	629	4
14533	86	825	390	2
14534	113	4940	679	3
14535	664	5281	1376	2
14536	510	7472	1459	2
14537	668	5837	1381	1
14538	467	2467	731	1
14539	706	3726	830	1
14540	120	5637	1469	1
14541	9	4065	1187	1
14542	648	5268	1389	1
14543	1071	1568	547	1
14544	147	5828	1437	1
14545	516	6930	1610	2
14546	482	1276	440	2
14547	664	1394	327	1
14548	86	828	288	1
14549	531	878	207	3
14550	664	4635	953	2
14551	614	2038	738	2
14552	706	753	280	2
14553	831	3492	702	1
14554	510	1630	530	1
14555	213	1521	520	2
14556	447	1933	419	1
14557	105	3832	825	2
14558	6	10155	1816	1
14559	1072	2145	620	1
14560	815	986	501	1
14561	467	3615	718	1
14562	200	5705	1559	1
14563	1034	9991	2042	2
14564	608	3426	955	3
14565	698	4726	1002	4
14566	447	22	435	2
14567	1166	1261	565	3
14568	440	5222	1015	1
14569	789	3806	1108	3
14570	576	2534	859	1
14571	467	2019	616	2
14572	793	1440	560	2
14573	913	6261	1360	1
14574	671	6702	1609	1
14575	440	7087	1727	1
14576	664	2462	443	1
14577	576	5513	1225	2
14578	915	1700	685	1
14579	646	4692	1205	1
14580	213	4292	1096	1
14581	531	1055	397	1
14582	114	4885	1280	1
14583	316	7137	1408	1
14584	857	2813	918	1
14585	221	5287	1380	1
14586	857	10265	2205	1
14587	793	2456	702	1
14588	316	1278	347	2
14589	615	4082	1081	1
14590	221	2817	678	1
14591	77	5748	1207	1
14592	1056	3081	851	1
14593	132	4378	842	1
14594	803	840	0	2
14595	803	2573	708	1
14596	221	7383	1617	1
14597	774	6799	1767	1
14598	359	3320	450	1
14599	547	3261	1007	1
14600	129	1124	396	1
14601	419	4714	1131	1
14602	433	1532	412	2
14603	615	5295	1200	1
14604	419	1797	641	1
14605	545	6066	1068	2
14606	372	5	1052	1
14607	977	3849	1242	1
14608	433	3580	1007	2
14609	726	3555	707	2
14610	592	2007	451	2
14611	952	2416	593	1
14612	580	1669	436	1
14613	545	3593	731	2
14614	592	708	275	1
14615	1152	2326	701	2
14616	189	3881	1211	2
14617	295	1626	406	2
14618	1103	997	322	1
14619	708	2787	678	1
14620	670	1597	625	1
14621	295	8055	1837	2
14622	659	1904	603	1
14623	198	4625	1180	4
14624	129	3361	821	1
14625	184	7590	1167	1
14626	498	6826	1598	1
14627	184	6888	1022	1
14628	1102	6242	1133	1
14629	968	3555	736	2
14630	198	6618	1728	1
14631	52	3037	921	1
14632	999	4857	1150	1
14633	883	5663	1446	2
14634	86	4934	1128	1
14635	221	3688	1085	2
14636	894	4216	1147	1
14637	659	7467	1577	2
14638	198	5053	1136	2
14639	815	5502	1220	1
14640	1153	10224	1881	2
14641	816	3976	857	1
14642	803	4224	895	3
14643	498	1272	401	1
14644	992	3608	873	2
14645	891	965	334	1
14646	198	3170	913	1
14647	1166	620	423	2
14648	498	2171	565	1
14649	614	3032	966	1
14650	891	4648	1152	2
14651	815	4200	1052	1
14652	594	4205	997	2
14653	506	2415	663	1
14654	204	1985	605	2
14655	221	1254	476	1
14656	671	2261	654	1
14657	446	2595	812	1
14658	189	2560	949	1
14659	949	977	375	1
14660	660	5896	1375	1
14661	878	11878	1801	1
14662	883	724	275	1
14663	1032	1080	380	2
14664	715	1747	523	1
14665	653	4124	1342	4
14666	39	4309	1130	1
14667	671	384	324	2
14668	474	3084	945	1
14669	715	3352	787	1
14670	1027	3833	1161	1
14671	531	5179	1360	1
14672	97	4157	1048	2
14673	619	2676	752	4
14674	815	1820	551	2
14675	878	1939	489	2
14676	857	1800	528	2
14677	1029	1614	573	1
14678	803	32	633	2
14679	661	3353	1029	1
14680	957	1728	592	1
14681	964	1949	488	2
14682	672	2348	796	3
14683	931	2271	561	1
14684	594	4434	1040	1
14685	474	1618	443	2
14686	890	5963	490	2
14687	883	1403	558	1
14688	815	6383	1739	3
14689	1004	2866	765	1
14690	531	2768	640	1
14691	221	3499	768	1
14692	883	2113	633	1
14693	1032	3700	960	1
14694	154	3328	984	1
14695	878	3563	961	2
14696	964	8073	1133	1
14697	531	629	202	1
14698	221	2257	703	1
14699	664	1447	364	3
14700	221	679	316	1
14701	1027	3937	963	1
14702	551	25043	2739	1
14703	1029	4424	1277	1
14704	672	9121	1232	2
14705	654	5520	1482	2
14706	447	5503	1358	2
14707	931	2257	639	1
14708	105	1000	469	1
14709	938	770	369	1
14710	531	4651	1084	1
14711	1084	3152	941	1
14712	799	4136	991	1
14713	1112	3742	1012	1
14714	664	10374	1045	1
14715	264	3537	982	1
14716	560	6807	1536	1
14717	895	1894	438	3
14718	399	5007	1179	1
14719	325	6346	1605	1
14720	86	5816	1255	2
14721	14	2534	746	2
14722	1023	1617	565	2
14723	615	7013	1008	2
14724	219	6125	1235	1
14725	1112	4718	1193	2
14726	320	1629	126	4
14727	966	6183	1252	1
14728	912	2746	668	1
14729	116	4445	1167	1
14730	799	1976	628	1
14731	96	3362	1040	1
14732	325	3624	996	1
14733	198	5831	1454	1
14734	845	1277	371	1
14735	438	11365	1190	1
14736	1112	4651	1403	2
14737	1041	670	322	1
14738	1067	3280	844	1
14739	799	1459	422	2
14740	1094	4623	955	1
14741	87	7143	1721	1
14742	280	1916	503	2
14743	937	1358	398	1
14744	431	7512	1335	1
14745	224	7136	1529	1
14746	1094	4864	1174	1
14747	968	8242	1679	1
14748	99	3798	802	1
14749	534	3883	1133	1
14750	37	4625	1161	1
14751	787	3744	936	2
14752	1076	6611	1487	1
14753	988	5051	1317	1
14754	433	1205	363	4
14755	685	2357	717	1
14756	198	2985	1024	1
14757	335	1462	504	1
14758	524	147	571	1
14759	410	1878	441	2
14760	328	3775	1045	1
14761	552	7133	1331	1
14762	26	3271	686	1
14763	945	6214	1470	1
14764	116	7332	1398	1
14765	190	3689	954	1
14766	816	4065	1082	1
14767	952	3872	1093	1
14768	680	10721	2154	1
14769	1076	803	300	1
14770	423	1330	357	2
14771	754	6953	1184	1
14772	982	2785	903	2
14773	363	3264	655	1
14774	61	1607	523	1
14775	666	10912	2205	1
14776	170	4028	1191	1
14777	1120	2319	613	1
14778	187	1989	642	1
14779	170	812	204	1
14780	666	3103	782	1
14781	230	5568	1339	1
14782	910	2081	518	1
14783	1150	2243	740	1
14784	1124	4490	718	2
14785	21	1527	520	2
14786	294	1678	565	1
14787	1137	2935	936	2
14788	968	5406	1390	1
14789	891	2292	377	1
14790	882	2356	779	1
14791	423	2150	977	2
14792	910	5052	761	1
14793	230	1849	491	1
14794	327	3459	886	2
14795	39	2838	820	2
14796	910	1538	636	1
14797	1096	5606	1395	2
14798	1049	9320	2110	1
14799	858	1882	553	3
14800	433	5533	1300	1
14801	666	1166	400	2
14802	36	9748	1083	1
14803	980	4566	891	1
14804	877	2481	793	1
14805	482	10081	2123	1
14806	347	807	416	1
14807	170	8038	1577	1
14808	894	4554	1042	1
14809	531	3353	665	1
14810	295	6105	1572	4
14811	1095	6858	1695	1
14812	592	3352	912	1
14813	294	5179	1203	1
14814	878	3529	873	1
14815	645	2014	602	2
14816	423	5373	1461	1
14817	505	5363	989	2
14818	955	5191	1312	2
14819	447	643	377	1
14820	608	3671	886	2
14821	357	5742	1293	1
14822	850	2338	753	3
14823	482	5603	1380	1
14824	634	4218	896	1
14825	638	1709	525	1
14826	505	782	369	1
14827	1034	2176	753	1
14828	9	4015	727	1
14829	915	5161	1489	1
14830	743	1086	368	2
14831	857	8173	1724	1
14832	578	1628	479	2
14833	955	6834	1572	1
14834	1100	4656	1084	1
14835	505	5688	1795	1
14836	531	1092	379	1
14837	664	3190	794	3
14838	1015	3054	941	2
14839	787	4721	1029	1
14840	1153	5285	1304	2
14841	895	8837	1910	1
14842	320	5451	1340	1
14843	766	5077	1133	1
14844	787	3507	982	1
14845	1118	6097	1651	2
14846	437	6566	1658	2
14847	966	880	275	1
14848	1153	1605	565	2
14849	325	2154	296	2
14850	894	2159	448	2
14851	175	3651	892	1
14852	815	2354	608	1
14853	918	6346	604	1
14854	803	4712	1193	2
14855	87	3133	785	2
14856	534	3883	1035	2
14857	1145	9	250	2
14858	142	2828	673	2
14859	277	1293	463	3
14860	198	3466	856	2
14861	839	2757	672	1
14862	937	2371	298	2
14863	895	6268	1367	2
14864	620	2348	372	1
14865	912	3286	745	2
14866	221	2861	572	1
14867	789	4869	1174	1
14868	189	5828	1454	1
14869	891	6156	1252	1
14870	87	3421	844	1
14871	43	6389	1414	1
14872	14	925	250	2
14873	96	2265	561	1
14874	620	6912	1461	1
14875	339	1776	598	2
14876	824	4673	1523	1
14877	243	4973	636	1
14878	968	2737	615	2
14879	666	1931	502	2
14880	224	3109	756	1
14881	844	3531	1028	1
14882	1136	2335	592	2
14883	18	7311	1597	1
14884	837	5994	1219	1
14885	86	3394	802	1
14886	243	4949	1057	1
14887	98	4943	1258	1
14888	1118	8816	1845	1
14889	61	1523	341	1
14890	1094	2701	603	2
14891	945	4627	1291	1
14892	335	896	451	1
14893	328	1516	429	1
14894	175	3536	866	1
14895	139	6023	1054	1
14896	968	1152	332	1
14897	787	3364	1124	1
14898	669	253	655	2
14899	1150	1632	622	1
14900	10	8946	1577	1
14901	794	3304	720	1
14902	294	5877	904	1
14903	188	1980	582	2
14904	1096	5879	1348	2
14905	363	4337	1036	1
14906	615	15	370	1
14907	95	2221	696	1
14908	595	5831	1368	2
14909	438	4142	958	1
14910	857	2228	838	1
14911	516	1431	457	1
14912	787	1624	653	1
14913	724	2780	828	1
14914	217	1112	324	1
14915	1070	1805	573	1
14916	340	4468	993	1
14917	910	28089	3418	2
14918	433	570	191	1
14919	498	2742	972	2
14920	940	6515	1285	2
14921	766	1795	448	1
14922	937	6111	1265	1
14923	434	5435	1093	1
14924	1055	4681	1055	1
14925	697	1882	576	1
14926	891	6876	1482	1
14927	314	897	385	1
14928	980	1314	313	2
14929	731	10350	1394	1
14930	474	1348	494	1
14931	398	6955	1688	1
14932	883	2082	763	2
14933	877	1998	460	2
14934	434	1426	470	1
14935	913	2049	647	1
14936	513	4641	1208	1
14937	1049	20	2017	1
14938	113	5320	1296	1
14939	347	2669	778	1
14940	1071	9230	2028	2
14941	743	1487	470	1
14942	446	5043	1204	1
14943	815	3017	641	1
14944	397	7169	1137	1
14945	878	992	320	3
14946	609	3764	1423	1
14947	446	1319	423	1
14948	594	7813	1452	1
14949	1151	2821	893	1
14950	1004	6364	1520	1
14951	331	9137	1701	1
14952	1175	2190	504	1
14953	592	6165	995	1
14954	625	901	431	1
14955	113	598	245	1
14956	594	1144	376	1
14957	822	3819	1149	1
14958	446	6693	1613	1
14959	1100	1710	638	1
14960	1004	3701	869	1
14961	815	7091	1472	1
14962	672	891	487	3
14963	331	2976	970	1
14964	822	6671	1470	1
14965	857	4820	1065	1
14966	664	1812	462	1
14967	955	2938	888	1
14968	39	3610	792	1
14969	1029	3351	786	1
14970	578	2547	600	2
14971	1100	4656	1084	1
14972	925	6710	1802	1
14973	87	10292	2205	1
14974	226	4721	1029	1
14975	391	10363	1044	1
14976	1118	2944	653	1
14977	895	3943	1222	1
14978	560	3414	942	1
14979	824	6083	1550	1
14980	1118	6356	1605	1
14981	325	2155	296	2
14982	637	1627	565	2
14983	308	2166	631	1
14984	803	2117	510	3
14985	76	3703	892	1
14986	175	3874	1035	2
14987	4	9	349	2
14988	740	3120	819	1
14989	325	2167	660	1
14990	560	6136	1252	2
14991	289	3383	911	1
14992	96	3432	1040	1
14993	803	7994	1786	1
14994	766	3493	996	1
14995	156	8915	2048	1
14996	247	2753	754	1
14997	61	3716	927	2
14998	1159	1384	336	1
14999	724	5177	1231	1
15000	664	1055	313	1
15001	139	2358	315	1
15002	422	2844	572	1
15003	1033	5824	1454	1
15004	142	1342	413	1
15005	116	3171	844	1
15006	789	2512	78	3
15007	968	9736	1754	1
15008	904	4087	844	1
15009	726	1934	503	2
15010	799	3764	1098	3
15011	756	7162	1529	1
15012	1145	3815	958	1
15013	61	2257	561	1
15014	96	5021	1271	1
15015	175	686	304	1
15016	139	2666	742	2
15017	682	3800	802	1
15018	741	2455	628	1
15019	982	3397	913	1
15020	142	6864	1754	1
15021	778	1490	551	1
15022	1043	2439	886	2
15023	857	2691	603	2
15024	304	2237	494	1
15025	950	2965	1011	1
15026	615	3602	795	2
15027	644	1002	363	1
15028	320	7454	1435	1
15029	685	2830	748	1
15030	950	2019	761	1
15031	548	2298	563	1
15032	1087	4892	976	1
15033	927	6836	1680	1
15034	845	3753	845	1
15035	1007	4656	1161	1
15036	977	1260	442	1
15037	766	3582	998	2
15038	164	1327	504	1
15039	142	3611	731	1
15040	910	2622	809	2
15041	858	5312	944	1
15042	1177	3890	899	1
15043	125	4689	1117	1
15044	615	2961	634	1
15045	484	6840	1298	2
15046	977	6517	1036	2
15047	548	5423	993	2
15048	81	344	745	1
15049	1004	4125	868	1
15050	1055	4093	896	1
15051	733	1071	269	2
15052	404	2652	483	1
15053	838	6875	1482	1
15054	86	1378	490	1
15055	1008	6637	1728	1
15056	733	8380	2037	2
15057	347	2991	838	3
15058	627	4767	1200	1
15059	524	5094	978	2
15060	170	3386	887	2
15061	592	1747	474	1
15062	6	2373	782	2
15063	793	4458	1152	1
15064	1125	1430	422	1
15065	107	768	331	2
15066	762	2567	750	1
15067	1027	1009	397	1
15068	883	9268	2094	1
15069	1004	1612	439	1
15070	9	2091	616	2
15071	793	4583	1190	1
15072	923	4573	1291	1
15073	357	4044	1131	1
15074	1105	3368	1070	1
15075	566	22	490	2
15076	446	1624	627	1
15077	878	3858	1042	3
15078	1064	3418	992	1
15079	614	3360	768	2
15080	505	5948	1069	1
15081	782	774	876	1
15082	380	4431	1218	1
15083	212	1953	506	2
15084	423	2080	551	1
15085	204	5646	1229	3
15086	588	866	253	2
15087	857	5583	1171	1
15088	423	1662	567	1
15089	955	3001	829	3
15090	878	1477	425	1
15091	402	3978	1045	1
15092	1029	4140	1031	4
15093	857	2439	616	1
15094	351	3748	977	1
15095	420	6638	1384	1
15096	681	4200	1131	2
15097	505	1782	451	1
15098	955	3751	908	2
15099	743	888	448	1
15100	340	7965	1610	1
15101	625	2833	991	4
15102	1004	5596	1231	2
15103	857	8200	1470	1
15104	915	2447	573	2
15105	671	4180	915	1
15106	500	4659	1084	1
15107	1100	12122	1763	1
15108	1090	7295	1398	2
15109	846	6707	1802	1
15110	1107	10291	2205	1
15111	966	4720	1029	1
15112	670	1783	363	1
15113	308	3799	1012	1
15114	391	3657	892	1
15115	71	382	634	2
15116	709	992	366	1
15117	567	3848	1069	1
15118	320	7272	1290	1
15119	1079	8249	1462	1
15120	894	3404	956	1
15121	966	1622	565	2
15122	97	4800	994	1
15123	89	2037	486	1
15124	42	4318	1143	2
15125	219	7796	1557	2
15126	724	6038	1235	1
15127	1071	6770	1008	2
15128	854	2654	815	2
15129	289	6144	1252	1
15130	620	5842	1310	1
15131	308	3507	996	1
15132	217	10695	2014	1
15133	391	3446	812	1
15134	71	867	335	2
15135	1129	2474	682	1
15136	276	2682	298	2
15137	422	2764	754	1
15138	378	1912	503	2
15139	774	5819	1454	1
15140	200	8284	1957	1
15141	15	2818	745	1
15142	303	2648	708	1
15143	857	767	362	2
15144	109	3404	613	1
15145	96	7089	737	1
15146	279	2262	593	1
15147	804	2004	509	1
15148	620	6488	1234	2
15149	326	2677	877	3
15150	857	1406	352	1
15151	496	6851	1543	1
15152	272	7510	1407	1
15153	1090	1279	535	1
15154	571	6610	1728	3
15155	1150	2699	603	2
15156	948	9735	1808	1
15157	845	3661	1081	1
15158	572	6811	1680	1
15159	96	1813	685	1
15160	323	5875	1410	1
15161	1153	8226	1790	2
15162	852	4807	1484	1
15163	547	5309	1147	1
15164	61	1011	2020	1
15165	289	3707	934	2
15166	834	4556	1147	1
15167	390	5167	1291	1
15168	283	5336	1403	2
15169	962	289	1921	1
15170	971	15	671	2
15171	363	1626	679	1
15172	741	3847	929	1
15173	666	5756	1214	1
15174	1094	4819	1291	1
15175	423	2781	758	1
15176	373	2201	712	2
15177	545	2855	973	1
15178	173	3593	908	2
15179	283	2340	459	1
15180	3	4282	1041	1
15181	498	13	984	1
15182	35	2269	987	2
15183	578	6599	1760	3
15184	1008	3646	903	2
15185	737	5606	975	1
15186	1096	9685	1978	1
15187	113	4139	1132	1
15188	290	5205	1325	1
15189	815	2219	674	1
15190	814	7919	1804	1
15191	1090	2618	740	1
15192	3	2915	755	1
15193	761	4523	1151	1
15194	313	1260	484	1
15195	10	406	162	1
15196	883	4721	1294	1
15197	594	3454	787	1
15198	968	3110	622	1
15199	1032	1970	664	1
15200	423	7596	1670	2
15201	1142	5578	1123	1
15202	883	2332	777	1
15203	433	1217	413	1
15204	831	7106	1596	1
15205	670	2156	738	1
15206	891	4946	1208	1
15207	1026	4071	1205	1
15208	910	2890	812	1
15209	105	1339	325	2
15210	305	3590	939	1
15211	278	3701	966	2
15212	910	2091	647	1
15213	295	1959	743	1
15214	1026	2883	748	1
15215	192	2452	695	1
15216	267	1082	366	1
15217	653	3079	793	1
15218	831	949	432	2
15219	980	7082	1061	2
15220	653	2603	831	1
15221	351	5297	1238	1
15222	1032	1186	545	1
15223	888	2244	676	2
15224	581	6149	1012	1
15225	278	1070	464	2
15226	1029	2342	881	1
15227	1032	1102	381	1
15228	1175	1824	493	1
15229	630	5801	1081	1
15230	516	1862	715	1
15231	446	3944	1186	1
15232	581	1980	480	2
15233	594	1137	276	1
15234	888	2415	623	4
15235	1043	9279	1696	2
15236	710	4518	949	1
15237	576	7473	1703	2
15238	850	6780	1709	2
15239	1151	5551	1225	1
15240	1004	1974	559	1
15241	467	3647	926	2
15242	1175	6447	1443	1
15243	743	1287	610	4
15244	757	2332	659	2
15245	1034	1920	545	1
15246	1064	3060	1061	1
15247	105	3440	1166	1
15248	48	8484	2007	2
15249	653	8778	1703	3
15250	105	4261	314	1
15251	380	2599	762	3
15252	236	1276	464	1
15253	290	5932	1216	1
15254	236	2214	744	1
15255	6	1061	404	2
15256	270	2700	573	2
15257	710	4326	1245	1
15258	1100	1372	455	1
15259	6	982	314	1
15260	692	3053	941	2
15261	480	699	259	3
15262	787	2394	837	2
15263	323	6718	1802	1
15264	179	12535	1547	1
15265	692	7327	2019	1
15266	799	5469	1584	3
15267	168	795	1209	1
15268	1080	2813	813	2
15269	521	6071	1335	1
15270	205	1069	280	1
15271	289	1215	524	1
15272	1051	3417	1202	1
15273	320	4338	1173	1
15274	325	6364	1605	1
15275	799	3721	890	1
15276	692	2541	832	3
15277	142	2081	296	2
15278	289	778	280	3
15279	4	1685	463	1
15280	1090	2109	510	3
15281	1090	3504	1070	2
15282	521	893	315	1
15283	320	1620	631	2
15284	1071	1375	395	1
15285	703	1921	597	3
15286	840	6437	1425	1
15287	811	6042	1149	1
15288	323	8874	1717	1
15289	219	2375	315	1
15290	279	725	274	3
15291	289	1582	565	2
15292	1023	3823	1053	1
15293	787	2328	735	1
15294	328	4273	781	2
15295	61	5951	885	2
15296	142	3953	1106	1
15297	741	3638	892	1
15298	894	1968	761	1
15299	279	2683	298	2
15300	615	1835	587	2
15301	1150	1829	431	1
15302	433	5355	1304	2
15303	641	3297	844	1
15304	942	6153	1252	1
15305	620	6786	1614	1
15306	894	1983	691	1
15307	1150	4958	1227	1
15308	81	3183	1016	2
15309	787	1308	402	1
15310	224	1427	335	1
15311	703	6492	1234	2
15312	798	6265	1414	1
15313	1023	2488	602	1
15314	156	1625	598	2
15315	669	5313	1013	1
15316	378	1476	374	2
15317	37	4869	1174	1
15318	433	8376	1533	1
15319	703	9502	1107	1
15320	837	3080	819	2
15321	198	3812	1192	1
15322	620	3794	802	1
15323	19	4672	1523	1
15324	78	4445	1059	2
15325	242	666	1082	2
15326	567	2406	361	1
15327	950	8814	1602	1
15328	1176	3953	704	1
15329	37	1455	427	1
15330	703	5349	1240	1
15331	156	4928	1277	1
15332	168	3352	938	2
15333	558	3347	1023	1
15334	251	7285	1336	1
15335	914	8767	1780	1
15336	168	292	590	1
15337	787	5103	602	1
15338	199	1133	434	1
15339	501	7404	1291	1
15340	728	13850	2094	2
15341	446	10959	2132	2
15342	314	1931	537	2
15343	255	9809	2017	1
15344	35	5105	1166	1
15345	390	3056	803	1
15346	262	4266	954	1
15347	221	4756	996	1
15348	205	6814	1680	1
15349	1011	8862	1550	2
15350	804	1698	421	1
15351	789	2476	685	1
15352	984	3496	1009	1
15353	212	18650	1802	1
15354	235	3509	1009	4
15355	1064	16702	1639	1
15356	1062	5019	1168	1
15357	1076	7038	2239	1
