CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;007;0080 ;3062; ;9003;000
01;007;0080 ;3062; ;9004;005
01;007;0080 ;3062; ;9005;007
01;007;0080 ;3062; ;9006;000
01;007;0080 ;3062; ;0131;072
01;007;0080 ;3062; ;0135;191
01;007;0080 ;3063; ;9001;343
01;007;0080 ;3063; ;9002;286
01;007;0080 ;3063; ;9003;000
01;007;0080 ;3063; ;9004;003
01;007;0080 ;3063; ;9005;005
01;007;0080 ;3063; ;9006;000
01;007;0080 ;3063; ;0131;099
01;007;0080 ;3063; ;0135;179
01;007;0080 ;3064; ;9001;343
01;007;0080 ;3064; ;9002;278
01;007;0080 ;3064; ;9003;000
01;007;0080 ;3064; ;9004;006
01;007;0080 ;3064; ;9005;004
01;007;0080 ;3064; ;9006;000
01;007;0080 ;3064; ;0131;092
01;007;0080 ;3064; ;0135;176
01;007;0080 ;3065; ;9001;342
01;007;0080 ;3065; ;9002;279
01;007;0080 ;3065; ;9003;000
01;007;0080 ;3065; ;9004;007
01;007;0080 ;3065; ;9005;012
01;007;0080 ;3065; ;9006;000
01;007;0080 ;3065; ;0131;089
01;007;0080 ;3065; ;0135;171
01;007;0080 ;3066; ;9001;343
01;007;0080 ;3066; ;9002;277
01;007;0080 ;3066; ;9003;000
01;007;0080 ;3066; ;9004;010
01;007;0080 ;3066; ;9005;000
01;007;0080 ;3066; ;9006;000
01;007;0080 ;3066; ;0131;087
01;007;0080 ;3066; ;0135;180
01;007;0080 ;3067; ;9001;343
01;007;0080 ;3067; ;9002;273
01;007;0080 ;3067; ;9003;000
01;007;0080 ;3067; ;9004;012
01;007;0080 ;3067; ;9005;003
01;007;0080 ;3067; ;9006;000
01;007;0080 ;3067; ;0131;070
01;007;0080 ;3067; ;0135;188
01;007;0080 ;3068; ;9001;340
01;007;0080 ;3068; ;9002;274
01;007;0080 ;3068; ;9003;000
01;007;0080 ;3068; ;9004;001
01;007;0080 ;3068; ;9005;007
01;007;0080 ;3068; ;9006;000
01;007;0080 ;3068; ;0131;095
01;007;0080 ;3068; ;0135;171
01;007;0080 ;3069; ;9001;340
01;007;0080 ;3069; ;9002;288
01;007;0080 ;3069; ;9003;000
01;007;0080 ;3069; ;9004;005
01;007;0080 ;3069; ;9005;003
01;007;0080 ;3069; ;9006;000
01;007;0080 ;3069; ;0131;112
01;007;0080 ;3069; ;0135;168
01;007;0080 ;3070; ;9001;343
01;007;0080 ;3070; ;9002;270
01;007;0080 ;3070; ;9003;000
01;007;0080 ;3070; ;9004;007
01;007;0080 ;3070; ;9005;006
01;007;0080 ;3070; ;9006;000
01;007;0080 ;3070; ;0131;081
01;007;0080 ;3070; ;0135;176
01;007;0080 ;3071; ;9001;339
01;007;0080 ;3071; ;9002;282
01;007;0080 ;3071; ;9003;000
01;007;0080 ;3071; ;9004;013
01;007;0080 ;3071; ;9005;003
01;007;0080 ;3071; ;9006;000
01;007;0080 ;3071; ;0131;089
01;007;0080 ;3071; ;0135;177
01;007;0080 ;3072; ;9001;341
01;007;0080 ;3072; ;9002;000
01;007;0080 ;3072; ;9003;000
01;007;0080 ;3072; ;9004;011
01;007;0080 ;3072; ;9005;003
01;007;0080 ;3072; ;9006;000
01;007;0080 ;3072; ;0131;087
01;007;0080 ;3072; ;0135;177
01;007;0080 ;3073; ;9001;341
01;007;0080 ;3073; ;9002;274
01;007;0080 ;3073; ;9003;000
01;007;0080 ;3073; ;9004;008
01;007;0080 ;3073; ;9005;009
01;007;0080 ;3073; ;9006;000
01;007;0080 ;3073; ;0131;098
01;007;0080 ;3073; ;0135;159
01;007;0080 ;3074; ;9001;341
01;007;0080 ;3074; ;9002;286
01;007;0080 ;3074; ;9003;000
01;007;0080 ;3074; ;9004;009
01;007;0080 ;3074; ;9005;000
01;007;0080 ;3074; ;9006;000
01;007;0080 ;3074; ;0131;097
01;007;0080 ;3074; ;0135;180
01;007;0080 ;3075; ;9001;341
01;007;0080 ;3075; ;9002;284
01;007;0080 ;3075; ;9003;000
01;007;0080 ;3075; ;9004;006
01;007;0080 ;3075; ;9005;001
01;007;0080 ;3075; ;9006;000
01;007;0080 ;3075; ;0131;082
01;007;0080 ;3075; ;0135;200
01;007;0080 ;3076; ;9001;341
01;007;0080 ;3076; ;9002;279
01;007;0080 ;3076; ;9003;000
01;007;0080 ;3076; ;9004;008
01;007;0080 ;3076; ;9005;008
01;007;0080 ;3076; ;9006;000
01;007;0080 ;3076; ;0131;087
01;007;0080 ;3076; ;0135;176
01;007;0080 ;3077; ;9001;341
01;007;0080 ;3077; ;9002;264
01;007;0080 ;3077; ;9003;000
01;007;0080 ;3077; ;9004;010
01;007;0080 ;3077; ;9005;002
01;007;0080 ;3077; ;9006;000
01;007;0080 ;3077; ;0131;092
01;007;0080 ;3077; ;0135;160
01;007;0080 ;3078; ;9001;341
01;007;0080 ;3078; ;9002;282
01;007;0080 ;3078; ;9003;000
01;007;0080 ;3078; ;9004;007
01;007;0080 ;3078; ;9005;007
01;007;0080 ;3078; ;9006;000
01;007;0080 ;3078; ;0131;102
01;007;0080 ;3078; ;0135;166
01;007;0080 ;3079; ;9001;341
01;007;0080 ;3079; ;9002;273
01;007;0080 ;3079; ;9003;000
01;007;0080 ;3079; ;9004;004
01;007;0080 ;3079; ;9005;005
01;007;0080 ;3079; ;9006;000
01;007;0080 ;3079; ;0131;090
01;007;0080 ;3079; ;0135;174
01;007;0080 ;3080; ;9001;341
01;007;0080 ;3080; ;9002;278
01;007;0080 ;3080; ;9003;000
01;007;0080 ;3080; ;9004;010
01;007;0080 ;3080; ;9005;007
01;007;0080 ;3080; ;9006;000
01;007;0080 ;3080; ;0131;094
01;007;0080 ;3080; ;0135;167
01;007;0081 ;3081; ;9001;343
01;007;0081 ;3081; ;9002;281
01;007;0081 ;3081; ;9003;000
01;007;0081 ;3081; ;9004;008
01;007;0081 ;3081; ;9005;005
01;007;0081 ;3081; ;9006;000
01;007;0081 ;3081; ;0131;098
01;007;0081 ;3081; ;0135;170
01;007;0081 ;3082; ;9001;343
01;007;0081 ;3082; ;9002;285
01;007;0081 ;3082; ;9003;000
01;007;0081 ;3082; ;9004;006
01;007;0081 ;3082; ;9005;008
01;007;0081 ;3082; ;9006;000
01;007;0081 ;3082; ;0131;111
01;007;0081 ;3082; ;0135;160
01;007;0081 ;3083; ;9001;343
01;007;0081 ;3083; ;9002;271
01;007;0081 ;3083; ;9003;000
01;007;0081 ;3083; ;9004;001
01;007;0081 ;3083; ;9005;002
01;007;0081 ;3083; ;9006;000
01;007;0081 ;3083; ;0131;107
01;007;0081 ;3083; ;0135;161
01;007;0081 ;3084; ;9001;344
01;007;0081 ;3084; ;9002;279
01;007;0081 ;3084; ;9003;000
01;007;0081 ;3084; ;9004;008
01;007;0081 ;3084; ;9005;003
01;007;0081 ;3084; ;9006;000
01;007;0081 ;3084; ;0131;080
01;007;0081 ;3084; ;0135;188
01;007;0081 ;3085; ;9001;343
01;007;0081 ;3085; ;9002;265
01;007;0081 ;3085; ;9003;000
01;007;0081 ;3085; ;9004;013
01;007;0081 ;3085; ;9005;005
01;007;0081 ;3085; ;9006;000
01;007;0081 ;3085; ;0131;085
01;007;0081 ;3085; ;0135;162
01;007;0081 ;3086; ;9001;343
01;007;0081 ;3086; ;9002;281
01;007;0081 ;3086; ;9003;000
01;007;0081 ;3086; ;9004;005
01;007;0081 ;3086; ;9005;005
01;007;0081 ;3086; ;9006;000
01;007;0081 ;3086; ;0131;102
01;007;0081 ;3086; ;0135;169
01;007;0081 ;3087; ;9001;343
01;007;0081 ;3087; ;9002;287
01;007;0081 ;3087; ;9003;000
01;007;0081 ;3087; ;9004;007
01;007;0081 ;3087; ;9005;005
01;007;0081 ;3087; ;9006;000
01;007;0081 ;3087; ;0131;112
01;007;0081 ;3087; ;0135;163
01;007;0081 ;3088; ;9001;344
01;007;0081 ;3088; ;9002;249
01;007;0081 ;3088; ;9003;000
01;007;0081 ;3088; ;9004;004
01;007;0081 ;3088; ;9005;004
01;007;0081 ;3088; ;9006;000
01;007;0081 ;3088; ;0131;057
01;007;0081 ;3088; ;0135;184
01;007;0081 ;3089; ;9001;344
01;007;0081 ;3089; ;9002;274
01;007;0081 ;3089; ;9003;000
01;007;0081 ;3089; ;9004;007
01;007;0081 ;3089; ;9005;005
01;007;0081 ;3089; ;9006;000
01;007;0081 ;3089; ;0131;084
01;007;0081 ;3089; ;0135;178
01;007;0081 ;3090; ;9001;341
01;007;0081 ;3090; ;9002;272
01;007;0081 ;3090; ;9003;000
01;007;0081 ;3090; ;9004;008
01;007;0081 ;3090; ;9005;005
01;007;0081 ;3090; ;9006;000
01;007;0081 ;3090; ;0131;078
01;007;0081 ;3090; ;0135;181
01;007;0081 ;3091; ;9001;342
01;007;0081 ;3091; ;9002;287
01;007;0081 ;3091; ;9003;000
01;007;0081 ;3091; ;9004;013
01;007;0081 ;3091; ;9005;004
01;007;0081 ;3091; ;9006;000
01;007;0081 ;3091; ;0131;109
01;007;0081 ;3091; ;0135;161
01;007;0081 ;3092; ;9001;341
01;007;0081 ;3092; ;9002;261
01;007;0081 ;3092; ;9003;000
01;007;0081 ;3092; ;9004;006
01;007;0081 ;3092; ;9005;003
01;007;0081 ;3092; ;9006;000
01;007;0081 ;3092; ;0131;098
01;007;0081 ;3092; ;0135;154
01;007;0081 ;3093; ;9001;342
01;007;0081 ;3093; ;9002;276
01;007;0081 ;3093; ;9003;000
01;007;0081 ;3093; ;9004;002
01;007;0081 ;3093; ;9005;006
01;007;0081 ;3093; ;9006;000
01;007;0081 ;3093; ;0131;091
01;007;0081 ;3093; ;0135;177
01;007;0081 ;3094; ;9001;342
01;007;0081 ;3094; ;9002;274
01;007;0081 ;3094; ;9003;000
01;007;0081 ;3094; ;9004;010
01;007;0081 ;3094; ;9005;004
01;007;0081 ;3094; ;9006;000
01;007;0081 ;3094; ;0131;097
01;007;0081 ;3094; ;0135;163
01;007;0081 ;3095; ;9001;342
01;007;0081 ;3095; ;9002;283
01;007;0081 ;3095; ;9003;000
01;007;0081 ;3095; ;9004;008
01;007;0081 ;3095; ;9005;005
01;007;0081 ;3095; ;9006;000
01;007;0081 ;3095; ;0131;098
01;007;0081 ;3095; ;0135;172
01;007;0081 ;3096; ;9001;342
01;007;0081 ;3096; ;9002;267
01;007;0081 ;3096; ;9003;000
01;007;0081 ;3096; ;9004;001
01;007;0081 ;3096; ;9005;005
01;007;0081 ;3096; ;9006;000
01;007;0081 ;3096; ;0131;083
01;007;0081 ;3096; ;0135;178
01;007;0081 ;3097; ;9001;343
01;007;0081 ;3097; ;9002;287
01;007;0081 ;3097; ;9003;000
01;007;0081 ;3097; ;9004;003
01;007;0081 ;3097; ;9005;003
01;007;0081 ;3097; ;9006;000
01;007;0081 ;3097; ;0131;081
01;007;0081 ;3097; ;0135;200
01;007;0081 ;3098; ;9001;343
01;007;0081 ;3098; ;9002;268
01;007;0081 ;3098; ;9003;000
01;007;0081 ;3098; ;9004;011
01;007;0081 ;3098; ;9005;000
01;007;0081 ;3098; ;9006;000
01;007;0081 ;3098; ;0131;067
01;007;0081 ;3098; ;0135;190
01;007;0081 ;3099; ;9001;343
01;007;0081 ;3099; ;9002;280
01;007;0081 ;3099; ;9003;000
01;007;0081 ;3099; ;9004;006
01;007;0081 ;3099; ;9005;006
01;007;0081 ;3099; ;9006;000
01;007;0081 ;3099; ;0131;106
01;007;0081 ;3099; ;0135;162
01;007;0081 ;3100; ;9001;343
01;007;0081 ;3100; ;9002;269
01;007;0081 ;3100; ;9003;000
01;007;0081 ;3100; ;9004;006
01;007;0081 ;3100; ;9005;002
01;007;0081 ;3100; ;9006;000
01;007;0081 ;3100; ;0131;095
01;007;0081 ;3100; ;0135;166
01;007;0081 ;3101; ;9001;342
01;007;0081 ;3101; ;9002;280
01;007;0081 ;3101; ;9003;000
01;007;0081 ;3101; ;9004;004
01;007;0081 ;3101; ;9005;004
01;007;0081 ;3101; ;9006;000
01;007;0081 ;3101; ;0131;087
01;007;0081 ;3101; ;0135;185
01;007;0081 ;3102; ;9001;342
01;007;0081 ;3102; ;9002;268
01;007;0081 ;3102; ;9003;000
01;007;0081 ;3102; ;9004;000
01;007;0081 ;3102; ;9005;001
01;007;0081 ;3102; ;9006;000
01;007;0081 ;3102; ;0131;093
01;007;0081 ;3102; ;0135;174
01;007;0081 ;3103; ;9001;345
01;007;0081 ;3103; ;9002;277
01;007;0081 ;3103; ;9003;000
01;007;0081 ;3103; ;9004;010
01;007;0081 ;3103; ;9005;005
01;007;0081 ;3103; ;9006;000
01;007;0081 ;3103; ;0131;085
01;007;0081 ;3103; ;0135;177
01;007;0081 ;3104; ;9001;342
01;007;0081 ;3104; ;9002;275
01;007;0081 ;3104; ;9003;000
01;007;0081 ;3104; ;9004;009
01;007;0081 ;3104; ;9005;000
01;007;0081 ;3104; ;9006;000
01;007;0081 ;3104; ;0131;101
01;007;0081 ;3104; ;0135;165
01;007;0081 ;3105; ;9001;344
01;007;0081 ;3105; ;9002;274
01;007;0081 ;3105; ;9003;000
01;007;0081 ;3105; ;9004;007
01;007;0081 ;3105; ;9005;000
01;007;0081 ;3105; ;9006;000
01;007;0081 ;3105; ;0131;098
01;007;0081 ;3105; ;0135;169
01;007;0081 ;3106; ;9001;343
01;007;0081 ;3106; ;9002;269
01;007;0081 ;3106; ;9003;000
01;007;0081 ;3106; ;9004;018
01;007;0081 ;3106; ;9005;000
01;007;0081 ;3106; ;9006;000
01;007;0081 ;3106; ;0131;087
01;007;0081 ;3106; ;0135;164
01;007;0081 ;3107; ;9001;342
01;007;0081 ;3107; ;9002;283
01;007;0081 ;3107; ;9003;000
01;007;0081 ;3107; ;9004;009
01;007;0081 ;3107; ;9005;005
01;007;0081 ;3107; ;9006;000
01;007;0081 ;3107; ;0131;086
01;007;0081 ;3107; ;0135;183
01;007;0081 ;3108; ;9001;341
01;007;0081 ;3108; ;9002;271
01;007;0081 ;3108; ;9003;000
01;007;0081 ;3108; ;9004;008
01;007;0081 ;3108; ;9005;004
01;007;0081 ;3108; ;9006;000
01;007;0081 ;3108; ;0131;094
01;007;0081 ;3108; ;0135;165
01;007;0081 ;3109; ;9001;342
01;007;0081 ;3109; ;9002;273
01;007;0081 ;3109; ;9003;000
01;007;0081 ;3109; ;9004;008
01;007;0081 ;3109; ;9005;004
01;007;0081 ;3109; ;9006;000
01;007;0081 ;3109; ;0131;090
01;007;0081 ;3109; ;0135;171
01;007;0081 ;3110; ;9001;342
01;007;0081 ;3110; ;9002;276
01;007;0081 ;3110; ;9003;000
01;007;0081 ;3110; ;9004;013
01;007;0081 ;3110; ;9005;002
01;007;0081 ;3110; ;9006;000
01;007;0081 ;3110; ;0131;083
01;007;0081 ;3110; ;0135;178
01;007;0081 ;3111; ;9001;344
01;007;0081 ;3111; ;9002;257
01;007;0081 ;3111; ;9003;000
01;007;0081 ;3111; ;9004;004
01;007;0081 ;3111; ;9005;014
01;007;0081 ;3111; ;9006;000
01;007;0081 ;3111; ;0131;069
01;007;0081 ;3111; ;0135;170
01;007;0081 ;3112; ;9001;342
01;007;0081 ;3112; ;9002;271
01;007;0081 ;3112; ;9003;000
01;007;0081 ;3112; ;9004;003
01;007;0081 ;3112; ;9005;006
01;007;0081 ;3112; ;9006;000
01;007;0081 ;3112; ;0131;093
01;007;0081 ;3112; ;0135;169
01;007;0081 ;3113; ;9001;343
01;007;0081 ;3113; ;9002;273
01;007;0081 ;3113; ;9003;000
01;007;0081 ;3113; ;9004;000
01;007;0081 ;3113; ;9005;002
01;007;0081 ;3113; ;9006;000
01;007;0081 ;3113; ;0131;072
01;007;0081 ;3113; ;0135;199
01;007;0081 ;3114; ;9001;345
01;007;0081 ;3114; ;9002;277
01;007;0081 ;3114; ;9003;009
01;007;0081 ;3114; ;9004;008
01;007;0081 ;3114; ;9005;000
01;007;0081 ;3114; ;9006;000
01;007;0081 ;3114; ;0131;091
01;007;0081 ;3114; ;0135;169
01;007;0081 ;3115; ;9001;342
01;007;0081 ;3115; ;9002;268
01;007;0081 ;3115; ;9003;000
01;007;0081 ;3115; ;9004;008
01;007;0081 ;3115; ;9005;007
01;007;0081 ;3115; ;9006;000
01;007;0081 ;3115; ;0131;104
01;007;0081 ;3115; ;0135;148
01;007;0081 ;3116; ;9001;343
01;007;0081 ;3116; ;9002;273
01;007;0081 ;3116; ;9003;000
01;007;0081 ;3116; ;9004;002
01;007;0081 ;3116; ;9005;002
01;007;0081 ;3116; ;9006;000
01;007;0081 ;3116; ;0131;087
01;007;0081 ;3116; ;0135;182
01;007;0082 ;3117; ;9001;345
01;007;0082 ;3117; ;9002;254
01;007;0082 ;3117; ;9003;000
01;007;0082 ;3117; ;9004;003
01;007;0082 ;3117; ;9005;010
01;007;0082 ;3117; ;9006;000
01;007;0082 ;3117; ;0131;083
01;007;0082 ;3117; ;0135;158
01;007;0082 ;3118; ;9001;347
01;007;0082 ;3118; ;9002;271
01;007;0082 ;3118; ;9003;000
01;007;0082 ;3118; ;9004;002
01;007;0082 ;3118; ;9005;000
01;007;0082 ;3118; ;9006;000
01;007;0082 ;3118; ;0131;109
01;007;0082 ;3118; ;0135;160
01;007;0082 ;3119; ;9001;344
01;007;0082 ;3119; ;9002;276
01;007;0082 ;3119; ;9003;007
01;007;0082 ;3119; ;9004;007
01;007;0082 ;3119; ;9005;004
01;007;0082 ;3119; ;9006;000
01;007;0082 ;3119; ;0131;096
01;007;0082 ;3119; ;0135;168
01;007;0082 ;3120; ;9001;347
01;007;0082 ;3120; ;9002;284
01;007;0082 ;3120; ;9003;000
01;007;0082 ;3120; ;9004;007
01;007;0082 ;3120; ;9005;007
01;007;0082 ;3120; ;9006;000
01;007;0082 ;3120; ;0131;095
01;007;0082 ;3120; ;0135;175
01;007;0082 ;3121; ;9001;346
01;007;0082 ;3121; ;9002;260
01;007;0082 ;3121; ;9003;000
01;007;0082 ;3121; ;9004;008
01;007;0082 ;3121; ;9005;000
01;007;0082 ;3121; ;9006;000
01;007;0082 ;3121; ;0131;089
01;007;0082 ;3121; ;0135;163
01;007;0082 ;3122; ;9001;345
01;007;0082 ;3122; ;9002;273
01;007;0082 ;3122; ;9003;000
01;007;0082 ;3122; ;9004;009
01;007;0082 ;3122; ;9005;006
01;007;0082 ;3122; ;9006;000
01;007;0082 ;3122; ;0131;080
01;007;0082 ;3122; ;0135;178
01;007;0082 ;3123; ;9001;344
01;007;0082 ;3123; ;9002;263
01;007;0082 ;3123; ;9003;000
01;007;0082 ;3123; ;9004;005
01;007;0082 ;3123; ;9005;006
01;007;0082 ;3123; ;9006;000
01;007;0082 ;3123; ;0131;087
01;007;0082 ;3123; ;0135;165
01;007;0082 ;3124; ;9001;347
01;007;0082 ;3124; ;9002;271
01;007;0082 ;3124; ;9003;000
01;007;0082 ;3124; ;9004;005
01;007;0082 ;3124; ;9005;006
01;007;0082 ;3124; ;9006;000
01;007;0082 ;3124; ;0131;102
01;007;0082 ;3124; ;0135;158
01;007;0082 ;3125; ;9001;348
01;007;0082 ;3125; ;9002;262
01;007;0082 ;3125; ;9003;000
01;007;0082 ;3125; ;9004;006
01;007;0082 ;3125; ;9005;003
01;007;0082 ;3125; ;9006;000
01;007;0082 ;3125; ;0131;094
01;007;0082 ;3125; ;0135;159
01;007;0082 ;3126; ;9001;346
01;007;0082 ;3126; ;9002;271
01;007;0082 ;3126; ;9003;000
01;007;0082 ;3126; ;9004;006
01;007;0082 ;3126; ;9005;005
01;007;0082 ;3126; ;9006;000
01;007;0082 ;3126; ;0131;085
01;007;0082 ;3126; ;0135;175
01;007;0082 ;3127; ;9001;344
01;007;0082 ;3127; ;9002;279
01;007;0082 ;3127; ;9003;000
01;007;0082 ;3127; ;9004;006
01;007;0082 ;3127; ;9005;003
01;007;0082 ;3127; ;9006;000
01;007;0082 ;3127; ;0131;106
01;007;0082 ;3127; ;0135;164
01;007;0082 ;3128; ;9001;345
01;007;0082 ;3128; ;9002;282
01;007;0082 ;3128; ;9003;000
01;007;0082 ;3128; ;9004;001
01;007;0082 ;3128; ;9005;007
01;007;0082 ;3128; ;9006;000
01;007;0082 ;3128; ;0131;094
01;007;0082 ;3128; ;0135;180
01;007;0082 ;3129; ;9001;345
01;007;0082 ;3129; ;9002;266
01;007;0082 ;3129; ;9003;000
01;007;0082 ;3129; ;9004;003
01;007;0082 ;3129; ;9005;005
01;007;0082 ;3129; ;9006;000
01;007;0082 ;3129; ;0131;101
01;007;0082 ;3129; ;0135;157
01;007;0082 ;3130; ;9001;343
01;007;0082 ;3130; ;9002;272
01;007;0082 ;3130; ;9003;000
01;007;0082 ;3130; ;9004;008
01;007;0082 ;3130; ;9005;003
01;007;0082 ;3130; ;9006;000
01;007;0082 ;3130; ;0131;077
01;007;0082 ;3130; ;0135;184
01;007;0082 ;3131; ;9001;344
01;007;0082 ;3131; ;9002;268
01;007;0082 ;3131; ;9003;000
01;007;0082 ;3131; ;9004;003
01;007;0082 ;3131; ;9005;003
01;007;0082 ;3131; ;9006;001
01;007;0082 ;3131; ;0131;113
01;007;0082 ;3131; ;0135;148
01;007;0082 ;3132; ;9001;344
01;007;0082 ;3132; ;9002;253
01;007;0082 ;3132; ;9003;000
01;007;0082 ;3132; ;9004;007
01;007;0082 ;3132; ;9005;008
01;007;0082 ;3132; ;9006;000
01;007;0082 ;3132; ;0131;101
01;007;0082 ;3132; ;0135;152
01;007;0082 ;3133; ;9001;345
01;007;0082 ;3133; ;9002;283
01;007;0082 ;3133; ;9003;000
01;007;0082 ;3133; ;9004;005
01;007;0082 ;3133; ;9005;001
01;007;0082 ;3133; ;9006;000
01;007;0082 ;3133; ;0131;099
01;007;0082 ;3133; ;0135;178
01;007;0082 ;3134; ;9001;345
01;007;0082 ;3134; ;9002;269
01;007;0082 ;3134; ;9003;000
01;007;0082 ;3134; ;9004;003
01;007;0082 ;3134; ;9005;002
01;007;0082 ;3134; ;9006;000
01;007;0082 ;3134; ;0131;113
01;007;0082 ;3134; ;0135;151
01;007;0082 ;3135; ;9001;343
01;007;0082 ;3135; ;9002;270
01;007;0082 ;3135; ;9003;000
01;007;0082 ;3135; ;9004;007
01;007;0082 ;3135; ;9005;007
01;007;0082 ;3135; ;9006;000
01;007;0082 ;3135; ;0131;092
01;007;0082 ;3135; ;0135;164
01;007;0082 ;3136; ;9001;346
01;007;0082 ;3136; ;9002;252
01;007;0082 ;3136; ;9003;000
01;007;0082 ;3136; ;9004;011
01;007;0082 ;3136; ;9005;008
01;007;0082 ;3136; ;9006;000
01;007;0082 ;3136; ;0131;072
01;007;0082 ;3136; ;0135;161
01;007;0082 ;3137; ;9001;345
01;007;0082 ;3137; ;9002;257
01;007;0082 ;3137; ;9003;000
01;007;0082 ;3137; ;9004;003
01;007;0082 ;3137; ;9005;003
01;007;0082 ;3137; ;9006;000
01;007;0082 ;3137; ;0131;086
01;007;0082 ;3137; ;0135;165
01;007;0082 ;3138; ;9001;344
01;007;0082 ;3138; ;9002;262
01;007;0082 ;3138; ;9003;000
01;007;0082 ;3138; ;9004;005
01;007;0082 ;3138; ;9005;008
01;007;0082 ;3138; ;9006;000
01;007;0082 ;3138; ;0131;096
01;007;0082 ;3138; ;0135;153
01;007;0082 ;3139; ;9001;345
01;007;0082 ;3139; ;9002;272
01;007;0082 ;3139; ;9003;000
01;007;0082 ;3139; ;9004;003
01;007;0082 ;3139; ;9005;007
01;007;0082 ;3139; ;9006;000
01;007;0082 ;3139; ;0131;086
01;007;0082 ;3139; ;0135;176
01;007;0082 ;3140; ;9001;344
01;007;0082 ;3140; ;9002;263
01;007;0082 ;3140; ;9003;000
01;007;0082 ;3140; ;9004;010
01;007;0082 ;3140; ;9005;006
01;007;0082 ;3140; ;9006;000
01;007;0082 ;3140; ;0131;078
01;007;0082 ;3140; ;0135;169
01;007;0082 ;3141; ;9001;344
01;007;0082 ;3141; ;9002;276
01;007;0082 ;3141; ;9003;000
01;007;0082 ;3141; ;9004;006
01;007;0082 ;3141; ;9005;001
01;007;0082 ;3141; ;9006;000
01;007;0082 ;3141; ;0131;097
01;007;0082 ;3141; ;0135;172
01;007;0082 ;3142; ;9001;344
01;007;0082 ;3142; ;9002;279
01;007;0082 ;3142; ;9003;000
01;007;0082 ;3142; ;9004;003
01;007;0082 ;3142; ;9005;004
01;007;0082 ;3142; ;9006;000
01;007;0082 ;3142; ;0131;100
01;007;0082 ;3142; ;0135;172
01;007;0082 ;3143; ;9001;347
01;007;0082 ;3143; ;9002;276
01;007;0082 ;3143; ;9003;000
01;007;0082 ;3143; ;9004;005
01;007;0082 ;3143; ;9005;004
01;007;0082 ;3143; ;9006;000
01;007;0082 ;3143; ;0131;096
01;007;0082 ;3143; ;0135;171
01;007;0082 ;3145; ;9001;344
01;007;0082 ;3145; ;9002;279
01;007;0082 ;3145; ;9003;000
01;007;0082 ;3145; ;9004;005
01;007;0082 ;3145; ;9005;005
01;007;0082 ;3145; ;9006;000
01;007;0082 ;3145; ;0131;109
01;007;0082 ;3145; ;0135;160
01;007;0082 ;3146; ;9001;345
01;007;0082 ;3146; ;9002;279
01;007;0082 ;3146; ;9003;000
01;007;0082 ;3146; ;9004;017
01;007;0082 ;3146; ;9005;000
01;007;0082 ;3146; ;9006;000
01;007;0082 ;3146; ;0131;087
01;007;0082 ;3146; ;0135;175
01;007;0082 ;3147; ;9001;345
01;007;0082 ;3147; ;9002;280
01;007;0082 ;3147; ;9003;000
01;007;0082 ;3147; ;9004;007
01;007;0082 ;3147; ;9005;004
01;007;0082 ;3147; ;9006;000
01;007;0082 ;3147; ;0131;090
01;007;0082 ;3147; ;0135;179
01;007;0082 ;3148; ;9001;346
01;007;0082 ;3148; ;9002;276
01;007;0082 ;3148; ;9003;000
01;007;0082 ;3148; ;9004;007
01;007;0082 ;3148; ;9005;000
01;007;0082 ;3148; ;9006;000
01;007;0082 ;3148; ;0131;109
01;007;0082 ;3148; ;0135;160
01;007;0082 ;3149; ;9001;344
01;007;0082 ;3149; ;9002;270
01;007;0082 ;3149; ;9003;000
01;007;0082 ;3149; ;9004;003
01;007;0082 ;3149; ;9005;003
01;007;0082 ;3149; ;9006;000
01;007;0082 ;3149; ;0131;088
01;007;0082 ;3149; ;0135;179
01;007;0082 ;3150; ;9001;345
01;007;0082 ;3150; ;9002;000
01;007;0082 ;3150; ;9003;000
01;007;0082 ;3150; ;9004;005
01;007;0082 ;3150; ;9005;008
01;007;0082 ;3150; ;9006;000
01;007;0082 ;3150; ;0131;081
01;007;0082 ;3150; ;0135;167
01;007;0082 ;3151; ;9001;344
01;007;0082 ;3151; ;9002;277
01;007;0082 ;3151; ;9003;000
01;007;0082 ;3151; ;9004;005
01;007;0082 ;3151; ;9005;009
01;007;0082 ;3151; ;9006;000
01;007;0082 ;3151; ;0131;093
01;007;0082 ;3151; ;0135;170
01;007;0082 ;3152; ;9001;344
01;007;0082 ;3152; ;9002;267
01;007;0082 ;3152; ;9003;006
01;007;0082 ;3152; ;9004;007
01;007;0082 ;3152; ;9005;000
01;007;0082 ;3152; ;9006;000
01;007;0082 ;3152; ;0131;076
01;007;0082 ;3152; ;0135;178
01;007;0082 ;3153; ;9001;344
01;007;0082 ;3153; ;9002;267
01;007;0082 ;3153; ;9003;000
01;007;0082 ;3153; ;9004;008
01;007;0082 ;3153; ;9005;006
01;007;0082 ;3153; ;9006;000
01;007;0082 ;3153; ;0131;090
01;007;0082 ;3153; ;0135;163
01;007;0082 ;3154; ;9001;344
01;007;0082 ;3154; ;9002;259
01;007;0082 ;3154; ;9003;000
01;007;0082 ;3154; ;9004;007
01;007;0082 ;3154; ;9005;001
01;007;0082 ;3154; ;9006;000
