datetime,latitude,longitude
2018-09-08 10:57:17,40.4204444,-3.7016721
2018-09-08 10:57:44,40.4204489,-3.7017088
2018-09-08 11:04:06,40.4205921,-3.7014133
2018-09-08 12:39:15,40.4198667,-3.699624
2018-09-08 15:07:31,40.4193902,-3.7003558
2018-09-08 15:09:52,40.4193912,-3.7003554
2018-09-08 15:10:15,40.4193907,-3.7003531
2018-09-08 15:10:42,40.4193897,-3.7003533
2018-09-08 15:11:00,40.4193983,-3.7003273
2018-09-08 15:11:21,40.4193985,-3.7003247
2018-09-08 15:13:50,40.4193893,-3.7003499
2018-09-08 15:14:50,40.4194278,-3.700273
2018-09-08 15:15:51,40.4193984,-3.7003267
2018-09-08 15:16:51,40.4193984,-3.700323
2018-09-08 15:17:53,40.41941,-3.700305
2018-09-08 15:19:41,40.4194095,-3.7003058
2018-09-08 15:19:56,40.4194194,-3.7002911
2018-09-08 15:20:12,40.4194017,-3.7003015
2018-09-08 15:20:29,40.4193994,-3.7003084
2018-09-08 15:20:44,40.4194177,-3.7002916
2018-09-08 15:20:49,40.4194195,-3.7002898
2018-09-08 15:23:45,40.41942,-3.7002886
2018-09-08 15:24:31,40.4193976,-3.7003244
2018-09-08 15:24:52,40.4194213,-3.7002889
2018-09-08 15:32:05,40.41839,-3.6997265
2018-09-08 15:32:21,40.4182374,-3.6992849
2018-09-08 15:32:36,40.418194,-3.6989354
2018-09-08 15:32:52,40.418137,-3.6987845
2018-09-08 15:33:07,40.4181131,-3.6987971
2018-09-08 15:33:23,40.4180894,-3.6987618
2018-09-08 15:33:38,40.4179573,-3.6986908
2018-09-08 15:33:54,40.4178661,-3.6987733
2018-09-08 15:34:10,40.4177782,-3.6990027
2018-09-08 15:34:25,40.4177961,-3.6992414
2018-09-08 15:34:41,40.4177788,-3.6994911
2018-09-08 15:34:57,40.4177716,-3.6996937
2018-09-08 15:35:12,40.4176124,-3.699862
2018-09-08 15:35:27,40.4174499,-3.7000959
2018-09-08 15:35:58,40.4171436,-3.7003444
2018-09-08 15:36:13,40.4169469,-3.7004602
2018-09-08 15:36:29,40.4167287,-3.7003183
2018-09-08 15:36:45,40.4166819,-3.7001278
2018-09-08 15:37:01,40.4166316,-3.7001242
2018-09-08 15:37:16,40.4165987,-3.7001852
2018-09-08 15:37:31,40.4166437,-3.7003106
2018-09-08 15:37:47,40.4165448,-3.7004481
2018-09-08 15:38:02,40.4164786,-3.7005386
2018-09-08 15:38:18,40.4163688,-3.7005028
2018-09-08 15:38:33,40.4161512,-3.7004112
2018-09-08 15:38:49,40.4158922,-3.7002992
2018-09-08 15:39:04,40.4157734,-3.7003514
2018-09-08 15:39:19,40.4157765,-3.7003549
2018-09-08 15:39:35,40.415777,-3.7003585
2018-09-08 15:39:51,40.4157552,-3.7003436
2018-09-08 15:40:07,40.4155017,-3.700272
2018-09-08 15:40:23,40.4153714,-3.7002555
2018-09-08 15:40:38,40.4151311,-3.7002062
2018-09-08 15:40:54,40.4151386,-3.700135
2018-09-08 15:41:09,40.4151956,-3.6999431
2018-09-08 15:41:25,40.4152038,-3.699706
2018-09-08 15:41:41,40.4151525,-3.6994479
2018-09-08 15:41:57,40.41522,-3.6992755
2018-09-08 15:42:12,40.4151946,-3.6990146
2018-09-08 15:42:27,40.4151204,-3.6988903
2018-09-08 15:42:43,40.4148941,-3.698862
2018-09-08 15:42:58,40.4148461,-3.6990812
2018-09-08 15:43:14,40.4146653,-3.6993519
2018-09-08 15:43:30,40.414705,-3.6996217
2018-09-08 15:43:45,40.4146587,-3.6998314
2018-09-08 15:44:00,40.4145971,-3.7000545
2018-09-08 15:44:16,40.4145465,-3.700191
2018-09-08 15:44:32,40.4144015,-3.7001946
2018-09-08 15:44:47,40.4141505,-3.7001452
2018-09-08 15:45:03,40.4139251,-3.700076
2018-09-08 15:45:18,40.4138226,-3.6999943
2018-09-08 15:45:34,40.4137442,-3.6999504
2018-09-08 15:45:50,40.4135743,-3.6999238
2018-09-08 15:46:05,40.4133606,-3.6999646
2018-09-08 15:46:20,40.4131689,-3.6999759
2018-09-08 15:46:36,40.41309,-3.700013
2018-09-08 15:46:52,40.4130861,-3.699988
2018-09-08 15:47:22,40.4129129,-3.6999983
2018-09-08 15:47:38,40.4127165,-3.699899
2018-09-08 15:47:53,40.4126296,-3.6997803
2018-09-08 15:48:08,40.4125506,-3.6997029
2018-09-08 15:48:24,40.4124614,-3.6995903
2018-09-08 15:48:40,40.4123823,-3.6995834
2018-09-08 15:48:56,40.412133,-3.699547
2018-09-08 15:49:11,40.4119623,-3.6994859
2018-09-08 15:49:26,40.411772,-3.6994004
2018-09-08 15:49:41,40.4116601,-3.6992678
2018-09-08 15:49:57,40.4115568,-3.6991359
2018-09-08 15:50:13,40.4114592,-3.6989562
2018-09-08 15:50:28,40.4113686,-3.6988354
2018-09-08 15:50:44,40.4112678,-3.6986732
2018-09-08 15:51:00,40.4111319,-3.6985681
2018-09-08 15:51:15,40.4110407,-3.6984441
2018-09-08 15:51:31,40.4108913,-3.6983735
2018-09-08 15:51:47,40.4107904,-3.698261
2018-09-08 15:52:03,40.4106808,-3.6981356
2018-09-08 15:52:18,40.410673,-3.6980442
2018-09-08 15:52:34,40.4106854,-3.6980426
2018-09-08 15:52:49,40.4107313,-3.6980217
2018-09-08 15:53:05,40.410881,-3.6978944
2018-09-08 15:53:21,40.4110362,-3.6977059
2018-09-08 15:53:36,40.4111061,-3.697632
2018-09-08 15:53:52,40.4110533,-3.6977021
2018-09-08 15:54:07,40.4109953,-3.6977827
2018-09-08 15:54:22,40.4109645,-3.6978425
2018-09-08 15:54:38,40.4108253,-3.6979986
2018-09-08 15:54:53,40.4106424,-3.6980035
2018-09-08 15:55:08,40.4106446,-3.6979789
2018-09-08 15:55:23,40.4106812,-3.6979948
2018-09-08 15:55:38,40.4105955,-3.6979211
2018-09-08 15:55:53,40.4105013,-3.6977875
2018-09-08 15:56:09,40.410358,-3.6975959
2018-09-08 15:56:24,40.410273,-3.6974714
2018-09-08 15:56:39,40.4101462,-3.6973363
2018-09-08 15:56:55,40.4101134,-3.6971666
2018-09-08 15:57:10,40.4100806,-3.6969857
2018-09-08 15:57:26,40.410022,-3.6968542
2018-09-08 15:57:42,40.4099725,-3.6966479
2018-09-08 15:57:57,40.4099045,-3.6965054
2018-09-08 15:58:12,40.409802,-3.696348
2018-09-08 15:58:27,40.4097312,-3.6961634
2018-09-08 15:58:43,40.4096384,-3.6960736
2018-09-08 15:58:58,40.4095072,-3.6959415
2018-09-08 15:59:14,40.4094258,-3.6957548
2018-09-08 15:59:29,40.4093741,-3.6955425
2018-09-08 15:59:45,40.4093007,-3.6953373
2018-09-08 16:00:00,40.4092324,-3.6951593
2018-09-08 16:00:16,40.4091444,-3.6950312
2018-09-08 16:00:32,40.4090043,-3.6949102
2018-09-08 16:00:48,40.4088885,-3.6946648
2018-09-08 16:01:03,40.4088227,-3.6944594
2018-09-08 16:01:19,40.4088234,-3.6943435
2018-09-08 16:01:34,40.4087913,-3.6941796
2018-09-08 16:01:49,40.4087023,-3.6940401
2018-09-08 16:02:04,40.408638,-3.6938717
2018-09-08 16:02:20,40.4086747,-3.6936824
2018-09-08 16:02:35,40.4087622,-3.6938446
2018-09-08 16:02:50,40.4087502,-3.6940393
2018-09-08 16:03:06,40.4086494,-3.6940786
2018-09-08 16:04:19,40.4089814,-3.6939611
2018-09-08 16:05:29,40.4086751,-3.6930156
2018-09-08 16:05:45,40.4084948,-3.693547
2018-09-08 16:06:00,40.4083605,-3.6934475
2018-09-08 16:06:15,40.4082141,-3.6932462
2018-09-08 16:06:31,40.4081461,-3.6931772
2018-09-08 16:06:47,40.408102,-3.6933358
2018-09-08 16:07:02,40.4080179,-3.6934039
2018-09-08 16:07:18,40.4079403,-3.6935395
2018-09-08 16:07:33,40.4077617,-3.6937228
2018-09-08 16:07:48,40.4076473,-3.6939293
2018-09-08 16:08:04,40.4075607,-3.6940014
2018-09-08 16:09:16,40.4073662,-3.6948019
2018-09-08 16:09:32,40.4075887,-3.6945727
2018-09-08 16:09:47,40.4076018,-3.6945852
2018-09-08 16:13:05,40.4074453,-3.694771
2018-09-08 16:13:29,40.4075034,-3.6948853
2018-09-08 16:15:36,40.4076263,-3.6950171
2018-09-08 16:16:25,40.4074578,-3.6948233
2018-09-08 16:18:33,40.4073878,-3.6947071
2018-09-08 16:20:33,40.4074587,-3.694826
2018-09-08 16:21:25,40.4074547,-3.6948436
2018-09-08 16:27:40,40.4074708,-3.6948339
2018-09-08 16:29:31,40.4075154,-3.6949807
2018-09-08 16:31:44,40.4076153,-3.6952031
2018-09-08 16:33:57,40.407476,-3.6948694
2018-09-08 16:36:04,40.40752,-3.6948952
2018-09-08 16:36:54,40.4074927,-3.6948197
2018-09-08 16:38:26,40.4074558,-3.6948925
2018-09-08 16:41:28,40.4074983,-3.6947804
2018-09-08 16:45:33,40.4075149,-3.695088
2018-09-08 16:48:26,40.407605,-3.6948649
2018-09-08 16:49:33,40.4075813,-3.6949479
2018-09-08 16:51:45,40.407417,-3.6948473
2018-09-08 16:54:15,40.4075664,-3.694869
2018-09-08 16:54:58,40.407472,-3.6948586
2018-09-08 16:55:28,40.4073048,-3.6944108
2018-09-08 16:57:32,40.4074561,-3.6948573
2018-09-08 17:04:11,40.4079945,-3.6951467
2018-09-08 17:09:06,40.4079828,-3.6951272
2018-09-08 17:13:11,40.4077465,-3.6948176
2018-09-08 17:19:06,40.407775,-3.6945172
2018-09-08 17:24:07,40.4077939,-3.6945336
2018-09-08 17:30:01,40.4077918,-3.6943784
2018-09-08 19:38:03,40.4194278,-3.7003013
2018-09-08 19:38:22,40.4194014,-3.7003114
2018-09-08 19:40:51,40.4193997,-3.7002965
2018-09-08 19:41:42,40.4194119,-3.7003385
2018-09-08 21:25:57,40.4194022,-3.7002931
2018-09-08 21:25:57,40.4194022,-3.7002931
2018-09-08 21:28:30,40.4193458,-3.7003067
2018-09-08 21:29:17,40.4193723,-3.7003594
2018-09-08 21:32:16,40.4194187,-3.7002893
2018-09-08 21:34:17,40.4194263,-3.7002998
2018-09-08 21:34:38,40.4194212,-3.7002977
2018-09-08 21:34:59,40.4194173,-3.7002911
2018-09-08 21:35:16,40.4194256,-3.7002902
2018-09-08 21:35:38,40.4194094,-3.7003076
2018-09-08 21:36:01,40.4193843,-3.7003449
2018-09-08 21:36:16,40.419342,-3.7003027
2018-09-08 21:36:37,40.4194147,-3.7002938
2018-09-08 21:36:56,40.4193907,-3.7003319
2018-09-08 21:37:13,40.4193015,-3.7003894
2018-09-08 21:37:28,40.4194209,-3.7002939
2018-09-08 21:48:53,40.4193847,-3.7002609
2018-09-09 03:30:04,40.4194189,-3.7003014
2018-09-09 03:43:57,40.4194051,-3.7003021
2018-09-09 03:45:37,40.4193302,-3.7002825
2018-09-09 03:46:36,40.4194196,-3.7002898
2018-09-09 03:47:17,40.4194194,-3.7002884
2018-09-09 03:47:35,40.419409,-3.7002879
2018-09-09 03:47:46,40.419414,-3.7002903
2018-09-09 03:48:09,40.4194043,-3.7002903
2018-09-09 03:48:27,40.4194183,-3.7002928
2018-09-09 03:48:45,40.4194018,-3.7003058
2018-09-09 03:49:12,40.4194196,-3.7002894
2018-09-09 03:49:29,40.4194194,-3.7002921
2018-09-09 03:49:46,40.4194195,-3.7002907
2018-09-09 03:50:03,40.4193887,-3.700348
2018-09-09 03:50:30,40.4194182,-3.7002927
2018-09-09 03:50:41,40.419397,-3.7003254
2018-09-09 04:04:47,40.4193805,-3.7004151
2018-09-09 04:16:36,40.4193965,-3.7003479
2018-09-09 04:21:23,40.4193457,-3.7001713
2018-09-09 04:23:21,40.4196166,-3.6996575
2018-09-09 04:37:47,40.4063245,-3.6906065
2018-09-09 04:38:15,40.4063293,-3.6906483
2018-09-09 04:44:59,40.4059008,-3.6909734
2018-09-09 04:45:30,40.4059122,-3.691012
2018-09-09 04:45:50,40.4059353,-3.6909739
2018-09-09 09:00:40,37.3909378,-5.9985942
2018-09-09 09:02:25,37.3910364,-5.9990842
2018-09-09 09:03:10,37.3910708,-5.9989497
2018-09-09 09:03:26,37.391039,-5.9988349
2018-09-09 09:03:42,37.3911727,-5.9989039
2018-09-09 09:03:57,37.391165,-5.9990009
2018-09-09 09:04:13,37.3911017,-5.9990809
2018-09-09 09:04:44,37.3910396,-5.9990762
2018-09-09 09:06:27,37.3910478,-5.9990663
2018-09-09 09:06:45,37.3910384,-5.9990685
2018-09-09 09:09:25,37.391039,-5.9990742
2018-09-09 09:10:28,37.3910399,-5.9990764
2018-09-09 09:14:54,37.3910396,-5.9990746
2018-09-09 09:16:54,37.3910403,-5.9990759
2018-09-09 09:23:41,37.3910489,-5.9990588
2018-09-09 09:24:10,37.3910477,-5.9990655
2018-09-09 09:24:25,37.3910468,-5.9990662
2018-09-09 09:24:42,37.3910603,-5.9991114
2018-09-09 09:25:00,37.3910451,-5.9991199
2018-09-09 09:25:15,37.3910377,-5.9991319
2018-09-09 09:25:34,37.3910403,-5.999121
2018-09-09 09:25:49,37.391043,-5.9991027
2018-09-09 09:26:04,37.3910484,-5.9990989
2018-09-09 09:26:22,37.3910598,-5.9990936
2018-09-09 09:26:37,37.3910648,-5.9990832
2018-09-09 09:26:53,37.3910685,-5.9990818
2018-09-09 09:27:12,37.3910686,-5.9990769
2018-09-09 09:27:27,37.3910777,-5.9990619
2018-09-09 09:27:43,37.3910811,-5.9990605
2018-09-09 09:27:59,37.3910719,-5.9990663
2018-09-09 09:28:15,37.391071,-5.9990654
2018-09-09 09:28:33,37.3910716,-5.9990635
2018-09-09 09:28:48,37.3910796,-5.9990618
2018-09-09 09:29:07,37.3910766,-5.9990612
2018-09-09 09:29:27,37.3910666,-5.9990609
2018-09-09 09:40:15,37.3910336,-5.9991224
2018-09-09 09:40:15,37.3910356,-5.9990934
2018-09-09 09:40:32,37.3910295,-5.999048
2018-09-09 09:40:47,37.3910701,-5.9990546
2018-09-09 09:41:03,37.3910714,-5.9990519
2018-09-09 09:41:19,37.3910698,-5.9990506
2018-09-09 09:41:36,37.3910674,-5.9990494
2018-09-09 09:41:52,37.3910666,-5.9990448
2018-09-09 09:42:10,37.3910686,-5.9990431
2018-09-09 09:42:26,37.3910715,-5.9990433
2018-09-09 09:42:45,37.3910704,-5.9990441
2018-09-09 09:43:00,37.391071,-5.9990451
2018-09-09 09:43:15,37.3910712,-5.9990452
2018-09-09 09:43:26,37.3910703,-5.9990442
2018-09-09 09:43:45,37.391071,-5.9990436
2018-09-09 09:43:47,37.3910725,-5.9990414
2018-09-09 09:44:03,37.3910761,-5.9990395
2018-09-09 09:44:20,37.3910778,-5.9990379
2018-09-09 09:44:35,37.3910776,-5.9990375
2018-09-09 09:44:51,37.3910802,-5.9990354
2018-09-09 09:45:10,37.3910785,-5.9990376
2018-09-09 09:45:25,37.3910771,-5.9990393
2018-09-09 10:10:07,37.3909518,-5.9991542
2018-09-09 10:10:47,37.3909456,-5.9991343
2018-09-09 10:11:10,37.3909456,-5.9991316
2018-09-09 10:11:27,37.3909455,-5.9991329
2018-09-09 10:11:47,37.3909455,-5.999133
2018-09-09 10:12:07,37.3910096,-5.9990009
2018-09-09 10:12:25,37.3910539,-5.9988948
2018-09-09 10:12:41,37.391041,-5.9988421
2018-09-09 10:12:56,37.3910831,-5.9985524
2018-09-09 10:13:11,37.3911493,-5.9983513
2018-09-09 10:13:27,37.391258,-5.9981701
2018-09-09 10:14:17,37.3917693,-5.9973282
2018-09-09 10:14:33,37.3916824,-5.9974611
2018-09-09 10:14:50,37.391485,-5.99737
2018-09-09 10:15:08,37.3912623,-5.9972187
2018-09-09 10:15:23,37.3911931,-5.9971447
2018-09-09 10:15:53,37.3912745,-5.9970089
2018-09-09 10:16:10,37.3915215,-5.9968637
2018-09-09 10:16:26,37.3916042,-5.9966893
2018-09-09 10:16:45,37.3916804,-5.9966015
2018-09-09 10:17:00,37.3917169,-5.9964854
2018-09-09 10:17:15,37.3916887,-5.9962251
2018-09-09 10:17:31,37.3918473,-5.9961768
2018-09-09 10:17:47,37.3920173,-5.9960669
2018-09-09 10:18:59,37.3914578,-5.9952111
2018-09-09 10:19:16,37.3913667,-5.9954075
2018-09-09 10:19:33,37.3911369,-5.9953524
2018-09-09 10:19:49,37.3910766,-5.9953585
2018-09-09 10:20:05,37.3910692,-5.9953836
2018-09-09 10:20:20,37.3910505,-5.9956232
2018-09-09 10:40:40,37.3905355,-5.998342
2018-09-09 10:40:58,37.3903884,-5.998209
2018-09-09 10:41:13,37.3904085,-5.9981907
2018-09-09 10:41:28,37.3904003,-5.9981905
2018-09-09 10:41:48,37.3903982,-5.9981908
2018-09-09 10:42:03,37.3903785,-5.998032
2018-09-09 10:42:18,37.390429,-5.9978351
2018-09-09 10:42:34,37.3905281,-5.9975774
2018-09-09 10:42:50,37.3906225,-5.9974165
2018-09-09 10:43:06,37.3907124,-5.9972085
2018-09-09 10:43:22,37.3907553,-5.99698
2018-09-09 10:43:39,37.3908417,-5.996739
2018-09-09 10:43:54,37.3908367,-5.9965547
2018-09-09 10:44:11,37.3908728,-5.9964032
2018-09-09 10:44:28,37.3909751,-5.9961472
2018-09-09 10:44:46,37.3909757,-5.9959194
2018-09-09 10:45:01,37.3910291,-5.995733
2018-09-09 10:45:16,37.3910654,-5.9955153
2018-09-09 10:45:32,37.3909175,-5.9953532
2018-09-09 10:45:47,37.390792,-5.9952221
2018-09-09 10:46:13,37.3915279,-5.9949088
2018-09-09 10:46:32,37.3909018,-5.9946096
2018-09-09 10:46:48,37.3908713,-5.9945145
2018-09-09 10:47:07,37.3909522,-5.9943846
2018-09-09 10:47:23,37.3909825,-5.994276
2018-09-09 10:47:42,37.3909844,-5.9938956
2018-09-09 10:47:58,37.3911574,-5.9935954
2018-09-09 10:48:13,37.3912023,-5.9935957
2018-09-09 10:48:28,37.3912803,-5.9935522
2018-09-09 10:48:47,37.3914532,-5.9935493
2018-09-09 10:49:03,37.3916525,-5.993508
2018-09-09 10:49:18,37.3917438,-5.9934639
2018-09-09 10:49:33,37.3919287,-5.9935574
2018-09-09 10:49:48,37.3920393,-5.9936538
2018-09-09 10:50:05,37.3921188,-5.9936542
2018-09-09 10:50:20,37.3921221,-5.9936546
2018-09-09 10:50:35,37.392171,-5.9936183
2018-09-09 11:01:32,37.392177,-5.9941041
2018-09-09 11:03:21,37.3919195,-5.9936804
2018-09-09 11:03:41,37.3921435,-5.9937943
2018-09-09 11:06:36,37.3926008,-5.9935462
2018-09-09 11:06:54,37.3924222,-5.9936458
2018-09-09 11:07:09,37.3924241,-5.9936435
2018-09-09 11:07:25,37.3924235,-5.9936451
2018-09-09 11:07:40,37.3924045,-5.9936515
2018-09-09 11:07:57,37.392398,-5.9936531
2018-09-09 11:08:13,37.392376,-5.9936584
2018-09-09 11:08:28,37.3923859,-5.9936615
2018-09-09 11:08:44,37.3923376,-5.9936703
2018-09-09 11:10:19,37.3911309,-5.9935302
2018-09-09 11:10:35,37.3910927,-5.9935188
2018-09-09 11:10:50,37.3909406,-5.9934562
2018-09-09 11:11:09,37.3907296,-5.9934535
2018-09-09 11:11:25,37.3905642,-5.9934655
2018-09-09 11:11:43,37.3903531,-5.9933701
2018-09-09 11:12:01,37.3901966,-5.9933421
2018-09-09 11:12:16,37.3900972,-5.9933026
2018-09-09 11:12:32,37.3899975,-5.9932105
2018-09-09 11:18:29,37.390058,-5.9931761
2018-09-09 11:18:48,37.3898917,-5.9932727
2018-09-09 11:19:05,37.3899106,-5.9930463
2018-09-09 11:19:20,37.3897597,-5.9931613
2018-09-09 11:19:39,37.3897249,-5.9932616
2018-09-09 11:19:54,37.3896996,-5.9932457
2018-09-09 11:20:10,37.3896831,-5.9932071
2018-09-09 11:20:26,37.3896872,-5.9932025
2018-09-09 11:20:41,37.3896927,-5.993209
2018-09-09 11:20:57,37.3895489,-5.9932942
2018-09-09 11:21:16,37.3894267,-5.9934191
2018-09-09 11:21:32,37.3893807,-5.9934656
2018-09-09 11:21:51,37.389362,-5.9935505
2018-09-09 11:22:06,37.3893633,-5.9938169
2018-09-09 11:22:23,37.3891839,-5.9940278
2018-09-09 11:22:42,37.3891705,-5.9939886
2018-09-09 11:22:57,37.3891283,-5.9940208
2018-09-09 11:23:18,37.3891316,-5.994016
2018-09-09 11:23:35,37.3890716,-5.9940128
2018-09-09 11:23:50,37.3889827,-5.9940379
2018-09-09 11:24:06,37.3889591,-5.9940672
2018-09-09 11:24:49,37.3887545,-5.993911
2018-09-09 11:25:05,37.3887006,-5.9939341
2018-09-09 11:25:20,37.3885748,-5.9939435
2018-09-09 11:25:36,37.3883996,-5.9938814
2018-09-09 11:25:56,37.3881643,-5.9938183
2018-09-09 11:26:12,37.3880852,-5.9937367
2018-09-09 12:00:15,37.3838407,-5.9883267
2018-09-09 12:00:30,37.3839377,-5.9879134
2018-09-09 12:00:47,37.3839581,-5.9879595
2018-09-09 12:01:02,37.3839216,-5.9879399
2018-09-09 12:01:17,37.3839086,-5.9879561
2018-09-09 12:01:32,37.3839099,-5.9879619
2018-09-09 12:01:48,37.383907,-5.9879635
2018-09-09 12:02:07,37.3838955,-5.9879411
2018-09-09 12:02:27,37.3838886,-5.9879359
2018-09-09 12:02:43,37.3838941,-5.987937
2018-09-09 12:03:01,37.3838999,-5.9879386
2018-09-09 12:03:16,37.3839,-5.9879397
2018-09-09 12:03:32,37.3839007,-5.9879395
2018-09-09 12:03:47,37.3839053,-5.987935
2018-09-09 12:04:03,37.3839049,-5.9879355
2018-09-09 12:04:18,37.3839045,-5.9879369
2018-09-09 12:29:37,37.3762983,-5.9857571
2018-09-09 12:29:53,37.3763682,-5.9860418
2018-09-09 12:30:09,37.3763449,-5.9860162
2018-09-09 12:30:24,37.3763447,-5.9860172
2018-09-09 12:30:39,37.3763443,-5.9860167
2018-09-09 12:30:55,37.376339,-5.9860323
2018-09-09 12:31:10,37.376342,-5.9859925
2018-09-09 12:31:25,37.3763172,-5.9859514
2018-09-09 12:31:41,37.3763109,-5.9859489
2018-09-09 12:31:56,37.3763238,-5.9859713
2018-09-09 12:32:11,37.3763312,-5.9859819
2018-09-09 12:32:26,37.3763384,-5.986002
2018-09-09 12:32:42,37.3763399,-5.9860162
2018-09-09 12:32:57,37.3763423,-5.9860315
2018-09-09 12:33:13,37.3763428,-5.9860367
2018-09-09 12:33:51,37.3763144,-5.986079
2018-09-09 12:33:59,37.3763518,-5.986023
2018-09-09 12:34:16,37.3763482,-5.9860077
2018-09-09 12:34:34,37.3763459,-5.9860044
2018-09-09 12:34:49,37.3763423,-5.9860133
2018-09-09 12:35:04,37.3763406,-5.9860148
2018-09-09 12:35:20,37.3763426,-5.9860166
2018-09-09 12:36:59,37.3763305,-5.9859878
2018-09-09 12:37:16,37.3763469,-5.986021
2018-09-09 12:37:34,37.3763471,-5.986015
2018-09-09 12:38:48,37.376352,-5.98602
2018-09-09 12:39:49,37.3764485,-5.9860253
2018-09-09 12:41:14,37.3764249,-5.9859092
2018-09-09 14:02:33,37.3824335,-5.9934351
2018-09-09 14:02:50,37.3824066,-5.9932907
2018-09-09 14:03:05,37.382356,-5.993182
2018-09-09 14:03:21,37.3823627,-5.9932182
2018-09-09 14:03:38,37.3823682,-5.9932313
2018-09-09 14:03:53,37.3822027,-5.9932122
2018-09-09 14:04:12,37.3822252,-5.9932452
2018-09-09 14:04:42,37.3822677,-5.9932223
2018-09-09 14:07:18,37.3829448,-5.9936589
2018-09-09 14:07:36,37.382959,-5.9935573
2018-09-09 14:07:51,37.3831243,-5.9936387
2018-09-09 14:08:09,37.3832987,-5.9937057
2018-09-09 14:08:25,37.3835083,-5.9936852
2018-09-09 14:08:41,37.3836555,-5.9937575
2018-09-09 14:08:57,37.3837977,-5.9938567
2018-09-09 14:09:14,37.3840145,-5.9937055
2018-09-09 14:09:34,37.3841225,-5.993768
2018-09-09 14:09:49,37.3844099,-5.9938329
2018-09-09 14:10:05,37.3845818,-5.9938965
2018-09-09 14:10:34,37.3847955,-5.9937394
2018-09-09 14:10:50,37.3848834,-5.9938712
2018-09-09 14:11:22,37.3848741,-5.9939066
2018-09-09 14:11:38,37.3848874,-5.993903
2018-09-09 14:11:55,37.3849027,-5.9939221
2018-09-09 14:12:15,37.3849193,-5.9939444
2018-09-09 14:12:30,37.3852791,-5.993996
2018-09-09 14:16:39,37.38729,-5.9942865
2018-09-09 14:16:58,37.3875314,-5.9942614
2018-09-09 14:17:13,37.3877445,-5.9943073
2018-09-09 14:17:32,37.3881161,-5.9943616
2018-09-09 14:17:52,37.388158,-5.9944906
2018-09-09 14:18:09,37.3882229,-5.9946979
2018-09-09 14:18:27,37.3884016,-5.9947944
2018-09-09 14:18:43,37.3886092,-5.9949724
2018-09-09 14:18:58,37.3885867,-5.9951861
2018-09-09 14:20:23,37.3886257,-5.9964055
2018-09-09 14:20:41,37.3887528,-5.9963507
2018-09-09 14:20:58,37.3890324,-5.9963733
2018-09-09 14:21:14,37.3891535,-5.9965301
2018-09-09 14:21:31,37.3892619,-5.9965746
2018-09-09 14:21:46,37.3895393,-5.9963918
2018-09-09 14:22:01,37.3897461,-5.9964682
2018-09-09 14:22:29,37.3900366,-5.996663
2018-09-09 14:22:47,37.3895591,-5.9969151
2018-09-09 14:23:03,37.3900206,-5.9968386
2018-09-09 14:23:20,37.390353,-5.996925
2018-09-09 14:23:36,37.3904881,-5.9969814
2018-09-09 14:23:55,37.3906922,-5.9969771
2018-09-09 14:25:49,37.3922575,-5.9972584
2018-09-09 14:36:39,37.3921555,-5.997929
2018-09-09 14:36:56,37.392265,-5.9979636
2018-09-09 14:44:46,37.3910451,-5.998857
2018-09-09 14:45:04,37.3913368,-5.9987385
2018-09-09 14:45:20,37.3912287,-5.9989542
2018-09-09 15:47:07,37.3910363,-5.9991187
2018-09-09 15:48:00,37.3910356,-5.999117
2018-09-09 15:50:01,37.3910323,-5.9991078
2018-09-09 15:51:46,37.3910325,-5.9991102
2018-09-09 15:56:24,37.391031,-5.999116
2018-09-09 15:56:50,37.3910339,-5.9991188
2018-09-09 15:57:06,37.3910309,-5.9991197
2018-09-09 15:58:29,37.3910291,-5.9991207
2018-09-09 15:58:44,37.3910306,-5.9991197
2018-09-09 15:59:01,37.3910206,-5.9991045
2018-09-09 15:59:16,37.3910134,-5.9991085
2018-09-09 15:59:53,37.3909003,-5.9990662
2018-09-09 16:00:12,37.3909449,-5.9990949
2018-09-09 16:00:28,37.3908854,-5.9990923
2018-09-09 16:01:01,37.3908836,-5.9991021
2018-09-09 16:01:16,37.3908946,-5.9990848
2018-09-09 16:01:46,37.3910324,-5.9991126
2018-09-09 16:06:07,37.3910307,-5.9990993
2018-09-09 17:00:03,37.3910371,-5.9990482
2018-09-09 18:23:26,37.391047,-5.9990613
2018-09-09 18:23:57,37.3910478,-5.9990615
2018-09-09 18:24:57,37.3910539,-5.9989909
2018-09-09 18:30:02,37.3910394,-5.999069
2018-09-09 18:38:03,37.3910474,-5.9990593
2018-09-09 18:43:27,37.3910398,-5.9990698
2018-09-09 18:44:02,37.3910457,-5.9990615
2018-09-09 18:50:53,37.3910313,-5.9990335
2018-09-09 18:51:53,37.3910477,-5.9990602
2018-09-09 18:54:55,37.3910464,-5.9990642
2018-09-09 18:58:59,37.3910383,-5.9991045
2018-09-09 19:03:57,37.3908048,-5.9992435
2018-09-09 19:12:39,37.3907591,-5.9993086
2018-09-09 19:17:43,37.3907891,-5.9992126
2018-09-09 21:43:19,37.391038,-5.999079
2018-09-09 21:43:39,37.391039,-5.9990691
2018-09-10 01:16:27,37.3910786,-5.9988607
2018-09-10 01:22:37,37.391036,-5.9990628
2018-09-10 06:18:17,37.3910345,-5.9990608
2018-09-10 06:18:43,37.3910354,-5.9990572
