Año	Camara	Categoria	Cuestion provincial	Dimension	Duracion de sesion	Fecha	Jefe de Gabinete	Jefe de bloque	Legislador Oficialista/opositor	Legislador/a	Número de registros	Partido del legislador	Pregunta N º	Pregunta respondida/no respondida	Provincia del legislador	Sesion	Tema pregunta
2017	Diputados	Comunicaciones	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Brugge, Juan Fernando	1	Cordoba Federal	59	Si	Cordoba	83	Telecomunicaciones
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Rossi, Blanca Araceli	1	Alianza Union por Cordoba	60	Si	Cordoba	83	Seguridad
2017	Diputados	Energia y Mineria	Si	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Rossi, Blanca Araceli	1	Alianza Union por Cordoba	61	Si	Cordoba	83	Energia
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Alonso, Horacio Fernando	1		62	Si	Buenos Aires	83	Defensa
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Grandinetti, Alejandro Ariel	1	Federal Unidos por una Nueva Argentina	63	No	Santa Fe	83	Relaciones exteriores
2017	Diputados	Inversion y Produccion	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Kosiner, Pablo Francisco Juan	1	Justicialista	64	Si	Salta	83	Inversiones
2017	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Kosiner, Pablo Francisco Juan	1	Justicialista	65	Si	Salta	83	Obras publicas
2017	Diputados	Gobierno y Administracion Publica	Si	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Kosiner, Pablo Francisco Juan	1	Justicialista	66	Si	Salta	83	Presupuesto
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ziliotto, Sergio Raul	1	Justicialista	67	Si	La Pampa	83	Transporte ferroviario
2017	Diputados	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ziliotto, Sergio Raul	1	Justicialista	68	Si	La Pampa	83	Sistema vial
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Bossio, Diego Luis	1	Justicialista	69	Si	Buenos Aires	83	Presupuesto
2017	Diputados	Servicios Publicos	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Bossio, Diego Luis	1	Justicialista	70	Si	Buenos Aires	83	Tarifas
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ciciliani, Alicia Mabel	1		71	No	Santa Fe	83	PAMI
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ciciliani, Alicia Mabel	1		72	Si	Santa Fe	83	Salud
2017	Diputados	Habitat y Vivienda	No	Infraestructura, Vivienda y Transporte	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ciciliani, Alicia Mabel	1		73	No	Santa Fe	83	Viviendas
2017	Diputados	Defensa y Seguridad	Si	Administracion Judicial, Defensa y Seguridad	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Ciciliani, Alicia Mabel	1		74	Si	Santa Fe	83	Seguridad
2017	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Troiano, Gabriela Alejandra	1		75	Si	Buenos Aires	83	Salud
2017	Diputados	Inversion y Produccion	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Juan Manuel	1	Concertacion FORJA	76	Si	Cordoba	83	Industria
2017	Diputados	Comercio y Turismo	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Juan Manuel	1	Concertacion FORJA	77	Si	Cordoba	83	Importaciones
2017	Diputados	Trabajo y Empleo	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Lopez, Pablo Sebastian	1	PO - Frente de Izquierda	78	Si	Salta	83	Reforma laboral
2017	Diputados	Servicios Publicos	No	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Lopez, Pablo Sebastian	1	PO - Frente de Izquierda	79	No	Salta	83	Tarifas
2017	Diputados	Empresas Publicas	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Lopez, Pablo Sebastian	1	PO - Frente de Izquierda	80	Si	Salta	83	YPF
2017	Diputados	Empresas Publicas	No	Desarrollo Economico	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Lopez, Pablo Sebastian	1	PO - Frente de Izquierda	81	No	Salta	83	Regimen de propiedad participada
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Sosa, Soledad	1		82	Si	Mendoza	83	Seguridad
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Sosa, Soledad	1		83	Si	Mendoza	83	Relaciones exteriores
2017	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Guzman, Andres Ernesto	1		84	Si	Cordoba	83	Coparticipacion
2017	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Guzman, Andres Ernesto	1		85	Si	Cordoba	83	Sistema vial
2017	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Guzman, Andres Ernesto	1		86	Si	Cordoba	83	Sistema previsional
2017	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Giordano, Juan Carlos	1		87	Si	Buenos Aires	83	Seguridad
2017	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Giordano, Juan Carlos	1		88	Si	Buenos Aires	83	Presupuesto
2017	Diputados	Politica Exterior	No	Gobierno, Politica Interior y Exterior	319	Wed Oct 04 00:00:00 ART 2017	Marcos Peña		Opositor	Giordano, Juan Carlos	1		89	Si	Buenos Aires	83	Relaciones exteriores
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Blas, Ines Imelda	1	FPV	1	Si	Catamarca	84	Coparticipacion
2017	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Blas, Ines Imelda	1	FPV	2	Si	Catamarca	84	Administracion publica
2017	Senadores	Habitat y Vivienda	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Blas, Ines Imelda	1	FPV	3	Si	Catamarca	84	Presupuesto e inversion en habitat y vivienda
2017	Senadores	Trabajo y Empleo	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Ojeda, Jose Anatolio	1	FPV	4	Si	Tierra del Fuego	84	Empleo
2017	Senadores	Comercio y Turismo	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Fernandez Sagasti, Anabel	1	FPV	5	Si	Mendoza	84	Retenciones y aranceles
2017	Senadores	Inversion y Produccion	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Godoy, Ruperto Eduardo	1	FPV	6	Si	San Juan	84	Industria
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Perotti, Omar	1	FPV	7	Si	Santa Fe	84	Presupuesto e inversion en transporte y vialidad
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Perotti, Omar	1	FPV	8	Si	Santa Fe	84	Sistema vial
2017	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1	FPV	9	No	Formosa	84	ANSES
2017	Senadores	Habitat y Vivienda	No	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1	FPV	10	Si	Formosa	84	Viviendas
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1	FPV	11	Si	Formosa	84	Sistema financiero
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Mayans, Jose Miguel Angel	1	FPV	12	Si	Formosa	84	Deuda
2017	Senadores	Gobierno y Administracion Publica	Si	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Gonzalez, Maria Teresa	1	FPV	13	Si	Formosa	84	Presupuesto
2017	Senadores	Genero, Identidad y Diversidad	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Gonzalez, Nancy Susana	1	FPV	14	No	Chubut	84	Identidad y diversidad
2017	Senadores	Habitat y Vivienda	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Gonzalez, Nancy Susana	1	FPV	15	No	Chubut	84	Viviendas
2017	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pais, Juan Mario	1	FPV	16	Si	Chubut	84	Administracion publica
2017	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pais, Juan Mario	1	FPV	17	Si	Chubut	84	Sistema previsional
2017	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1	FPV	18	Si	Santa Fe	84	PAMI
2017	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1	FPV	19	Si	Santa Fe	84	Presupuesto e inversion en infraestructura
2017	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1	FPV	20	Si	Santa Fe	84	Audiencias
2017	Senadores	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Sacnun, Maria de los Angeles	1	FPV	21	Si	Santa Fe	84	Administracion judicial
2017	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Durango, Norma Haydee	1	FPV	22	Si	La Pampa	84	Inundaciones
2017	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Durango, Norma Haydee	1	FPV	23	Si	La Pampa	84	Obras publicas
2017	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Abal Medina, Juan Manuel	1	FPV	24	Si	Buenos Aires	84	Proteccion social
2017	Senadores	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Abal Medina, Juan Manuel	1	FPV	25	Si	Buenos Aires	84	Sistema tributario
2017	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Abal Medina, Juan Manuel	1	FPV	26	Si	Buenos Aires	84	Relacion PE-PL
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	27	Si	San Luis	84	Deuda en provincias
2017	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	28	Si	Neuquen	84	Obras publicas
2017	Senadores	Educacion y Cultura	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	29	Si	Neuquen	84	Escuelas y universidades
2017	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	30	Si	Neuquen	84	Sistema vial
2017	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Pereyra, Guillermo Juan	1	Movimiento Popular Neuquino	31	Si	Neuquen	84	Salud
2017	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Crexell, Carmen Lucila	1	Movimiento Popular Neuquino	32	Si	Neuquen	84	Relacion PE-PL
2017	Senadores	Energia y Mineria	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Crexell, Carmen Lucila	1	Movimiento Popular Neuquino	33	Si	Neuquen	84	Centrales de energia
2017	Senadores	Agroindustria	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Crexell, Carmen Lucila	1	Movimiento Popular Neuquino	34	Si	Neuquen	84	Agricultura
2017	Senadores	Agroindustria	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Crexell, Carmen Lucila	1	Movimiento Popular Neuquino	35	Si	Neuquen	84	Agricultura
2017	Senadores	Energia y Mineria	No	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Crexell, Carmen Lucila	1	Movimiento Popular Neuquino	36	Si	Neuquen	84	Centrales de energia
2017	Senadores	Ciencia, Investigacion y Desarrollo Tecnologico	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Boyadjian, Miriam Ruth	1	Movimiento Popular Fueguino	37	Si	Tierra del Fuego	84	Centros de investigacion y desarrollo tecnologico
2017	Senadores	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	38	Si	Rio Negro	84	Federalismo fiscal
2017	Senadores	Genero, Identidad y Diversidad	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	39	Si	Rio Negro	84	Presupuesto e inversion en genero, identidad y diversidad
2017	Senadores	Energia y Mineria	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	40	Si	Rio Negro	84	Centrales de energia
2017	Senadores	Educacion y Cultura	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	41	Si	Rio Negro	84	Escuelas y universidades
2017	Senadores	Agroindustria	No	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	42	Si	Rio Negro	84	INTA
2017	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	43	Si	Rio Negro	84	Sistema previsional
2017	Senadores	Agroindustria	Si	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	44	Si	Rio Negro	84	Agricultura
2017	Senadores	Economia y Finanzas	No	Desarrollo Economico	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	45	Si	Ciudad Autonoma de Buenos Aires	84	Deuda
2017	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	46	Si	Ciudad Autonoma de Buenos Aires	84	Tarifas
2017	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	47	Si	Ciudad Autonoma de Buenos Aires	84	Relacion PE-PL
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	48	Si	Salta	84	Transporte ferroviario
2017	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	49	Si	Salta	84	Sistema vial
2017	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	50	Si	Salta	84	PAMI
2017	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	213	Wed Nov 01 00:00:00 ART 2017	Marcos Peña		Opositor	Fiore Viñuales, Maria Cristina del Valle	1	FPV	51	Si	Salta	84	Sistema vial
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Oficialista	Nanni, Miguel	1	UCR	1	Si	Salta	85	Inundaciones
2018	Diputados	Economia y Finanzas	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Kicillof, Axel	1	FPV	2	Si	Ciudad Autonoma de Buenos Aires	85	Deuda
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cerruti, Gabriela	1	FPV	3	Si	Ciudad Autonoma de Buenos Aires	85	Etica publica
2018	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cerruti, Gabriela	1	FPV	4	Si	Ciudad Autonoma de Buenos Aires	85	Seguridad
2018	Diputados	Agroindustria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Gioja, Jose Luis	1	FPV	5	Si	San Juan	85	Agricultura
2018	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Gioja, Jose Luis	1	FPV	6	Si	San Juan	85	Educacion
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Gioja, Jose Luis	1	FPV	7	Si	San Juan	85	Etica publica
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Martinez, Norman Dario	1	FPV	8	Si	Neuquen	85	Etica publica
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Espinoza, Fernando	1	FPV	9	Si	Buenos Aires	85	Etica publica
2018	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Soria, Maria Emilia	1	FPV	10	Si	Rio Negro	85	Etica publica
2018	Diputados	Economia y Finanzas	No	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Pereyra, Juan Manuel	1	Concertacion FORJA	11	No	Cordoba	85	Sistema financiero
2018	Diputados	Administracion Judicial y Derechos Humanos	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Pietragalla Corti, Horacio	1	FPV	12	Si	Buenos Aires	85	Derechos humanos
2018	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Pietragalla Corti, Horacio	1	FPV	13	Si	Buenos Aires	85	Parques y bosques
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Yedlin, Pablo Raul	1	Justicialista por Tucuman	14	Si	Tucuman	85	Inundaciones
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Vigo, Alejandra Maria	1	Cordoba Federal	15	Si	Cordoba	85	Inundaciones
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Vigo, Alejandra Maria	1	Cordoba Federal	16	Si	Cordoba	85	Inundaciones
2018	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Vigo, Alejandra Maria	1	Cordoba Federal	17	Si	Cordoba	85	Obras publicas
2018	Diputados	Infraestructura	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Vigo, Alejandra Maria	1	Cordoba Federal	18	Si	Cordoba	85	Obras publicas
2018	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Llaryora, Martin Miguel	1	Cordoba Federal	19	Si	Cordoba	85	Seguridad
2018	Diputados	Comercio y Turismo	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Llaryora, Martin Miguel	1	Cordoba Federal	20	Si	Cordoba	85	Turismo
2018	Diputados	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Llaryora, Martin Miguel	1	Cordoba Federal	21	Si	Cordoba	85	Administracion judicial
2018	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Llaryora, Martin Miguel	1	Cordoba Federal	22	Si	Cordoba	85	ATN
2018	Diputados	Inversion y Produccion	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Di Stefano, Daniel	1	Frente de la Concordia Misionero	23	Si	Misiones	85	Pymes
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Di Stefano, Daniel	1	Frente de la Concordia Misionero	24	Si	Misiones	85	Transporte ferroviario
2018	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Di Stefano, Daniel	1	Frente de la Concordia Misionero	25	Si	Misiones	85	Impuestos
2018	Diputados	Educacion y Cultura	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Morales, Flavia	1	Frente de la Concordia Misionero	26	Si	Misiones	85	Educacion
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Franco, Jorge Daniel	1	Frente de la Concordia Misionero	27	Si	Misiones	85	Sistema vial
2018	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Derna, Veronica	1	Frente de la Concordia Misionero	28	Si	Misiones	85	Presupuesto e inversion en salud y medio ambiente
2018	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Bahillo, Juan Jose	1	Justicialista	29	Si	Entre Rios	85	ATN
2018	Diputados	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Bahillo, Juan Jose	1	Justicialista	30	Si	Entre Rios	85	Medio ambiente
2018	Diputados	Energia y Mineria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cresto, Mayda	1	Justicialista	31	Si	Entre Rios	85	Energia
2018	Diputados	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cresto, Mayda	1	Justicialista	32	Si	Entre Rios	85	Sistema vial
2018	Diputados	Agroindustria	Si	Desarrollo Economico	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cresto, Mayda	1	Justicialista	33	Si	Entre Rios	85	Sector agropecuario
2018	Diputados	Educacion y Cultura	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	Cresto, Mayda	1	Justicialista	34	Si	Entre Rios	85	Educacion
2018	Diputados	Politicas Sociales	Si	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	David, Javier	1	Justicialista	35	Si	Salta	85	ANSES
2018	Diputados	Servicios Publicos	No	Desarrollo Social y Cultural	428	Wed Mar 14 00:00:00 ART 2018	Marcos Peña		Opositor	David, Javier	1	Justicialista	36	Si	Salta	85	Tarifas
